PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Zhang, XD; Zhang, YX; Ji, Y; Zhang, YW; Yang, ZS				Zhang, Xiaodong; Zhang, Yexin; Ji, Yang; Zhang, Yawei; Yang, Zuosheng			Shoreline Change of the Northern Yellow River (Huanghe) Delta after the Latest Deltaic Course Shift in 1976 and Its Influence Factors	JOURNAL OF COASTAL RESEARCH												222 high-quality Landsat satellite images were used in this study to extract the instantaneous shoreline positions on 22 sections of the northern Yellow River delta. Based on the instantaneous water line position data, a new statistical method for studying annual shoreline change was proposed. The annual shoreline movement of the northern Yellow River delta after the latest deltaic course shift in 1976 was obtained. The results showed that the shoreline on northern Yellow River delta was mostly undergoing a retreat back process since 1976 due to the river course shift, relative sea level change, regional marine hydrodynamic forces and the local engineering constructions. The influence of the Yellow River deltaic course shift in 1976 on the shoreline change mainly occurred in the first 20 years in 1976-1996 after the course shift, and was mostly limited within 10 km range around the abandoned Diaokou river mouth. The coastal engineering constructions caused decrease of the erosion area by 61 km(2), or 31% of the total erosion area. Most of the northern Yellow River delta was relatively insensitive to the relative sea level change except for the coast around sections S10 and S11; The annual shoreline movement due to the relative sea level change along most of the coast was only 1-3% of the actual annual shoreline movement; the total erosion area due to the relative sea level change was 9 km(2), or 5% of the actual erosion area. The coast erosion in the northern Yellow River delta was mainly influenced by the regional marine hydrodynamic forces, which gradually increase from west to east, resulting in gradually eastward increase of annual shoreline movement and slope steepness of the coast.																	0749-0208	1551-5036				SEP	2016					74		48	58		10.2112/SI74-005.1								WOS:000383795300006						
J	Jia, MM; Liu, MY; Wang, ZM; Mao, DH; Ren, CY; Cui, HS				Jia, Mingming; Liu, Mingyue; Wang, Zongming; Mao, Dehua; Ren, Chunying; Cui, Haishan			Evaluating the Effectiveness of Conservation on Mangroves: A Remote Sensing-Based Comparison for Two Adjacent Protected Areas in Shenzhen and Hong Kong, China	REMOTE SENSING												Mangroves are ecologically important ecosystems and globally protected. The purpose of this study was to evaluate the effectiveness of mangrove conservation efforts in two adjacent protected areas in China that were under the management policies of the Ramsar Convention (Mai Po Marshes Nature Reserve (MPMNR), Hong Kong) and China's National Nature Reserve System (Futian Mangrove National Nature Reserve (FMNNR), Shenzhen). To achieve this goal, eleven Landsat images were chosen and classified, areal extent and landscape metrics were then calculated. The results showed that: from 1973-2015, the areal extent of mangroves in both reserves increased, but the net change for the MPMNR (281.43 hm(2)) was much higher than those of the FMNNR (101.97 hm(2)). In general, the area-weighted centroid of the mangroves in FMNNR moved seaward by approximately 120 m, whereas in the MPMNR, the centroid moved seaward even farther (410 m). Although both reserves saw increased integrality and connectivity of the mangrove patches, the patches in the MPMNR always had higher integrality than those in the FMNNR. We concluded that the mangroves in the MPMNR were more effectively protected than those in the FMNNR. This study may provide assistance to the formulation of generally accepted criteria for remote sensing-based evaluation of conservation effectiveness, and may facilitate the development of appropriate mangrove forest conservation and management strategies in other counties.					, Mingming/0000-0002-4548-899X												2072-4292					AUG	2016	8	8							627	10.3390/rs8080627								WOS:000382458700014						
J	Das, S; Singh, PK; Chaudhari, S				Das, Sanjay; Singh, P. K.; Chaudhari, Swapnil			Neotectonic Activities in Northern Saurashtra Peninsula Bordering Gulf of Kachchh	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING												This study points out the evidences of neotectonics and possible existence of active fault in northern part of Saurashtra Peninsula. The methodology used for the detection of neotectonism are: a) analysis of numerical data obtained from Digital Elevation Model (DEM) and its derivatives (morphometric indices), b) study of geomorphic markers and c) correlation of seismic & palaeoseismic data and geomorphology with structural lineaments. Morphometric indices such as drainage density, stream frequency, bifurcation ratio, basin length, basin relief, relief ratio, elongation ratio, stream gradient index, hypsometric index and sinuosity ratio have been used to assess the tectonic signatures. Morphometric indices suggest that Aji river basin is tectonically active, whereas Und and Sasoi river basins show some of the parameters in active tectonic range. Regional study using remotely sensed data (Landsat OLI multispectral) has helped to show a) about 100A degrees dextral rotation of Aji river trunk channel near the Gulf coast and b) dextral deflection of both Aji and Und river about 25 km from the coast. Study of a segment of Aji river basin near Ranjitpura- Balamba proved upliftment and tilting of land resulting a) narrowing of trunk channel towards sea, b) development of new sets of channels over tilted river terrace, c) development of beheaded channels, d) presence of palaeo-channels and palaeo-delta in different directions with the present ones and e) formation of estuary with definite geometric shape. Occurrence of earthquake epicentres, in conformity with predicted lineaments in addition to paleoseismic records supports the existence of the fault. On the basis of integrated evidences it has been established that the Saurashtra coast along the Gulf of Kachchh is tectonically active with the existence of a dextral strike slip fault (ENE-WSW trending) with a rotational component manifesting tilting of the northern block towards east.																	0255-660X	0974-3006				AUG	2016	44	4					553	562		10.1007/s12524-015-0514-9								WOS:000379742400007						
J	Selvan, SC; Kankara, RS; Markose, VJ; Rajan, B; Prabhu, K				Selvan, S. Chenthamil; Kankara, R. S.; Markose, Vipin J.; Rajan, B.; Prabhu, K.			Shoreline change and impacts of coastal protection structures on Puducherry, SE coast of India	NATURAL HAZARDS												This study examines the shoreline changes that have occurred in past 23 years along Puducherry region, SE coast of India. Satellite data sets such as Landsat, Cartosat-1, Resourcesat-1 and 2 of different periods-i.e., 1991, 2000, 2006, 2008, 2012, 2013 and 2014, were used for shoreline change analysis. Shoreline extracted from these data sets was used for estimation of shoreline change rate at every 20-m interval. The overall result found that 55.9 % shows erosion, 34.9 % falls under stable, and 9.2 % shows accretion in Puducherry coast. High accretion rate of 5.0 (+/- 1.9) m/year was noticed along the Veerampattinam region located immediate south to the Puducherry port. Medium erosion of about -3.2 (+/- 1.9) m/year was observed along the Thengaithittu region. Remaining coast was noticed with stable to low erosion. Severe erosion was observed in northern side of the breakwater during 1991-2000 periods, whereas southern side high accretion was noticed. Groins constructed at Thandrayankuppam and Nadukuppam region protected the coast from erosion. Due to this groin construction, erosion was shifted toward the northern portion (Chinna Mudaliar Chavadi, Periya Mudaliar Chavadi and to certain extend of Bommaiyarpalayam). This study demonstrates that combined use of satellite imagery after considering the uncertainties and statistical methods can be a reliable method for shoreline change analysis for any coastal conditions.																	0921-030X	1573-0840				AUG	2016	83	1					293	308		10.1007/s11069-016-2332-y								WOS:000379501000014						
J	Asl, SD; Amos, J; Woods, P; Garcia-Pineda, O; MacDonald, IR				Asl, Samira Daneshgar; Amos, John; Woods, Paul; Garcia-Pineda, Oscar; MacDonald, Ian R.			Chronic, Anthropogenic Hydrocarbon Discharges in the Gulf of Mexico	DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY												Satellite-borne Synthetic Aperture Radar (SAR) was used to obtain more precise estimates of the magnitude of the chronic hydrocarbon discharges described in qualitative pollution reports associated with the production and transportation network of the U.S. coast of the Gulf of Mexico. The National Response Center (NRCen) oil pollution reports were collected and filtered for the period of 2001 to 2012 to determine which of the reports coincided with archived SAR images. Some of the images covered multiple reports and some of the oil discharges described in one report could be observed in more than one image. In all, 177 reports could be investigated from 137 SAR images collected on or near the corresponding report dates. Further analysis found that oil slicks observed in 66 of these SAR images could be attributed to 67 of the reported incidents. Objective measurements indicated that the area of these transient oil slicks visible in SAR images was, on average, significantly larger than what was reported to the NRCen. The only recurring point source for oil slicks was the former site of the Taylor offshore platform. Here chronic, oil slicks were observed that were consistently much larger than other anthropogenic discharges. The SAR images of floating oil discharged from the Taylor site were verified by visual inspection from a boat and aerial photography. For some of the oil slicks discharged from the Taylor site, the accuracy of SAR images for detecting oil slick areas was validated by comparing SAR results to Landsat 7 Enhanced Thematic Mapper Plus (ETM+) and Moderate Resolution Imaging Spectroradiometer (MODIS) images. These results show that surveillance by SAR would improve accuracy for estimates of chronic anthropogenic oil pollution, particularly where continuous discharges are on-going. (C) 2015 Published by Elsevier Ltd.																	0967-0645	1879-0100				JUL	2016	129						187	195		10.1016/j.dsr2.2014.12.006								WOS:000378670800020						
J	Li, WY; Gong, P				Li, Wenyu; Gong, Peng			Continuous monitoring of coastline dynamics in western Florida with a 30-year time series of Landsat imagery	REMOTE SENSING OF ENVIRONMENT												Continuous monitoring of coastline dynamics is of crucial importance to the understanding of relative contributions of various potential driving factors behind the long-term coastline change. While a large number of efforts have been made to extract coastline and detect coastline change with remotely sensed data, the temporal frequency and spatial resolution of coastline datasets obtained are generally not fine enough to reflect the detailed process of coastline retreat and/or advance, particularly in coastlines with subtle variability. To overcome these limitations, we developed a method to continuously monitor the dynamics of a muddy coastline with subtle variability in western Florida at annual and subpixel scales using time-series Landsat data (1984-2013). First, robust indicators were used to indicate the annual "average" location of the dynamic coastline. Due to the complexity of muddy-coast morphology, the annual average location is represented not by the coast "line", but by the fractional inundated "area" of coastline pixels (pixels where the coastline is located), namely annually inundated area. Second, the annually inundated area of coastline pixels was estimated with a model proposed in this study, and the uncertainty was estimated with the Monte Carlo method. The retrievals were validated at 10 sites with aerial imagery, and the overall RMSE (root mean square error) is 11.48%. Third, the long-term trend for the time series of annually inundated area was derived with a statistical model. The results indicate that the muddy coast in western Florida continues to shrink with an average rate of 0.42 +/- 0.05 km(2)/year during the three decades. This study demonstrates the feasibility of time-series Landsat data in continuous monitoring of coastline dynamics. (C) 2016 Elsevier Inc. All rights reserved.					Gong, Peng/0000-0003-1513-3765												0034-4257	1879-0704				JUN 15	2016	179						196	209		10.1016/j.rse.2016.03.031								WOS:000375506100016						
J	O'Donnell, JPR; Schalles, JF				O'Donnell, John P. R.; Schalles, John F.			Examination of Abiotic Drivers and Their Influence on Spartina alterniflora Biomass over a Twenty-Eight Year Period Using Landsat 5 TM Satellite Imagery of the Central Georgia Coast	REMOTE SENSING												We examined the influence of abiotic drivers on inter-annual and phenological patterns of aboveground biomass for Marsh Cordgrass, Spartina alterniflora, on the Central Georgia Coast. The linkages between drivers and plant response via soil edaphic factors are captured in our graphical conceptual model. We used geospatial techniques to scale up in situ measurements of aboveground S. alterniflora biomass to landscape level estimates using 294 Landsat 5 TM scenes acquired between 1984 and 2011. For each scene we extracted data from the same 63 sampling polygons, containing 1222 pixels covering about 1.1 million m(2). Using univariate and multiple regression tests, we compared Landsat derived biomass estimates for three S. alterniflora size classes against a suite of abiotic drivers. River discharge, total precipitation, minimum temperature, and mean sea level had positive relationships with and best explained biomass for all dates. Additional results, using seasonally binned data, indicated biomass was responsive to changing combinations of variables across the seasons. Our 28-year analysis revealed aboveground biomass declines of 33%, 35%, and 39% for S. alterniflora tall, medium, and short size classes, respectively. This decline correlated with drought frequency and severity trends and coincided with marsh die-backs events and increased snail herbivory in the second half of the study period.					Schalles, John/0000-0003-4228-1288												2072-4292					JUN	2016	8	6							477	10.3390/rs8060477								WOS:000379985300036						
J	Zhang, KQ; Thapa, B; Ross, M; Gann, D				Zhang, Keqi; Thapa, Bina; Ross, Michael; Gann, Daniel			Remote sensing of seasonal changes and disturbances in mangrove forest: a case study from South Florida	ECOSPHERE												Knowledge of the spatial and temporal changes caused by episodic disturbances and seasonal variability is essential for understanding the dynamics of mangrove forests at the landscape scale, and for building a baseline that allows detection of the effects of future environmental change. In combination with LiDAR data, we calculated four vegetation indices from 150 Landsat TM images from 1985 to 2011 in order to detect seasonal changes and distinguish them from disturbances due to hurricanes and chilling events in a mangrove-dominated coastal landscape. We found that normalized difference moisture index (NDMI) performed best in identifying both seasonal and event-driven episodic changes. Mangrove responses to chilling and hurricane events exhibited distinct spatial patterns. Severe damage from intense chilling events was concentrated in the interior dwarf and transition mangrove forests with tree heights less than 4 m, while severe damage from intense hurricanes was limited to the mangrove forest near the coast, where tree heights were more than 4 m. It took 4-7 months for damage from intense chilling events and hurricanes to reach their full extent, and took 2-6 yr for the mangrove forest to recover from these -disturbances. There was no significant trend in the vegetation changes represented by NDMI over the -27-yr period, but seasonal signals from both dwarf and fringe mangrove forests were discernible. Only severe damage from hurricanes and intense chilling events could be detected in Landsat images, while damage from weak chilling events could not be separated from the background seasonal change.																	2150-8925					JUN	2016	7	6							e01366	10.1002/ecs2.1366								WOS:000378523100028						
J	Asbridge, E; Lucas, R; Ticehurst, C; Bunting, P				Asbridge, Emma; Lucas, Richard; Ticehurst, Catherine; Bunting, Peter			Mangrove response to environmental change in Australia's Gulf of Carpentaria	ECOLOGY AND EVOLUTION												Across their range, mangroves are responding to coastal environmental change. However, separating the influence of human activities from natural events and processes (including that associated with climatic fluctuation) is often difficult. In the Gulf of Carpentaria, northern Australia (Leichhardt, Nicholson, Mornington Inlet, and Flinders River catchments), changes in mangroves are assumed to be the result of natural drivers as human impacts are minimal. By comparing classifications from time series of Landsat sensor data for the period 1987-2014, mangroves were observed to have extended seawards by up to 1.9 km (perpendicular to the coastline), with inland intrusion occurring along many of the rivers and rivulets in the tidal reaches. Seaward expansion was particularly evident near the mouth of the Leichhardt River, and was associated with peaks in river discharge with LiDAR data indicating distinct structural zones developing following each large rainfall and discharge event. However, along the Gulf coast, and particularly within the Mornington Inlet catchment, the expansion was more gradual and linked to inundation and regular sediment supply through freshwater input. Landward expansion along the Mornington Inlet catchment was attributed to the combined effects of sea level rise and prolonged periods of tidal and freshwater inundation on coastal lowlands. The study concluded that increased amounts of rainfall and associated flooding and sea level rise were responsible for recent seaward and landward extension of mangroves in this region.				Ticehurst, Catherine/A-8844-2012													2045-7758					JUN	2016	6	11					3523	3539		10.1002/ece3.2140								WOS:000377043200007	27148442					
J	Islam, MR; Miah, MG; Inoue, Y				Islam, M. Rafiqul; Miah, M. Giashuddin; Inoue, Yoshio			ANALYSIS OF LAND USE AND LAND COVER CHANGES IN THE COASTAL AREA OF BANGLADESH USING LANDSAT IMAGERY	LAND DEGRADATION & DEVELOPMENT												Coastal land use across the globe has experienced remarkable rapid change over the recent decades because of extraordinary anthropogenic pressure and climate variability and change. Therefore, quantitative information about coastal land use change is imperative for effective management and planning resources for sustainable development. We analysed the quantitative land use and land cover changes during 1989-2000-2010 periods in three important agroecological zones of the most vulnerable coastal region of Bangladesh using Landsat images (Thematic Mapper/Enhanced Thematic Mapper Plus). In the Ganges Tidal Floodplain, the area under shrimp cultivation greatly increased at the rate of 2.05% per annum. The majority of the shrimp area gained from conversion of single cropland. In the Meghna Estuarine Floodplain, decreased mudflat and water bodies were observed, which was predominantly converted into cropland. In Chittagong Coastal Plain, salt pan-shrimp area increased with the expense of single and/or double cropland. In all the study areas, settlement area considerably increased over time. The dynamics of land use change have been attributed to low and unstable food production in the coastal region. The approach adopted in study and the results obtained from the study would likely be useful for policy making and identifying direction for future studies on the coastal land use in Bangladesh. Copyright (C) 2015 John Wiley & Sons, Ltd.																	1085-3278	1099-145X				MAY	2016	27	4					899	909		10.1002/ldr.2339								WOS:000380963900004						
J	Elmahdy, SI; Mohamed, MM				Elmahdy, Samy Ismail; Mohamed, Mohamed Mostafa			Factors controlling the changes and spatial variability of Junipers phoenicea in Jabal Al Akhdar, Libya, using remote sensing and GIS	ARABIAN JOURNAL OF GEOSCIENCES												The Junipers phoenicea, which covers 70 % of the Jabal Al Akhdar (Green Mountain) in Cyrene on the northeast coast of Libya, has deteriorated over large scales. To deal with this problem, the images of the Landsat 7 Enhanced Thematic Mapper Plus (ETM+) and Landsat 8 Operational Land Imager (OLI) in conjunction with the Shuttle Radar Topography Mission (SRTM) digital elevation model (DEM) were used to map factors controlling the J. phoenicea mortality using a set of automated algorithms and tools. These factors include altitude, slope, aspect, curvature, drainage pattern, seawater intrusion, and land cover. As a first step, changes of J. phoenicea and land cover during the period from the year 2000 to 2015 were mapped. The results showed a sharp decline in J. phoenicea covering an area of 396 km(2) (22 %) of the total area. The result also showed that areas at a lower elevation with steep slope and faced to the south and southeast directions have a higher probability of J. phoenicea distribution. The spatial analysis showed a positive correlation between wetness and the intensity of J. phoenicea mortality. The results also show that altitude and slope have the most influencing power on the J. phoenicea morality. This study is of great help for decision makers and agriculture engineers and permits a better understanding of ecological and biomass changes in the Jabal Al Akhdar, Libya, over a regional scale.																	1866-7511	1866-7538				MAY	2016	9	6							478	10.1007/s12517-016-2500-0								WOS:000376611000052						
J	Barik, KK; Mitra, D; Annadurai, R; Tripathy, JK; Nanda, S				Barik, Kamal Kumar; Mitra, D.; Annadurai, R.; Tripathy, J. K.; Nanda, S.			Geospatial analysis of coastal environment: A case study on Bhitarkanika Mangroves, East coast of India	INDIAN JOURNAL OF GEO-MARINE SCIENCES												Present study was carried out to classify and map the mangrove vegetation as well as erosion and accretion rate along coastal tract of Bhitarkanika, east coast of India using Landsat 7 and 8 satellite data from the year 1989 to 2013.The study resulted different classes like dense mangroves, sparse mangroves and mangroves scrub of mangrove environment. Erosion and accretion rate of Bhitarkanika coast were identified through supervised classification technique. Results of classified image concluded that the changes of sparse mangroves were +2892.78 ha, dense mangroves -350.55 ha. and mangrove scrub +1792.35 ha. Similarly the rate of erosion was 35.6238 sq. km. towards Gahirmatha beach and the deposition of 8.2134 sq. km. near the Maipura river of Bhitarkanika ecosystem from 1989 to 2013.																	0379-5136	0975-1033				APR	2016	45	4					492	498										WOS:000383219000004						
J	Besset, M; Anthony, EJ; Brunier, G; Dussouillez, P				Besset, Manon; Anthony, Edward J.; Brunier, Guillaume; Dussouillez, Philippe			Shoreline change of the Mekong River delta along the southern part of the South China Sea coast using satellite image analysis (1973-2014)	GEOMORPHOLOGIE-RELIEF PROCESSUS ENVIRONNEMENT					16th Young Geomorphologists Days	JAN 29-30, 2015	Nantes, FRANCE					The Mekong River delta is the world's third largest delta, consequence of a favourable morphosedimentary setting, high sediment supply and rapid growth during the Holocene. Analysis of Landsat satellite images from 1973 to 2014 shows that nearly 70% of the 160km - long South China Sea shoreline of the delta has strongly eroded. This trend represents a reversal of the massive, long-term Holocene progradation that characterized this part of the delta. Erosion and land loss along the South China Sea coast are not related to lobe switching, but more likely to decreasing river sediment supply and variations in patterns of sediment storage in the delta that appear to be due to human-induced modifications. These include fluvial sediment trapping by dams, enhanced subsidence due to massive groundwater abstraction, and riverbed aggregate extractions. Shoreline erosion is further exacerbated by the replacement of protective mangroves by shrimp farms. This erosion constitutes an additional hazard to the future integrity of a mega-delta already considered particularly vulnerable to subsidence, and to future large-capacity dams.					Besset, Manon/0000-0001-9028-1181												1266-5304					APR-JUN	2016	22	2					137	146		10.4000/geomorphologie.11336								WOS:000379887300002						
J	Sadeghi, V; Ahmadi, FF; Ebadi, H				Sadeghi, Vahid; Ahmadi, Farshid Farnood; Ebadi, Hamid			Design and implementation of an expert system for updating thematic maps using satellite imagery (case study: changes of Lake Urmia)	ARABIAN JOURNAL OF GEOSCIENCES												Thematic maps are fundamental for decision-making in natural resources and ecosystem management and planning. Thematic information, land cover in particular, is dynamic and changeable with the passage of time. Hence, providing up-to-date and precise data in a short period of time is considered as a key factor for successful utilization of these maps. Field inspection and visual interpretation of satellite images and topographic maps are necessary for this purpose. These processes are labor intensive, time consuming, and costly. An expert system, as a computer system with the capability of an expert's performance simulation, could be an assistant for experts involved with the thematic map updating process. In this paper, a knowledge-based expert (KBE) system was designed, implemented, and tested to automate, facilitate, and expedite the conventional thematic map updating procedure. The developed system in this research is based on using existing thematic map and satellite images together with the new acquired satellite image of the desired region. It entails the following five major steps: (1) relative radiometric normalization, (2) change detection, (3) spectral database construction, (4) identifying the content of the changes, and (5) cartographic operations. In order to assess the effectiveness of the proposed KBE system for automatic updating of thematic maps, two different case studies related to Urmia Lake and surrounding areas were considered. Near-anniversary bi-temporal Landsat TM 4,5 imagery, acquired on 30 June 1989 and 24 June 2007 over the eastern coast of the lake alongside the existing land cover map of 1989, were used in the first case study. Utilized data sets in the second case study were near-anniversary Landsat 8 satellite images (OLI sensor) taken on 20/7/2014 and 23/7/2015 over the southern coast of lake alongside the outdated land cover map of interest region in 2014. Test results of different parts of the system were confirmed by the experts, and finally the system could satisfy the assessment criteria from the experts' point of view in this particular application. Overall accuracy of the updated thematic map in the first and second case studies was 97.18 and 87.81 %, respectively.																	1866-7511	1866-7538				APR	2016	9	4							257	10.1007/s12517-015-2301-x								WOS:000374256200014						
J	Ju, JC; Masek, JG				Ju, Junchang; Masek, Jeffrey G.			The vegetation greenness trend in Canada and US Alaska from 1984-2012 Landsat data	REMOTE SENSING OF ENVIRONMENT												To assess the North American high-latitude vegetation response to the rising temperature, we derived NDVI trend for 91.2% of the non-water, non-snow land area of Canada and Alaska using the peak-summer Landsat surface reflectance data of 1984-2012. Our analysis indicated that 29.4% and 2.9% of the land area of Canada and Alaska showed statistically significant positive (greening) and negative (browning) trends respectively, at significance level p < 0.01, after burned forest areas were masked out. The area with greening trend dominated over that with browning trend for all land cover types. The greening occurred primarily in the tundra of western Alaska, along the north coast of Canada and in northeastern Canada; the most intensive and extensive greening occurred in Quebec and Labrador. The browning occurred mostly in the boreal forests of eastern Alaska. The Landsat-based greenness trend is broadly similar to the 8-km GIMMS AVHRR-based trend for all vegetation zones. However, for tundra, the Landsat data indicated much less extensive greening in Alaska North Slope and much more extensive greening in Quebec and Labrador, and substantially less extensive browning trend in the boreal forests that were free of fire disturbances. These differences call for further validation of the Landsat reflectance and the AVHRR NDVI datasets. Correlation study with local environmental factors, such as topography, glacial history and soil condition, will be needed to understand the heterogeneous greenness change at the Landsat scale. (C) 2016 Elsevier Inc. All rights reserved.				Masek, Jeffrey/D-7673-2012													0034-4257	1879-0704				APR	2016	176						1	16		10.1016/j.rse.2016.01.001								WOS:000372383200001						
J	Kim, JY; Im, RY; Do, Y; Kim, GY; Joo, GJ				Kim, Ji Yoon; Im, Ran-Young; Do, Yuno; Kim, Gu-Yeon; Joo, Gea-Jae			Above-ground biomass estimation of tuberous bulrush (Bolboschoenus planiculmis) in mudflats using remotely sensed multispectral image	OCEAN SCIENCE JOURNAL												We present a multivariate regression approach for mapping the spatial distribution of above-ground biomass (AGB) of B. planiculmis using field data and coincident moderate spatial resolution satellite imagery. A total of 232 ground sample plots were used to estimate the biomass distribution in the Nakdong River estuary. Field data were overlain and correlated with digital values from an atmospherically corrected multispectral image (Landsat 8). The AGB distribution was derived using empirical models trained with field-measured AGB data. The final regression model for AGB estimation was composed using the OLI3, OLI4, and OLI7 spectral bands. The Pearson correlation between the observed and predicted biomass was significant (R = 0.84, p < 0.0001). OLI3 made the largest contribution to the final model (relative coefficient value: 53.4%) and revealed a negative relationship with the AGB biomass. The total distribution area of B. planiculmis was 1,922,979 m(2). Based on the model estimation, the total AGB had a dry weight (DW) of approximately 298.2 tons. The distribution of high biomass stands (> 200 kg DW/900 m(2)) constituted approximately 23.91% of the total vegetated area. Our findings suggest the expandability of remotely sensed products to understand the distribution pattern of estuarine plant productivity at the landscape level.				Hashim, Mazlan/J-7291-2012	Hashim, Mazlan/0000-0001-8284-3332												1738-5261	2005-7172				MAR	2016	51	1					151	158		10.1007/s12601-016-0013-0								WOS:000373381800013						
J	Ridderinkhof, W; Hoekstra, P; van der Vegt, M; de Swart, HE				Ridderinkhof, W.; Hoekstra, P.; van der Vegt, M.; de Swart, H. E.			Cyclic behavior of sandy shoals on the ebb-tidal deltas of the Wadden Sea	CONTINENTAL SHELF RESEARCH												Ebb-tidal deltas are bulges of sand that are located seaward of tidal inlets. Many of these deltas feature shoals that cyclically form and migrate towards the coast. The average period between successive shoals that attach to the coast varies among different inlets. In this study, a quantitative assessment of the cyclic behavior of shoals on the ebb-tidal deltas of the Wadden Sea is presented. Analysis of bathymetric data and Landsat satellite images revealed that at the majority of inlets along the Wadden Sea migrating shoals occur. The average period between succeeding shoals correlates to the tidal prism and has values ranging between 4 and 130 years. A larger tidal prism favors larger periods between successive shoal attachments. However, such a relationship was not found for wide inlets with multiple channels. There is a positive relationship between the frequency with which the shoals attach to the coast and their migration velocity, and a negative relationship between the migration velocity of the shoal and the tidal prism. Finally, the data were too sparse to assess whether the longshore sediment transport has a significant effect on the period between successive shoals that attach to the coasts downdrift of the observed tidal inlets. (C) 2016 Elsevier Ltd. All rights reserved.				de Swart, Huib/A-3771-2010													0278-4343	1873-6955				MAR 1	2016	115						14	26		10.1016/j.csr.2015.12.014								WOS:000371188700002						
J	Nandi, S; Ghosh, M; Kundu, A; Dutta, D; Baksi, M				Nandi, Santanu; Ghosh, Mili; Kundu, Arnab; Dutta, Dipanwita; Baksi, Moumita			Shoreline shifting and its prediction using remote sensing and GIS techniques: a case study of Sagar Island, West Bengal (India)	JOURNAL OF COASTAL CONSERVATION												The shoreline position is difficult to predict but the trend of erosion or accretion can be determined by geospatial and statistical techniques which may help in reducing the loss of property. The study aims to assess the shoreline changes and prediction in Sagar Island, a delta of the Ganges, situated in West Bengal, India. Shorelines have been delineated by using Tasseled Cap Transformation techniques from the Landsat MSS (1975), Landsat TM (1989, 1991) and Landsat ETM+ (1999, 2002, 2005, 2008, and 2011) images. The uncertainty was calculated for every year for assessing the positional error related to shoreline extraction. Total shoreline change rate/year has also been calculated and the uncertainty of total shoreline change rate was found +/- 3.20 m/year. In the present study, End Point Rate (EPR) and Linear Regression (LR) methods have been used for shoreline change rate calculation and prediction of shoreline. Long term (1975-2002) and short term (2002-2011) erosion and accretion rates were calculated for the study area. Sagar is the biggest island of the Sundarban region; so, it was divided into three segments in order to analyze the change on a segment basis. It was observed that the most of erosion occurred in the Segment B (south Sagar). The rate of erosion was -7.91 and -7.01 m/year for the periods 1975-2002 and 2002-2011 respectively. The mean shoreline change rate was high in Segment B (South Sagar) with values of -6.46 m/year (1975-2002) but the rate was decreased into -5.25 m/year during the later period (2002-2011). The study reveals that most of the southern part of Sagar Island is vulnerable to high rate of shoreline erosion.																	1400-0350	1874-7841				FEB	2016	20	1					61	80		10.1007/s11852-015-0418-4								WOS:000373149500006						
J	Nofal, R; Abboud, IA				Nofal, Ramadan; Abboud, Iyad A.			Geomorphological evolution of marine heads on the eastern coast of Red Sea at Saudi Arabian region, using remote sensing techniques	ARABIAN JOURNAL OF GEOSCIENCES												The eastern coast of the Red Sea is characterized by the presence of numerous marine heads that differ in terms of shape, size, geological setting, structures, and composition. This difference directly affects geomorphological evolution. In the present study, Ras Al-Shabaan was chosen as a most important area in this coast. Field investigations supported with photo-interpretation techniques were performed for studying of geomorphological features of Ras Al-Shabaan. On the other hand, the remotely sensed imagery data has been used extensively in the identification of geological and geomorphological details of Ras Al-Shabaan. The geomorphological studies showed that depositional processes of wadis and channels are predominant at the Ras Al-Shabaan coast. The changes in geomorphological and geological data of Ras Al-Shabaan were identified by remote sensing image software. Two Landsat ETM+ images from 1990 and 2010 have been processed. The analysis of remote sensing data combined with field investigations and reference data were used to monitor, delineate, and describe the geomorphological changes of Ras Al-Shabaan coast during proceedings of supervised classification of ground units. Hence, the change detection statistics have been used in ground units. Geological and geomorphological maps were digitized by using ArcGIS software. Remote sensing techniques and geographic information system (GIS) were employed in order to monitor the results of changes occurred in the line of the coast. The satellite image processing and water index data were transferred to the ArcGIS program to draw the coast lines and to stand on the changes occurred. Thereby, it was possible to identify the most prominent landforms and geomorphic units of this area. Results showed that platforms, barriers, rocky heads, islands, coral reefs, submerged reefs, tidal channels, dissolution grooves, sabkhas, inlet system, waves work, and shoreline processes were included in coastal prominent landforms. The circumstances that formed this coast are not permanent, as it is changing rapidly and continuously due to erosion and uplift processes.					Abboud, Iyad/0000-0001-5182-9677												1866-7511	1866-7538				FEB	2016	9	2							163	10.1007/s12517-015-2234-4								WOS:000371380500081						
