PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Carriquiry, JD; Cupul-Magana, AL; Rodriguez-Zaragoza, F; Medina-Rosas, P				Carriquiry, JD; Cupul-Magana, AL; Rodriguez-Zaragoza, F; Medina-Rosas, P			Coral bleaching and mortality in the Mexican Pacific during the 1997-98 El Nino and prediction from a remote sensing approach	BULLETIN OF MARINE SCIENCE												A coral reef monitoring program was initiated at Bahia Banderas (21 degreesN,105 degreesW), on the Pacific coast of Mexico, on January 1997, several months before the onset of the El Nino-Southern Oscillation (ENSO) event of 1997-98. Live coral cover, sea surface temperature (SST) and salinity were monitored during 1997-98, in conjunction with 'hot spot' satellite bleaching predictions of NOAA's NESDIS. Coral reef bleaching during the 1997-98 El Nino at Bahia Banderas coincided closely with satellite bleaching predictions and with experimental observations on coral tolerance to thermal stress. The initial bleaching event rapidly evolved into an unprecedented massive coral mortality (96%), equivalent to the catastrophic coral mortalities observed in the Galapagos Islands during the 1982-83 ENSO. The sudden mass bleaching and mortality of corals at Bahia Banderas was most likely caused by the marked accelerated warming rate (+3.5 degreesC mo(-1)), an order of magnitude higher than that observed during the 1982-83 El Nino in the Galapagos Islands (+0.35 degreesC mo(-1)). Also, the SST anomaly observed during the 1997-98 ENSO at Bahia Banderas (+6.1 degreesC) was 30% higher than in 1982-83 in the Galapagos area (+4.5 degreesC). The recovery of the Bahia a Banderas coral reefs is uncertain since the dead coral substrate has already been covered with filamentous fleshy algae. In contrast to the long-lasting existence of corals and coral reefs in the region, reef frameworks are typically very thin. This situation may indicate the frequent recurrence of mortality events due to environmental extremes, such as ENSO, that have limited reef development in the northeastern tropical Pacific Ocean.				Rodriguez Zaragoza, Fabian Alejandro/B-3477-2015; CARRIQUIRY, JOSE/R-9190-2017	Rodriguez Zaragoza, Fabian Alejandro/0000-0002-0066-4275; 												0007-4977					JUL	2001	69	1					237	249										WOS:000171653300015						
J	Mumby, PJ				Mumby, PJ			Beta and habitat diversity in marine systems: a new approach to measurement, scaling and interpretation	OECOLOGIA												Habitat diversity is a widely used criterion for locating conservation activities such as protected areas. Most habitat diversity indices are measures of alpha diversity at the scale of habitats and are therefore insensitive to the underlying biological differences between habitats. To incorporate such inter-habitat differences, a new method is presented which calculates a measure of beta (beta) diversity from pixels within a window passed throughout a habitat map. To avoid confusion with beta diversity indices, the new measure is called beta -dissimilarity. beta -Dissimiliarity is calculated from the mean Bray-Curtis dissimilarity, D-m, of field data which comprise each habitat class. The variance of D-m distinguishes discrete beta -dissimilarity distributions from homogenous patterns. The method also attempts to remove some of the arbitrary aspects of habitat mapping, can be scaled to other levels of diversity or measures of community structure, is readily interpretable and permits hypothesis testing. Its applications to ecosystem science and coastal management are discussed and illustrated.				Mumby, Peter/F-9914-2010													0029-8549					JUL	2001	128	2					274	280		10.1007/s004420100643								WOS:000170392500014	28547476					
J	Andrefouet, S; Payri, C				Andrefouet, S; Payri, C			Scaling-up carbon and carbonate metabolism of coral reefs using in-situ data and remote sensing	CORAL REEFS												Areal up-scaling at reef-scale of organic and inorganic metabolism is possible using in-situ measurements and remote sensing data providing the extent of each bottom type inside the reef. Using a SPOT image and published values of metabolism, the gross production (93,560 x 10(3) kg C year(-1)), excess production (10,017 x 10(3) kg C year(-1)) and calcification (165,348 x 10(3) kg CaCO3 year(-1)) over 35 km(2) of coral reef environment in Moorea Island (French Polynesia) are estimated. While the computations are straightforward, certain assumptions must be made in order to conduct the scaling exercise. The exercise is valid only if the metabolism of reef benthos is additive through increasing spatial scale. Despite the difficulty of quantitatively assessing our extrapolations, spatial additivity seems to represent the reality. The other limitation is that the reef must be considered as a closed system, in an equilibrium state supposedly accurately described by the few available in-situ measurements. To consider the reef an open system, long-term metabolic measurements coupled with knowledge of oceanic and land forcing processes are required. These theoretical considerations point to the necessity of integrated multi-scale studies based on both remote sensing and in-situ data in order to better understand the productivity and calcification of reefs in the current global change context.				PAYRI, Claude/K-5646-2016	PAYRI, Claude/0000-0002-0393-6811												0722-4028					JAN	2001	19	3					259	269										WOS:000166915500009						
J	Chauvaud, S; Bouchon, C; Maniere, R				Chauvaud, S; Bouchon, C; Maniere, R			Thematic mapping of tropical marine communities (coral reefs, seagrass beds and mangroves) using SPOT data in Guadeloupe Island.	OCEANOLOGICA ACTA												In the framework of a comprehensive study of the coastal marine ecosystems of Guadeloupe Island (French West Indies), a remote sensing survey of marine communities was conducted in the Bay of the Grand Cul-de-Sac Marin. Pictures of SPOT satellite were used. At first sight, XS data from SPOT did not seem to be well adapted to extract information from deepest underwater areas. In the present study, a method for analysis of XS data was developed, which increases tenuous spectral differences associated to very low intensity signals. This technique led to a better distinction of objects, even the deepest ones. Reference surfaces were then identified in the field and a reliable supervised classification was conducted, which reflected the high diversity of ecological themes (up to 32) of the area to 20 m depth. A total of 23 700 ha of biota was clearly identified. Mangrove covered up to 2 700 ha. Submerged areas were constituted of 15 700 ha of soft bottoms and 3 800 ha of hard substrate bottoms. On the coral reefs, flourishing coral communities accounted only for 113 ha (11.2%). This result enhances the alarming situation of these communities in Guadeloupe. Finally, seagrass beds took up to 8 200 ha (i.e. 42% of the total sublittoral area, 58% of soft bottom substrates). This ecosystem revealed to be of primary importance within the studied area and particular attention was paid to seagrass beds of Thalassia rest testudinum. Twelve themes were retained to describe them, based on the coverage rate of the substratum by the plants and the type of the sediment colonised. The final document expresses well the high complexity of the studied area. This map constitutes a reference of the present status of the coastal benthic communities of the 'Grand Cul-de-Sac Marin' and can be useful for scientists and the administrative managers of that area. (C) 2001 Ifremer/CNRS/IRD/Editions,scientifiques et medicales Elsevier SAS.																	0399-1784						2001	24			S			S3	S16										WOS:000167333600001						
J	Lubin, D; Li, W; Dustan, P; Mazel, CH; Stamnes, K				Lubin, D; Li, W; Dustan, P; Mazel, CH; Stamnes, K			Spectral signatures of coral reefs: Features from space	REMOTE SENSING OF ENVIRONMENT												The special signatures of coral reefs and related scenes, as they would be measured above the Earth's atmosphere, are calculated using a coupled atmosphere-ocean discrete ordinates radiative transfer model. Actual measured reflectance spectra from field work are used as input data. Four coral species are considered, to survey the natural range of coral reflectance: Montastrea cavernosa, Acropora palmata, Dichocoenia stokesii, and Siderastrea siderea. Four noncoral objects associated with reefs are also considered: sand, coralline algae, green macroalgae, and algal turf. The reflectance spectra as would be measured at the top of the atmosphere are substantially different from the in situ spectra, due to differential attenuation by the water column and, most importantly, by atmospheric Rayleigh scattering. The result is that many of the spectral features that can be used to distinguish coral species from their surroundings or from one another, which have been used successfully with surface or aircraft data, would be obscured in spectral measurements from a spacecraft. However, above the atmosphere, the radiance contrasts between most coral species and most brighter noncoral objects remain noticeable for water column depths up to 20 m. Over many spectral intervals, the reflectance from dark coral under shallow water is smaller than that of deep water. The maximum top-of-atmosphere radiances, and maximum contrasts between scene types, occur between 400 nm and 600 nm. This study supports the conclusions of recent satellite reef mapping exercises, suggesting that coral reef identification should be feasible using satellite remote sensing, but that detailed reef mapping (e.g., species identification) may be more difficult. (C) Elsevier Science Inc., 2001.																	0034-4257					JAN	2001	75	1					127	137		10.1016/S0034-4257(00)00161-9								WOS:000166142000011						
J	Clark, CD; Mumby, PJ; Chisholm, JRM; Jaubert, J; Andrefouet, S				Clark, CD; Mumby, PJ; Chisholm, JRM; Jaubert, J; Andrefouet, S			Spectral discrimination of coral mortality states following a severe bleaching event	INTERNATIONAL JOURNAL OF REMOTE SENSING												Although relatively easy to distinguish the spectra of bleached and living coral, once corals have died their skeletons remained bleached (white) for only a short period. Rapid colonisation by algae can give rise to pigmentation that may be similar to that of living coral. Thus, by the time remotely sensed imagery has been acquired, discrimination of live and dead corals is no longer facile. Field measurements of spectral reflectance of live and algal-colonised dead corals (arising from different mortality events) were made in French Polynesia. Derivative analysis revealed wavelengths and slope characteristics that could be used to discriminate between mortality states with an accuracy of similar to 85%. These results encourage application of hyperspectral remote sensing to quantitatively assess the extent of coral bleaching events.				Clark, Chris/C-3830-2009; Mumby, Peter/F-9914-2010	Clark, Chris/0000-0002-1021-6679; 												0143-1161					JUL 20	2000	21	11					2321	2327		10.1080/01431160050029602								WOS:000088070200015						
J	Hochberg, EJ; Atkinson, MJ				Hochberg, EJ; Atkinson, MJ			Spectral discrimination of coral reef benthic communities	CORAL REEFS												Effective identification and mapping of coral reef benthic communities using high-spatial and -spectral resolution digital imaging spectrometry requires that the different communities are distinguishable by their spectral reflectance characteristics. In Kaneohe Bay Oahu, Hawaii, USA, we collected in situ a total of 247 spectral reflectances of three coral species (Montipora capitata, Porites compressa, Porites lobata), five algal species (Dictyosphaeria cavernosa. Gracilaria salicornia. Halimeda sp., Porolithon sp., Sargassum echinocarpum) and three sand benthic communities (fine-grained carbonate sand, sand mixed with coral rubble, coral rubble). Major reflectance features were identified by peaks in fourth derivative reflectance spectra of coral (at 573, 604, 652. 675 nm). algae (at 556, 601, 649 nm) and sand (at 416, 448, 585, 652, 696 nm). Stepwise wavelength selection and linear discriminant function analysis revealed that spectral separation of the communities is possible with as few as four non-contiguous wavebands. These linear discriminant functions were applied to an airborne hyperspectral image of a patch reef in Kaneohe Bay. The results demonstrate the ability of spectral reflectance characteristics. determined in situ, to discriminate the three basic benthic community types: coral, algae and sand.																	0722-4028					JUL	2000	19	2					164	171		10.1007/s003380000087								WOS:000088614000008						
J	Spencer, T; Teleki, KA; Bradshaw, C; Spalding, MD				Spencer, T; Teleki, KA; Bradshaw, C; Spalding, MD			Coral bleaching in the southern Seychelles during the 1997-1998 Indian Ocean warm event	MARINE POLLUTION BULLETIN												Coral bleaching shows complex spatial-temporal dynamics at several scales. Recent developments in ocean surface remote sensing technologies allow for both a better appreciation of these dynamics and an opportunity to place more local studies of coral bleaching and bleaching-related coral mortality into wider oceanographic and biogeographic contexts. Coral bleaching is described at four coral reefs in the southern Seychelles (sea area 6-10 degrees S 45-54 degrees E) during March-May 1998, Bleaching intensity varied between locations, between environments at the within-reef scale, and between coral growth forms. These data are compared with bleaching reports and sea surface temperature statistics for eight further stations in the western Indian Ocean to establish a link between bleaching and the unprecedented warming of the Indian Ocean during 1997/98, Implications for long-term reef history, and coral reef futures, in the western Indian Ocean are discussed. (C) 2000 Elsevier Science Ltd, All rights reserved.				kohki, sowa/D-2955-2011; Bradshaw, Clare/I-1833-2013	Bradshaw, Clare/0000-0002-8421-2750												0025-326X	1879-3363				JUL	2000	40	7					569	586		10.1016/S0025-326X(00)00026-6								WOS:000088616800011						
J	McManus, JW; Menez, LAB; Kesner-Reyes, KN; Vergara, SG; Ablan, MC				McManus, JW; Menez, LAB; Kesner-Reyes, KN; Vergara, SG; Ablan, MC			Coral reef fishing and coral-algal phase shifts: implications for global reef status	ICES JOURNAL OF MARINE SCIENCE					ICES/SCOR Symposium on Ecosystem Effects of Fishing	MAR 15-19, 1999	INST RECH DEV, MONTPELLIER, FRANCE	ICES, SCOR	INST RECH DEV			Coral reef fisheries support lens of millions of people, mostly in developing countries. Fishing on reefs can be classified into three stages: manageable, ecosystem-overfished, and Malthusian-overfished. Fishing with blasting devices and poisons is often associated with the third stage. Reductions in herbivory caused by overfishing may enhance the likelihood of organic pollution causing a coral-algal phase shift following major disturbances. However, cage studies indicate that reduction in herbivory can lead to the proliferation of algae even in the absence of eutrophication. A major concern with the widespread coral bleaching associated with the 1997-1998 El Nino event is the likelihood that reefs already stressed by overfishing and organic pollution may not return to coral dominance after severe bleaching. Clues Co levels of fishing and to the potential to recover from disturbances include changes in the de-vegetated "haloes" around coral stands on reef flats and the differing spectral signatures of live coral, recently dead coral, and coral covered with red encrusting, green filamentous, or brown frondose algae. These clues may facilitate broad area assessments of shallow reef areas via aircraft, space shuttles, or satellites. (C) 2000 International Council for the Exploration of the Sea.																	1054-3139					JUN	2000	57	3					572	578		10.1006/jmsc.2000.0720								WOS:000088880200013						
J	Coops, N; Culvenor, D				Coops, N; Culvenor, D			Utilizing local variance of simulated high spatial resolution imagery to predict spatial pattern of forest stands	REMOTE SENSING OF ENVIRONMENT												Spatial pattern defined as the distribution of individuals in space, is an important characteristic of forest stands. It provides an insight into the allocation of above-and below-ground resources to a tree, as well as reflecting,a the stand history, microclimate, and competition between different species over time. The spatial arrangement of trees carl be described as random, aggregated, or regular with a number of statistics existing that characterize the spatial pattern of a given tree population. High spatial resolution remote sensing is an obvious tool to facilitate the measuring and monitoring of spatial patterns in forest stands. Remote sensing imagery provides detailed information about forest structure while still allowing large areas of forest to be mapped and monitored. The increased availability of high resolution imagery coupled with improvements in scene processing and interpretation techniques allow additional information, such as texture, to be extracted from this type of imagery. In this paper the spatial pattern of trees within a forest stand is related to high spatial resolution imagery. This relationship is developed using a technique that relates scene texture variance to a statistic describing spatial pattern. The technique was tested on a number of simulated remote sensing scenes by systematically varying the size and spatial distribution of trees using a geometric-optical model. Results indicate that it is theoretically possible to derive the spatial pattern of trees within a high spatial resolution forested scene provided crown size is estimated a priori. It is also likely that the coral projected foliage cover of the canopy will affect the ability to predict spatial distribution based on texture variance. It was concluded that the spatial pattern of trees within a scene can play a vital role in the amount and degree of variation existing within imagery. It is important to consider the implications of these type of relationships when developing variance-based models of forest structure. (C) Published by Elsevier Science Inc., 2000.				Culvenor, Darius/B-1326-2012; Coops, Nicholas/J-1543-2012	Coops, Nicholas/0000-0002-0151-9037												0034-4257	1879-0704				MAR	2000	71	3					248	260		10.1016/S0034-4257(99)00068-1								WOS:000085501400002						
J	Holden, H; Ledrew, E				Holden, H; Ledrew, E			Hyperspectral identification of coral reef features	INTERNATIONAL JOURNAL OF REMOTE SENSING												Remote sensing is regarded as an efficient and accurate tool for mapping and monitoring changes in coral reef extent and: well being consistently over large geographic areas. However, several operational restrictions limit the accuracy with which coral reefs can be monitored remotely. A primary restriction is that the spectral responses of numerous features in the coral reef environment are optically similar, which has the potential of contributing to misclassification errors. In 1996, in situ spectral reflectance data were collected in Fiji using an underwater cosine receptor and a 10 m underwater fibre optic cable, which permitted sampling at depth while scuba diving. In 1997, in situ spectral reflectance measurements of exposed coral reef features with little or no water cover were collected in Indonesia using the same radiometer, but a nonwaterproof remote cosine receptor. These spectral datasets were compared and analysed to test the following hypotheses. First, geographic location does not affect the spectral reflectance characteristics; second, the morphology of reef features does affect the spectral reflectance characteristics; third, bleached coral and healthy coral have distinct spectral reflectance characteristics; and finally, a spectral reflectance index will aid image classification. Results indicate that the spectra measured in Fiji and those measured in Indonesia are statistically similar, so all spectra were merged into one large spectral dataset and principal components analysis was used to determine the most representative spectra. Derivative spectroscopy was then used to conclude that spectral discrimination is indeed possible between 654 and 674 nm, between 582 and 686 nm and between 506 and 566 nm. The proportion of correctly identified spectra using the three-step procedure of first derivatives is 75% with the main source of error resulting from spectral variability of algae reflectance. The results of this feasibility study indicate that hyperspectral remote sensing of a coral reef environment will lead to accurate identification and subsequent monitoring of changes in coral health and overall well being.																	0143-1161					SEP 10	1999	20	13					2545	2563		10.1080/014311699211921								WOS:000082243800006						
J	Johnson, AKL; Ebert, SP; Murray, AE				Johnson, AKL; Ebert, SP; Murray, AE			Distribution of coastal freshwater wetlands and riparian forests in the Herbert River catchment and implications for management of catchments adjacent the Great Barrier Reef Marine Park	ENVIRONMENTAL CONSERVATION												Because coral reefs are sensitive to land derived inputs of nutrient and sediment, there is concern worldwide for the effects of anthropogenic change in river catchments on reefs. Thirty-one river catchments drain directly into the waters of the Great Barrier Reef; NE Australia. This case study was undertaken on the floodplain of the Herbert River catchment in north Queensland, utilizing remote sensing and GIS to assess both spatial and temporal changes in freshwater wetlands and riparian forests. We demonstrate that there has been a very large reduction in the area of these ecosystems since European settlement in the mid nineteenth century, with an 80% decline in their extent since 1943. We provide a range of quantitative measures to show that the landscape diversity of these ecosystems has also declined. These changes are of importance in terms of regional, national and international trends. We argue that policy, planning and management reform is required if the remaining ecological, economic and social values of these systems and the adjacent Great Barrier Reef Marine Park are to be maintained.																	0376-8929					SEP	1999	26	3					229	235		10.1017/S0376892999000314								WOS:000083565600011						
