PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Antoine, D; d'Ortenzio, F; Hooker, SB; Becu, G; Gentili, B; Tailliez, D; Scott, AJ				Antoine, David; d'Ortenzio, Fabrizio; Hooker, Stanford B.; Becu, Guislain; Gentili, Bernard; Tailliez, Dominique; Scott, Alec J.			Assessment of uncertainty in the ocean reflectance determined by three satellite ocean color sensors (MERIS, SeaWiFS and MODIS-A) at an offshore site in the Mediterranean Sea (BOUSSOLE project)	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS												The match-up of satellite-derived reflectances with in situ observations is crucial to evaluate their quality and temporal stability. To contribute to this effort, a project has been set up to collect a data set of in situ radiometric and bio-optical quantities, in support to satellite ocean color calibration and validation. The project has been named "BOUSSOLE'', and one of its key elements is a deep-sea optics mooring collecting data on a near-continuous basis since September 2003. This buoy is deployed in the deep clear waters of the northwestern Mediterranean Sea, and is visited on a monthly basis for servicing and acquisition of complementary data. The characteristics of the work area establish the site as a satisfactory location for validating satellite ocean color observations. A description of the data processing protocols is provided, followed by an analysis of the uncertainty of the buoy radiometry measurements. The results of a match-up analysis of the marine reflectances, diffuse attenuation coefficients, and chlorophyll concentrations for three major missions, i.e., MERIS, SeaWiFS, and MODIS-A, are then analyzed. They show poor performances for the bluest band (412 nm) of the three sensors, and performances within requirements at 443 and 490 nm for SeaWiFS and MODIS-A. These results suggest that a vicarious calibration should be introduced for the MERIS sensor. This analysis also demonstrates that a major effort is still required to improve atmospheric correction procedures whatever the mission.				Hooker, Stanford/E-2162-2012; Biblio, LOV/K-9251-2017; Antoine, David/C-3817-2013	Antoine, David/0000-0002-9082-2395												0148-0227					JUL 11	2008	113	C7							C07013	10.1029/2007JC004472								WOS:000257746000001						
J	[Anonymous]				[Anonymous]			Influence of circulation parameters on the AOD variations over the Bay of Bengal during ICARB	JOURNAL OF EARTH SYSTEM SCIENCE												(Moderate Resolution Imaging Spectroradiometer) level-3 aerosol data, NCEP (National Centers for Environmental Prediction) reanalysis winds and QuikSCAT ocean surface winds were made use of to examine the role of atmospheric circulation in governing aerosol variations over the Bay of Bengal (BoB) during the first phase of the ICARB (Integrated Campaign for Aerosols, gases and Radiation Budget) campaign (March 18-April 12, 2006). An inter-comparison between MODIS level-3 aerosol optical depth (AOD) data and ship-borne MICROTOPS measurements showed good agreement with correlation 0.92 (p 0.0001) and a mean MODIS underestimation by 0.01. During the study period, the AOD over BoB showed high values in the northern/north western regions, which reduced towards the central and southern BoB. The wind patterns in lower atmospheric layers (> 850 hPa) indicated that direct transport of aerosols from central India was inhibited by the presence of a high pressure and a divergence over BoB in the lower altitudes. On the other hand, in the upper atmospheric levels, winds from central and northern India stretched south eastwards and converged over BoB with a negative vorticity indicative of a downdraft. These wind patterns pointed to the possibility of aerosol transport from central India to BoB by upper level winds. This mechanism was further confirmed by the significant correlations that AOD variations over BoB showed with aerosol flux convergence and flux vorticity at upper atmospheric levels (600-500 hPa). AOD in central and southern BoB away from continental influences displayed an exponential dependence on the QuikSCAT measured ocean surface wind speed. This study shows that particles transported from central and northern India by upper atmospheric circulations as well as the marine aerosols generated by ocean surface winds contributed to the AOD over the BoB during the first phase of ICARB.																	0253-4126					JUL	2008	117				1		353	360										WOS:000258534800012						
J	Mishra, AK; Dadhwal, VK; Dutt, CBS				Mishra, A. K.; Dadhwal, V. K.; Dutt, C. B. S.			Analysis of marine aerosol optical depth retrieved from IRS-P4 OCM sensor and comparison with the aerosol derived from SeaWiFS and MODIS sensor	JOURNAL OF EARTH SYSTEM SCIENCE												Aerosol optical depth is regularly derived from SeaWiFS and MODIS sensor and used by the scientific community in various climatic studies. In the present study an attempt has been made to retrieve the aerosol optical depth using the IRS-P4 OCM sensor data and a comparison has been carried out using few representative datasets. The results show that the IRS-P4 OCM retrieved aerosol optical depth is in good agreement with the aerosols retrieved from SeaWiFS as well as MODIS. The RMSE are found to be +/- 0.0522 between OCM and SeaWIFS and +/- 0.0638 between OCM and MODIS respectively. However, IRS-P4 OCM sensor retrieved aerosol optical depth is closer to SeaWiFS (correlation = 0.88, slope = 0.96 and intercept = -0.013) compared to MODIS (correlation = 0.75, slope = 0.91 and intercept = 0.0198). The mean percentage difference indicates that OCM retrieved AOD is +12% higher compared to SeaWiFS and +8% higher compared to MODIS. The mean absolute percentage between OCM derived AOD and SeaWiFS is found to be less (16%) compared to OCM and MODIS (20%).					Dadhwal, Vinay/0000-0001-5084-1367												0253-4126					JUL	2008	117				1		361	373		10.1007/s12040-008-0039-5								WOS:000258534800013						
J	Radi, T; de Vernal, A				Radi, Taoufik; de Vernal, Anne			Dinocysts as proxy of primary productivity in mid-high latitudes of the Northern Hemisphere	MARINE MICROPALEONTOLOGY												In order to explore the potential of dinocyst assemblages in marine sediment as a proxy for primary productivity, we analyzed a reference "modern" database including 1171 sites from the North Atlantic Ocean (n = 483), the Arctic Ocean (n = 401) and the North Pacific Ocean (n = 287). We compiled two sets of primary productivity data derived from satellite observations: (1) The dataset from the Coastal Zone Color Scanner (CZCS) program applied to observations from 1978 to 1989 and (2) the data set from the MODerate resolution Imaging Spectroradiometer (MODIS) program using observations from 2002 to 2005. We performed canonical correspondence analysis (CCA) on a data matrix that included 62 dinocyst taxa and eight sea-surface parameters (winter and summer salinity, winter and summer temperature, sea-ice cover, summer, winter and annual primary productivity). CCA results show that primary productivity is a determinant parameter of dinocyst assemblages (including both phototrophic and heterotrophic taxa) in the North Atlantic, North Pacific, and at hemispheric scale. In the North Pacific, the relationship between productivity and dinocyst assemblages is particularly strong. We tested the modern analogue technique to reconstruct productivity using the North Atlantic, North Pacific, Arctic and hemispheric dinocyst data sets. With the exception of the Arctic Ocean alone, which is characterized by overall low productivity, productivity Can be estimated with an accuracy (Root Mean Square Error = RMSE) of +/- 11-25%. The best performance is obtained for reconstruction of winter productivity from the MODIS data. It is noteworthy that the RMSE for all estimated productivity parameters is narrower than the mean differences between productivity data derived from the MODIS and CZCS data sets. Therefore, we conclude that dinocysts can be used to reconstruct productivity with an accuracy equivalent to that of primary productivity estimated from satellite observations. Application of the approach in a sedimentary core from the northwest North Atlantic (core HU 91-045-094) revealed large amplitude variations of productivity over the last 25,000 years. The use of both MODIS and CZCS datasets indicate generally low productivity during the glacial stage, the Younger Dryas and Heinrich events, with annual productivity of less than 100 gC m(-2). The reconstructions also suggest higher productivity during the early Holocene, especially based on the MODIS data that suggest annual values of up to 350 gC m(-2). (C) 2008 Elsevier B.V. All rights reserved.				de Vernal, Anne/D-5602-2013	de Vernal, Anne/0000-0001-5656-724X												0377-8398	1872-6186				JUL	2008	68	1-2					84	114		10.1016/j.marmicro.2008.01.012								WOS:000259053700006						
J	Segrin, MS; Coakley, JA; Tahnk, WR				Segrin, Matthew S.; Coakley, James A., Jr.; Tahnk, William R.			MODIS observations of ship tracks in summertime stratus off the west coast of the United States	JOURNAL OF THE ATMOSPHERIC SCIENCES												Three years of I-km Moderate Resolution Imaging Spectroradiometer (MODIS) observations for morning (Terra) and afternoon (Aqua) summertime marine stratus off the west coast of the United States were analyzed to determine the response of the clouds to aerosols in the plumes of underlying ships. The polluted clouds were identified in pixels with elevated 2.1-mu m reflectivities and 3.7-mu m radiances when compared with nearby pixels that contained unpolluted clouds. An automated routine was developed to identify which of the pixels contained clouds polluted by underlying ships and then to select unpolluted control pixels on both sides of the ship track as near as was feasible to the polluted clouds, often with a separation of as little as 1 pixel. While no requirements were placed on the cloud cover fraction-within the selected pixels, to facilitate comparisons with an earlier study based on 1-km Advanced Very High Resolution Radiometer (AVHRR) imagery, the results presented here are restricted to 20-pixel segments along the ship tracks in which all of the pixels identified as polluted and all of the pixels selected as controls on both sides of the tracks were found to be overcast. The pollution caused about a 20% reduction in droplet radius in both the MODIS and the AVHRR observations. In the MODIS observations, the increase in optical depth was about 15% and statistically significant at a confidence level greater than 99.5%. These changes were much larger than the 2% and statistically negligible increases found for the AVHRR observations. Like the AVHRR observations, the MODIS observations indicated that the majority of clouds (60%) lost liquid water when polluted, but consistent with the different outcomes for the optical depths, the losses for the MODIS observations were about half the nearly 20% loss found in the AVHRR observations. Cloud altitudes were unaffected by the pollution for both the MODIS and the AVHRR observations. For both morning and afternoon clouds, those with the largest increases in albedo in response to the pollution also showed the largest increases in cloud liquid water amount. The changes in droplet radii and liquid water amounts retrieved using the MODIS observations suggested that droplet growth was suppressed in the polluted clouds and that the rate of growth from cloud base to cloud top was also reduced when compared with nearby unpolluted clouds.																	0022-4928					DEC	2007	64	12					4330	4345		10.1175/2007JAS2308.1								WOS:000251896400009						
J	Jones, TA; Christopher, SA				Jones, Thomas A.; Christopher, Sundar A.			MODIS derived fine mode fraction characteristics of marine, dust, and anthropogenic aerosols over the ocean, constrained by GOCART, MOPITT, and TOMS	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES												One year (December 2003 to November 2004) of Terra Moderate Resolution Imaging Spectroradiometer (MODIS), Total Ozone Mapping Spectrometer (TOMS), and Measurement of Pollution in the Troposphere (MOPITT) data over the open ocean are used in conjunction with the Goddard Chemistry Transport Model (GOCART) to characterize differing aerosol types as a function of satellite observable parameters. GOCART model output is used to select regions that are dominated (at least 80% of the total aerosol optical thickness from a single aerosol species) by anthropogenic (black carbon + organic carbon + sulfate), dust (DU) and sea salt regions (SS). Aerosol optical thickness (AOT) and fine mode fraction (FMF) retrieved from MODIS are averaged for each aerosol species region at 1 month intervals to examine the observational differences among each aerosol species. Anthropogenic (AN) aerosols are further separated into those produced primarily from biomass burning (BB) versus those from combustion and industrial pollution (PO). TOMS ultraviolet absorbing aerosol index (AI) in conjunction with MOPITT carbon monoxide (CO) data sets on Terra are used to contrast the differences between BB and PO aerosol properties. Annually averaged estimates for SS, DU, and AN MODIS FMF are 0.25 +/- 0.07, 0.45 +/- 0.05, and 0.84 +/- 0.04, respectively, in agreement with or slightly lower than previous estimates. However, FMF values were observed to change substantially as a function of space and time as regions dominated by single aerosol types shrink, expand, and move around from month to month. The greatest variability in FMF was observed for SS and DU aerosols. SS are associated with regions of high near-surface wind speeds in the Southern Hemisphere, which have large temporal and spatial variations. Dust transport off of the Saharan Desert is maximized in the Northern Hemisphere summer, increasing the area of predominately dust aerosols. MODIS aerosol effective radius for each aerosol type also showed a similar trend with SS, DU, and AN values of 1.03, 0.68, and 0.32 mu m. TOMS-AI values for DU exceeded SS and AN values up to 100% between April and October 2004 in association with the greatest dust concentrations in the North Atlantic. For BB and PO components of AN aerosols, no significant difference in MODIS FMF were observed; however, substantial differences in TOMS-AI and MOPITT values were observed between BB and PO aerosols, especially between June and November. For both TOMS-AI and MOPITT CO, BB aerosols are generally associated with higher values than are PO aerosols. The use of GOCART to constrain regions where a dominant aerosol species exists has allowed a comprehensive analysis of the satellite observed properties of various aerosol species.				Christopher, Sundar/E-6781-2011													2169-897X	2169-8996				NOV 29	2007	112	D22							D22204	10.1029/2007JD008974								WOS:000251346100003						
J	Horvath, A; Gentemann, C				Horvath, Akos; Gentemann, Chelle			Cloud-fraction-dependent bias in satellite liquid water path retrievals of shallow, non-precipitating marine clouds	GEOPHYSICAL RESEARCH LETTERS												This study compares Wentz microwave liquid water path retrievals with MODIS and MISR optical estimates in shallow, non-precipitating marine clouds. In overcast conditions, the microwave and optical estimates are comparable; however, as cloud fraction decreases microwave retrievals strongly and increasingly overestimate optical ones. This positive microwave bias cannot be explained neither by the elimination of negative values in the operational Wentz dataset, nor by the somewhat reduced sensitivity of MODIS cloud detection to small clouds.				Horvath, Akos/A-2453-2008	Horvath, Akos/0000-0002-5860-2368												0094-8276					NOV 20	2007	34	22							L22806	10.1029/2007GL030625								WOS:000251257000001						
J	Warrick, JA; DiGiacomo, PM; Weisberg, SB; Nezlin, NP; Mengel, M; Jones, BH; Ohlmann, JC; Washburn, L; Terrill, EJ; Farnsworth, KL				Warrick, J. A.; DiGiacomo, P. M.; Weisberg, S. B.; Nezlin, N. P.; Mengel, M.; Jones, B. H.; Ohlmann, J. C.; Washburn, L.; Terrill, E. J.; Farnsworth, K. L.			River plume patterns and dynamics within the Southern California Bight	CONTINENTAL SHELF RESEARCH												Stormwater river plumes are important vectors of marine contaminants and pathogens in the Southern California Bight. Here we report the results of a multi-institution investigation of the river plumes across eight major river systems of southern California. We use in situ water samples from multi-day cruises in combination with MODIS satellite remote sensing, buoy meteorological observations, drifters, and HF radar current measurements to evaluate the dispersal patterns and dynamics of the freshwater plumes. River discharge was exceptionally episodic, and the majority of storm discharge occurred in a few hours. The combined plume observing techniques revealed that plumes commonly detach from the coast and turn to the left, which is the opposite direction of Coriolis influence. Although initial offshore velocity of the buoyant plumes was similar to 50 cm/s and was influenced by river discharge inertia (i.e., the direct momentum of the river flux) and buoyancy, subsequent advection of the plumes was largely observed in an alongshore direction and dominated by local winds. Due to the multiple day upwelling wind conditions that commonly follow discharge events, plumes were observed to flow from their respective river mouths to down-coast waters at rates of 20-40 km/d. Lastly, we note that suspended-sediment concentration and beam-attenuation were poorly correlated with plume salinity across and within the sampled plumes (mean r(2) = 0.12 and 0.25, respectively), while colored dissolved organic matter (CDOM) fluorescence was well correlated (mean r(2) = 0.56), suggesting that CDOM may serve as a good tracer of the discharged freshwater in subsequent remote sensing and monitoring efforts of plumes. Published by Elsevier Ltd.				DiGiacomo, Paul/F-5584-2010; Liu, Cheng-Chien/E-4859-2011; Weisberg, Stephen/B-2477-2008	DiGiacomo, Paul/0000-0003-4550-1899; Weisberg, Stephen/0000-0002-0655-9425												0278-4343	1873-6955				NOV 15	2007	27	19					2427	2448		10.1016/j.csr.2007.06.015								WOS:000251475000002						
J	Morel, A; Huot, Y; Gentili, B; Werdell, PJ; Hooker, SB; Franz, BA				Morel, Andre; Huot, Yannick; Gentili, Bernard; Werdell, P. Jeremy; Hooker, Stanford B.; Franz, Bryan A.			Examining the consistency of products derived from various ocean color sensors in open ocean (Case 1) waters in the perspective of a multi-sensor approach	REMOTE SENSING OF ENVIRONMENT												During its lifetime, a space-borne ocean color sensor provides world-wide information about important biogeochemical properties of the upper ocean every 2 to 4 days in cloudless regions. Merging simultaneous or complementary data from such sensors to obtain better spatial and temporal coverage is a recurring objective, but it can only be reached if the consistency of the sensor-specific products, as delivered by the various Space Agencies, has first been carefully examined. The goal of the present study is to provide a procedure for establishing a coherency of open ocean (Case-1 waters) data products, for which the various data processing methods are sufficiently similar. The development of the procedure includes a detailed comparison of the marine algorithms used (after atmospheric corrections) by space agencies for the production of standard products, such as the chlorophyll concentration, [Ch1], and the diffuse attenuation coefficient, K-d. The MODIS-Aqua, SeaWiFS and MERIS [Ch1] products agree over a wide range, between similar to 0.1 and 3 mg m(-3), whereas increasing divergences occur for oligotrophic waters ([Ch1] (from 0.02 to 0.09 mg m(-3)). For the K-d(490) coefficient, different algorithms are in use, with differing results. Based on a semi-analytical reflectance model and hyperspectral approach, the present work proposes a harmonization of the algorithms allowing the products of the various sensors to be comparable, and ultimately, meaningfully merged (the merging procedures themselves are not examined). Additional potential products, obtained by using [Ch1] as an intermediate tool, are also examined and proposed. These products include the thickness of the layer heated by the sun, the depth of the euphotic zone, and the Secchi disk depth. The physical limitations in the predictive skill of such downward extrapolations, made from information concerning only the upper layer, are stressed. (c) 2007 Elsevier Inc. All rights reserved.				Hooker, Stanford/E-2162-2012; Franz, Bryan/D-6284-2012; Werdell, Jeremy/D-8265-2012; Biblio, LOV/K-9251-2017; Huot, Yannick/B-4497-2008	Franz, Bryan/0000-0003-0293-2082; Huot, Yannick/0000-0003-1793-761X												0034-4257					NOV 15	2007	111	1					69	88		10.1016/j.rse.2007.03.012								WOS:000250243500006						
J	Melin, F; Zibordi, G; Berthon, JF				Melin, Ferderic; Zibordi, Giuseppe; Berthon, Jean-Francois			Assessment of satellite ocean color products at a coastal site	REMOTE SENSING OF ENVIRONMENT												A comprehensive set of bio-optical measurements collected at the Acqua Alta Oceanographic Tower site in the northern Adriatic Sea is used to assess satellite derived optical properties and concentrations of optically significant constituents. These include normalized water leaving radiance spectra L-WN, absorption spectra due to phytoplankton, non-pigmented particles and chromophoric dissolved organic matter, back-scattering spectra, concentrations of chlorophyll a, Chla, and total suspended matter, TSM, and diffuse attenuation coefficients, K-d, obtained with a diverse set of algorithms. A total of 81 and 21 match-ups are found for SeaWiFS and MODIS L-WN, respectively. For both sensor products, the match-ups show mean absolute percentage differences of approximately 30% at 412 nm, 20% at 443 nm, and 14% from 490 to 555 nm. Some dependence of these differences has been found with respect to the aerosol optical thickness and the single scattering albedo associated with the in-water constituents. However, the performance of the atmospheric correction scheme appears relatively robust with respect to angular and environmental conditions. The different Chla products generally show quite large uncertainties whereas a TSM product shows encouraging results. Three algorithms produce Kd (490) with a RMS uncertainty of 0.13 for log-transformed data. The comparison between in situ data and satellite derived absorption values yields varying levels of uncertainties for the three bio-optical algorithms considered here and for the different wavelengths. Preliminary improvements could be reached by reducing biases affecting the total absorption coefficient at various wavelengths. Another general result is that the bio-optical models are able to represent a larger part of the observed variability for phytoplankton absorption than for the absorption by dissolved and non-pigmented particulate matter. The assumed spectral shape of the latter absorption term appears logically as a strong determinant of the partition of the total absorption. The three sets of satellite derived back-scattering spectra compare favorably with in situ optical measurements, with mean RMS differences between 0.12 and 0.18. Importantly, the uncertainties obtained here for satellite match-ups of absorption coefficients are comparable to published estimates of the inherent uncertainties associated with the bio-optical algorithms. (c) 2007 Elsevier Inc. All rights reserved.																	0034-4257	1879-0704				SEP 28	2007	110	2					192	215		10.1016/j.rse.2007.02.026								WOS:000249161200006						
J	Osborne, SR; Haywood, JM; Bellouin, N				Osborne, S. R.; Haywood, J. M.; Bellouin, N.			In situ and remote-sensing measurements of the mean microphysical and optical properties of industrial pollution aerosol during ADRIEX	QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY												We present a summary of the principal physical and optical properties of aerosol particles using the FAAM BAE-146 instrumented aircraft during ADRIEX between 27 August and 6 September 2004, augmented by sunphotometer, lidar and satellite retrievals. Observations of anthropogenic aerosol, principally from industrial sources, were concentrated over the northern Adriatic Sea and over the Po Valley close to the aerosol sources. An additional flight was also carried out over the Black Sea to compare east and west European pollution. Measurements show the single-scattering albedo of dry aerosol particles to vary considerably between 0.89 and 0.97 at a wavelength of 0.55 mu m, with a campaign mean within the polluted lower free troposphere of 0.92. Although aerosol concentrations varied significantly from day to day and during individual days, the shape of the aerosol size distribution was relatively consistent through the experiment, with no detectable change observed over land and over sea. There is evidence to suggest that the pollution aerosol within the marine boundary layer was younger than that in the elevated layer. Trends in the aerosol volume distribution show consistency with multiple-site AERONET radiometric observations. The aerosol optical depths derived from aircraft measurements show a consistent bias to lower values than both the AERONET and lidar ground-based radiometric observations, differences which can be explained by local variations in the aerosol column loading and by some aircraft instrumental artefacts. Retrievals of the aerosol optical depth and fine-mode (<0.5 mu m radius) fraction contribution to the optical depth using MODIS data from the Terra and Aqua satellites show a reasonable level of agreement with the AERONET and aircraft measurements. (C) Crown Copyright 2007. Reproduced with the permission of the Controller of HMSO. Published by John Wiley & Sons, Ltd.					Bellouin, Nicolas/0000-0003-2109-9559												0035-9009	1477-870X				JUL	2007	133			1			17	32		10.1002/qj.92								WOS:000250824200003						
J	Spurr, R; Stamnes, K; Eide, H; Li, W; Zhang, KX; Stamnes, J				Spurr, Robert; Stamnes, Knut; Eide, Hans; Li, Wei; Zhang, Kexin; Stamnes, Jakob			Simultaneous retrieval of aerosols and ocean properties: A classic inverse modeling approach. I. Analytic Jacobians from the linearized CAO-DISORT model	JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER												In this paper and the sequel, we investigate the application of classic inverse methods based on iterative least-squares cost-function minimization to the simultaneous retrieval of aerosol and ocean properties from visible and near infrared spectral radiance measurements such as those from the SeaWiFS and MODIS instruments. Radiance measurements at the satellite are simulated directly using an accurate coupled atmosphere-ocean-discrete-ordinate radiative transfer (CAO-DISORT) code as the main component of the forward model. For this kind of cost-function inverse problem, we require the forward model to generate weighting functions (radiance partial derivatives) with respect to the aerosol and marine properties to be retrieved, and to other model parameters which are sources of error in the retrievals. In this paper, we report on the linearization of the CAO-DISORT model. This linearization provides a complete analytic differentiation of the coupled-media radiative transfer theory, and it allows the model to generate analytic weighting functions for any atmospheric or marine parameter. For high solar zenith angles, we give an implementation of the pseudo-spherical (P-S) approach to solar beam attenuation in the atmosphere in the linearized model. We summarize a number of performance enhancements such as the use of an exact single-scattering calculation to improve accuracy. We derive inherent optical property inputs for the linearized CAO-DISORT code for a simple 2-parameter bio-optical model for the marine environment coupled to a 2-parameter bimodal atmospheric aerosol medium. (c) 2006 Elsevier Ltd. All rights reserved.				Zhang, Kexin/V-1476-2017													0022-4073					APR	2007	104	3					428	449		10.1016/j.jqrst.2006.09.009								WOS:000244405400009						
J	Bennartz, R				Bennartz, R.			Global assessment of marine boundary layer cloud droplet number concentration from satellite	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES												Global satellite data are used to infer the droplet number concentration of marine boundary layer clouds. In a first step, two and a half years (July 2002 to December 2004) of Moderate Resolution Imaging Spectroradiometer (MODIS, on board NASA's Aqua satellite) level 3 data estimates of cloud effective radius and optical thickness are used to derive cloud droplet number concentration N and cloud geometrical thickness H under the assumption of adiabatically stratified clouds. Theoretical error estimates show that for a liquid water path higher than 30 g/m(2) and a cloud fraction higher than 0.8, H (N) can be derived with a relative uncertainty of better than 20% (80%). To further validate the estimates of N and H, cloud liquid water path is calculated and compared to independent observations of cloud liquid water path from the passive microwave Advanced Microwave Scanning Radiometer (AMSR-E), also on board Aqua. Good agreement between the two different data sets is found. In a second step, the global distribution of cloud droplet number concentration in stratiform boundary layer clouds is evaluated. The data are separated into observations that are likely to be drizzling and drizzle- free using published relations between drizzle rate and N and H. It is found that the mean droplet number concentration over remote Northern Hemisphere oceans is higher than over the southern oceans (64-89 cm(-3) in the Northern Hemisphere and 40-67 cm(-3) in the Southern Hemisphere). Leeward of the major continents cloud droplet number concentration is generally high with maximum values close to the coasts. On the Southern Hemisphere, especially over the east Pacific Ocean, microphysical conditions were almost constant through the entire observation period. Over the southeast Atlantic Ocean, the cloud microphysical variability appears to be strongly influenced by the dry biomass burning season in Africa.				Bennartz, Ralf/F-3760-2010													2169-897X					JAN 18	2007	112	D2							D02201	10.1029/2006JD007547								WOS:000243849400004						
J	Kusmierczyk-Michulec, J; de Leeuw, G; Moerman, MM				Kusmierczyk-Michulec, J.; de Leeuw, G.; Moerman, M. M.			Physical and optical aerosol properties at the Dutch North Sea coast based on AERONET observations	ATMOSPHERIC CHEMISTRY AND PHYSICS												Sun photometer measurements at the AERONET station at the North Sea coast in The Hague (The Netherlands) provide a climatology of optical and physical aerosol properties for the area. Results are presented from the period January 2002 to July 2003. For the analysis and interpretation these data are coupled to chemical aerosol data from a nearby station of the Dutch National Air Quality Network. This network provides PM10 and black carbon concentrations. Meteorological conditions and air mass trajectories are also used. Due to the location close to the coast, the results are strongly dependent on wind direction, i.e. air mass trajectory. In general the aerosol optical properties are governed by industrial aerosol emitted form various industrial, agricultural and urban areas surrounding the site in almost all directions over land. For maritime air masses industrial aerosols are transported from over the North Sea, whereas very clean air is transported from the NW in clean polar air masses from the North Atlantic. In the winter the effect of the production of sea salt aerosol at high wind speeds is visible in the optical and physical aerosol data. In these cases fine and coarse mode radii are similar to those reported in the literature for marine aerosol. Relations are derived between the angstrom ngstrom coefficients with both the fine/coarse mode fraction and the ratio of black carbon and PM10.																	1680-7316	1680-7324					2007	7	13					3481	3495		10.5194/acp-7-3481-2007								WOS:000248733000007						
J	Tan, CK; Ishizaka, J; Manda, A; Siswanto, E; Tripathy, SC				Tan, C. K.; Ishizaka, J.; Manda, A.; Siswanto, E.; Tripathy, S. C.			Assessing post-tsunami effects on ocean colour at eastern Indian Ocean using MODIS Aqua satellite	INTERNATIONAL JOURNAL OF REMOTE SENSING												The 2004 Indian Ocean tsunami had been reported to cause vast destruction on marine environment, but its effect on the primary production and upwelling event was unknown. Moderate Resolution Imaging Spectroradiometer (MODIS) Aqua ocean colour imageries were used to assess the tsunami effects on the chlorophyll-a (chl-a) and turbidity variations. Chlorophyll-a and normalized water leaving radiance at 551 nm (nLw 551) before and after the tsunami event were processed using SeaWiFS data analysis system (SeaDAS), and the variations were examined. Results showed a sudden increase of chl-a and nLw 551 at the north-western Sumatra and middle of Malacca Straits (MS) after the tsunami. At western Sumatra, high sedimentation caused by the backwash resulted in overestimation of the chl-a values. However, the chl-a in the upwelling area in the northern MS did not exhibit any significant changes. The chl-a variation in the northern MS was found to be related to the monsoon wind with about one week time lag. At the seriously eroded coastline along western Sumatra, continuous sedimentation was observed. The sedimentation problem became more severe during higher rainfall periods in April 2005. We strongly suggest a long term monitoring of this sedimentation problem.					Tripathy, Sarat Chandra/0000-0002-2437-8660; Ishizaka, Joji/0000-0003-0398-1572; Siswanto, Eko/0000-0002-8215-0082												0143-1161						2007	28	13-14					3055	3069		10.1080/01431160601091787								WOS:000247469000013						
J	Zhang, KX; Li, W; Eide, H; Stamnes, K				Zhang, Kexin; Li, Wei; Eide, Hans; Stamnes, Knut			A bio-optical model suitable for use in forward and inverse coupled atmosphere-ocean radiative transfer models	JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER												A simple, yet complete bio-optical model for the inherent optical properties (IOPs) of oceanic waters is developed. This bio-optical model is specifically designed for use in comprehensive, multiple scattering radiative transfer models for the coupled atmosphere-ocean system. Such models can be used to construct next-generation algorithms for simultaneous retrieval of aerosol and marine parameters. The computed remote sensing reflectance R-rs(lambda) is validated against field measurements of R-rs(lambda) compiled in the SeaBASS data base together with simultaneous chlorophyll concentrations (C) ranging from 0.03 to 100 mg m(-3). This connection between R-rs and C is used to construct a chlorophyll concentration retrieval algorithm that yields reliable results for a large range of chlorophyll concentrations. The overall performance of a MODIS/VIIRS chlorophyll concentration retrieval algorithm is found to be less satisfactory. (c) 2006 Elsevier Ltd. All rights reserved.				Zhang, Kexin/V-1476-2017													0022-4073					JAN	2007	103	2					411	423		10.1016/j.jqsrt.2006.08.009								WOS:000241979800016						
