PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kuenzer, C; Bluemel, A; Gebhardt, S; Quoc, TV; Dech, S				Kuenzer, Claudia; Bluemel, Andrea; Gebhardt, Steffen; Tuan Vo Quoc; Dech, Stefan			Remote Sensing of Mangrove Ecosystems: A Review	REMOTE SENSING												Mangrove ecosystems dominate the coastal wetlands of tropical and subtropical regions throughout the world. They provide various ecological and economical ecosystem services contributing to coastal erosion protection, water filtration, provision of areas for fish and shrimp breeding, provision of building material and medicinal ingredients, and the attraction of tourists, amongst many other factors. At the same time, mangroves belong to the most threatened and vulnerable ecosystems worldwide and experienced a dramatic decline during the last half century. International programs, such as the Ramsar Convention on Wetlands or the Kyoto Protocol, underscore the importance of immediate protection measures and conservation activities to prevent the further loss of mangroves. In this context, remote sensing is the tool of choice to provide spatio-temporal information on mangrove ecosystem distribution, species differentiation, health status, and ongoing changes of mangrove populations. Such studies can be based on various sensors, ranging from aerial photography to high- and medium-resolution optical imagery and from hyperspectral data to active microwave (SAR) data. Remote-sensing techniques have demonstrated a high potential to detect, identify, map, and monitor mangrove conditions and changes during the last two decades, which is reflected by the large number of scientific papers published on this topic. To our knowledge, a recent review paper on the remote sensing of mangroves does not exist, although mangrove ecosystems have become the focus of attention in the context of current climate change and discussions of the services provided by these ecosystems. Also, climate change-related remote-sensing studies in coastal zones have increased drastically in recent years. The aim of this review paper is to provide a comprehensive overview and sound summary of all of the work undertaken, addressing the variety of remotely sensed data applied for mangrove ecosystem mapping, as well as the numerous methods and techniques used for data analyses, and to further discuss their potential and limitations.																	2072-4292					MAY	2011	3	5					878	928		10.3390/rs3050878								WOS:000306749500004						
J	Palacios-Velez, E; Palacios-Sanchez, JE; Palacios-Sanchez, LA				Palacios-Velez, Enrique; Enrique Palacios-Sanchez, Julio; Alberto Palacios-Sanchez, Luis			Irrigated agriculture assisted by satellite images	TECNOLOGIA Y CIENCIAS DEL AGUA												In 2000, the European Commission financed a project known as DEMETER(Demostration of Earth Observation Technologies in Routine Irrigation Advisory Services) to find innovative technologies that would allow improving water use efficiency and productivity in irrigation in Mediterranean countries, such as Greece, Italy, Portugal, and Spain. Considering the success of this project, the Commission has financed another more ambitious project in which 11 countries and 23 research and educational institutions have been involved. The project was called Participatory multi-Level EO-assisted tools for Irrigation water management and Agricultural Decision-Support, (PLEIADeS), and Mexico was one of the beneficiaries. This project was established during the period from 2006 to 2009, in the State of Sonora, in northern Mexico,, and the main objective, among several others, was to support the producers of the irrigation districts in this state, in order to improve the use of water in land irrigation. Related to this project, some of the technologies developed in Europe were tested and adapted in three Irrigation Districts, the Hermosillo Coast, the Mayo River and the Yaqui River. Using information from several water users from these districts, the methodologies have been tested and adapted to evaluate the development of the wheat crop using images from satellites Landsat 5 and 7. In this study, some functions have been obtained, correlating vegetation indices and evapotranspiration to crop yield, which make it possible to evaluate the effect of water applied to soil and input management. Also the System of Participatory Information Decision Support and Expert knowledge for River basin management (SPIDER), was adapted for the use of water users. The results of this study show the possibility of developing methodologies to transfer information to the water users which can be useful to improve soil, water and input management to get better crop yields.																						APR-JUN	2011	2	2					69	81										WOS:000290602900005						
J	Narayana, AC				Narayana, A. C.			Tectonic geomorphology, tsunamis and environmental hazards: reference to Andaman-Nicobar Islands	NATURAL HAZARDS												Geomorphic features associated with earthquakes and tsunamis have received wide attention in estimating uplift and subsidence after the tectonic event. Although various techniques are in vogue in estimating the uplift and subsidence after the 2004 Andaman-Sumatra earthquake and subsequent tsunami, remote sensing techniques have been proved to be quite handy to study the geomorphic changes. In the present study, geomorphic changes associated with the destructive event of December 2004 have been analyzed. The emergent and subsident coasts around the smaller islands in the Andaman region have been identified. The coral reef area that has been subjected to uplift or subsidence in some of the islands of the Andaman and Nicobar region is delineated, and the net areal extents of these coral beds have been computed. Of the six islands studied in Andaman region, coral reef of four islands was subjected to uplift, and around two islands the area was subsided. The uplifted area varied from 0.10 to 11 km(2), and subsidence was about 0.50 km(2). In Nicobar region, the subsidence of coral reefs was recorded. This study helps to monitor the coastal environments and the destruction due to natural hazards.																	0921-030X					APR	2011	57	1					65	82		10.1007/s11069-010-9647-x								WOS:000290036100006						
J	Le Henaff, M; Roblou, L; Bouffard, J				Le Henaff, Matthieu; Roblou, Laurent; Bouffard, Jerome			Characterizing the Navidad current interannual variability using coastal altimetry	OCEAN DYNAMICS												In this study, the Navidad current, which flows along the northern coast of Spain in winter, is observed and characterized using coastal altimetry data over the period 1992-2002. This coastal current, marked by a strong interannual variability, is associated with eastward transport of warm waters along the shelf slope. Specific data editing and processing strategies have been applied to the along-track altimeter data, which allows us to retrieve altimetric sea level anomalies closer to the coast, with a better spatial coverage and improved quality when compared with standard altimetric products. The current variability observed upstream by in situ time series after November 1996 is well reproduced by the satellite across-track surface geostrophic current anomalies up until September 1999; this agreement degrades later in time. The combined use of satellite-derived current anomalies and sea-surface temperature anomalies allows us to develop indices of Navidad occurrences, in the first long-term, systematic survey of that current based on a multi-sensor approach. The satellite analyses confirm the previously identified Navidad occurrences in winter of 1995-1996, 1997-1998, and 2000-2001. Furthermore, a weak Navidad event was identified in winter 1996-1997. These four winters are associated with a negative North Atlantic Oscillation index in the previous fall, but the intensity of the Navidad is not correlated to the amplitude of that index.				Bouffard, Jerome/D-6222-2013													1616-7341					APR	2011	61	4					425	437		10.1007/s10236-010-0360-9								WOS:000289528400003						
J	Youssef, AM; Pradhan, B; Tarabees, E				Youssef, Ahmed M.; Pradhan, Biswajeet; Tarabees, Elhami			Integrated evaluation of urban development suitability based on remote sensing and GIS techniques: contribution from the analytic hierarchy process	ARABIAN JOURNAL OF GEOSCIENCES												Urban, industrial, and tourist developments are considered of high priority in Egypt. In the current research, the site suitability investigation for rating the different environmental, geological, and geotechnical conditions facing civil engineering projects were assessed using a geographic information system (GIS) multi-criteria approach. The study area is one of the most promising areas for urban and touristic as well as industrial developments in Egypt, which is located on the NW coast of the Gulf of Suez. This area may face several geo-environmental problems that will limit its suitability for civil projects. Weighted GIS model, which integrates different types of data sources, such as land use/cover, geological, geomorphological, geophysical, environmental, remote sensing, and field data, can be achieved to create a site suitability map. In this paper, an analytical hierarchy process approach has been used to develop the weighted model for different factors. As a result of this study, areas of potential geotechnical and geo-environmental hazards that could impact the design and construction of civil projects were identified. Therefore, changes can be made early in the design process before significant design efforts are being invested.				Pradhan, Biswajeet/K-1859-2017; Pradhan, Biswajeet/E-8226-2010	Pradhan, Biswajeet/0000-0001-9863-2054												1866-7511					APR	2011	4	3-4					463	473		10.1007/s12517-009-0118-1								WOS:000289000500011						
J	Mahendra, RS; Mohanty, PC; Bisoyi, H; Kumar, TS; Nayak, S				Mahendra, R. S.; Mohanty, P. C.; Bisoyi, H.; Kumar, T. Srinivasa; Nayak, S.			Assessment and management of coastal multi-hazard vulnerability along the Cuddalore-Villupuram, east coast of India using geospatial techniques	OCEAN & COASTAL MANAGEMENT												The current study area is coastal zone of Cuddalore, Pondicherry and Villupuram districts of the Tamil Nadu along the southeast coast of India. This area is experiencing threat from many disasters such as storm, cyclone, flood, tsunami and erosion. This was one of the worst affected area during 2004 Indian Ocean tsunami and during 2008 Nisha cyclone. The multi-hazard vulnerability maps prepared here are a blended and combined overlay of multiple hazards those affecting the coastal zone. The present study aims to develop a methodology for coastal multi-hazard vulnerability assessment. This study was carried out using parameters probability of maximum storm surge height during the return period (mean recurrence interval), future sea level rise, coastal erosion and high resolution coastal topography with the aid of the Remote Sensing and GIS tools. The assessment results were threatening 3.46 million inhabitants from 129 villages covering a coastal area 360 km(2) under the multi-hazard zone. In general river systems act as the flooding corridors which carrying larger and longer hinterland inundation. Multi-hazard Vulnerability maps were further reproduced as risk maps with the land use information. These risk caused due to multi-hazards were assessed up to building levels. The decision-making tools presented here can aid as critical information during a disaster for the evacuation process and to evolve a management strategy. These Multi-hazard vulnerability maps can also be used as a tool in planning a new facility and for insurance purpose. (C) 2011 Elsevier Ltd. All rights reserved.																	0964-5691					APR	2011	54	4					302	311		10.1016/j.ocecoaman.2010.12.008								WOS:000288578400003						
J	Kahru, M; Brotas, V; Manzano-Sarabia, M; Mitchell, BG				Kahru, M.; Brotas, V.; Manzano-Sarabia, M.; Mitchell, B. G.			Are phytoplankton blooms occurring earlier in the Arctic?	GLOBAL CHANGE BIOLOGY												Time series of satellite-derived surface chlorophyll-a concentration (Chl) in 1997-2009 were used to examine for trends in the timing of the annual phytoplankton bloom maximum. Significant trends towards earlier phytoplankton blooms were detected in about 11% of the area of the Arctic Ocean with valid Chl data, e.g. in the Hudson Bay, Foxe Basin, Baffin Sea, off the coasts of Greenland, in the Kara Sea and around Novaya Zemlya. These areas roughly coincide with areas where ice concentration has decreased in early summer (June), thus making the earlier blooms possible. In the selected areas, the annual phytoplankton bloom maximum has advanced by up to 50 days which may have consequences for the Arctic food chain and carbon cycling. Outside the Arctic, the annual Chl maximum has become earlier in boreal North Pacific but later in the North Atlantic.				Brotas, Vanda/A-2410-2012	Brotas, Vanda/0000-0001-8612-4167; Manzano-Sarabia, Marlenne/0000-0002-3466-9592												1354-1013	1365-2486				APR	2011	17	4					1733	1739		10.1111/j.1365-2486.2010.02312.x								WOS:000287853000020						
J	Mohamed, AH; Holechek, JL; Bailey, DW; Campbell, CL; DeMers, MN				Mohamed, Ahmed H.; Holechek, Jerry L.; Bailey, Derek W.; Campbell, Carol L.; DeMers, Michael N.			Mesquite encroachment impact on southern New Mexico rangelands: remote sensing and geographic information systems approach	JOURNAL OF APPLIED REMOTE SENSING												Honey mesquite (Prosopis glandulosa Torr.) invasion can negatively impact grazing capacity, spatial livestock distribution, and forage production in Chihuahuan Desert rangelands. High spatial resolution remote sensing data can be used to develop maps of shrub encroachment for arid rangelands. The objective of this study was to map changes in honey mesquite abundance and to evaluate honey mesquite impacts on perennial grass production at the Chihuahuan Desert Rangeland Research Center in south-central New Mexico using high resolution satellite imagery. The project employed QuickBird ortho-ready satellite imagery with spatial resolution of 2.4 m in multispectral bands and panchromatic resolution of 0.6 m for the study area on May 19, 2009. We used a maximum likelihood supervised classification algorithm to distinguish honey mesquite from other land cover categories. We then measured grass production (kg/ha) in May, 2009 on 10 permanent, evenly spaced key areas in each pasture. We identified 12x60 m plots from the classified map and used these to calculate honey mesquite canopy cover on the 40 transects across the study area. Areas classified as dominated by honey mesquite estimated from image analyses encompassed 143, 50, 92, and 136 hectares in pastures 1, 4, 14, and 15, respectively. Regression analyses showed that increasing levels of honey mesquite canopy cover corresponded to lower perennial grass forage production (r(2) = 0.73, n = 40). Our findings indicate that classification of high-resolution satellite imagery is a very useful tool for mapping invasive shrubs and determining their influence on forage production in desert landscapes. (C) 2011 Society of Photo-Optical Instrumentation Engineers (SPIE). [DOI: 10.1117/1.3571040]																	1931-3195					MAR 24	2011	5								053514	10.1117/1.3571040								WOS:000289546700003						
J	Sorooshian, S; Li, JL; Hsu, KL; Gao, XG				Sorooshian, Soroosh; Li, Jialun; Hsu, Kuo-lin; Gao, Xiaogang			How significant is the impact of irrigation on the local hydroclimate in California's Central Valley? Comparison of model results with ground and remote-sensing data	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES												The effect of irrigation on regional climate has been studied over the years. However, in most studies, the model was usually set at coarse resolution, and the soil moisture was set to field capacity at each time step. We reinvestigated this issue over the Central Valley of California's agricultural area by: (1) using the regional climate model at different resolutions down to the finest resolution of 4 km for the most inner domain, covering California's Central Valley, the central coast, the Sierra Nevada Mountains, and water; (2) using a more realistic irrigation scheme in the model through the use of different allowable soil water depletion configurations; and (3) evaluating the simulated results against satellite and in situ observations available through the California Irrigation Management Information System (CIMIS). The simulation results with fine model resolution and with the more realistic irrigation scheme indicate that the surface meteorological fields are noticeably improved when compared with observations from the CIMIS network and Moderate Resolution Imaging Spectroradiometer data. Our results also indicate that irrigation has significant impacts on local meteorological fields by decreasing temperature by 3 degrees-7 degrees C and increasing relative humidity by 9-20%, depending on model resolutions and allowable soil water depletion configurations. More significantly, our results using the improved model show that the effects of irrigation on weather and climate do not extend very far into nonirrigated regions.				sorooshian, soroosh/B-3753-2008	sorooshian, soroosh/0000-0001-7774-5113												2169-897X					MAR 16	2011	116									10.1029/2010JD014775								WOS:000288605100001						
J	Nandy, S; Kushwaha, SPS				Nandy, S.; Kushwaha, S. P. S.			Study on the utility of IRS 1D LISS-III data and the classification techniques for mapping of Sunderban mangroves	JOURNAL OF COASTAL CONSERVATION												Mangrove conservation and management is a stupendous task chiefly due to the inaccessibility and the hostile substrate conditions. Remote sensing technology serves as an important tool in providing fast, accurate and up-to-date baseline information on the status of mangroves. It is almost impossible to carry out conventional field surveys in these swampy areas. The present study aims at the classification and mapping of the mangroves in Sunderban Biosphere Reserve (SBR) in the West Bengal province of India using IRS 1D LISS-III satellite data. Different classification approaches, viz., on-screen visual interpretation, supervised and unsupervised classifications were tried. The study showed that four mangroves classes, viz., Avicennia, Phoenix, mixed mangroves, and mangrove scrub and eight non-mangrove classes could be delineated using all the three approaches. All the mangrove and non-mangrove classes were field verified and the overall accuracy as well as user's and producer's accuracies for each category were determined. It was observed that among the three approaches, on-screen visual interpretation yielded higher classification accuracy (91.67%) compared to supervised (79.90%) and unsupervised classifications (71.08%). The results obtained through on-screen visual interpretation showed that all mangrove categories together cover 23.21% of the total geographical area of SBR, of which the mixed mangrove category covers maximum area (18.31%). Among the non-mangrove classes, the waterbody occupies largest area (35.36%) followed by agriculture (34.51%).					Nandy, Subrata/0000-0003-4127-4035												1400-0350	1874-7841				MAR	2011	15	1					123	137		10.1007/s11852-010-0126-z								WOS:000289363900011						
J	Allen, TR; Oertel, G; McLeod, G				Allen, Thomas Richard; Oertel, George; McLeod, George			Synoptic Assessment of Repletion and Residual Water Dynamics in a Coastal Lagoon by Thermal Remote Sensing: Great Machipongo Lagoon (Hog Island Bay), Virginia, USA	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING												Coastal lagoons are prominent features along many of the worlds sand coasts. Unlike estuaries, a large amount of lagoon volume is exchanged via tidal draining and repletion. We sought to quantify the repletion and residual water volumes in a coastal lagoon using satellite remote sensing. In the Great Machipongo Lagoon approximately 53% of the basin capacity drains out with each ebb tide, leaving a residual volume of about 47%. While the repletion footprint indicates the area of the lagoon that is completely flushed with each tide, residual water flushes at a much slower rate. The footprint of repletion water at full tide covers about 30% of the outer part of the lagoon. A fraction of the residual water is entrained into the repletion water mass along the plume frontal boundary. This allows a relatively small percent of the residual water to be exchanged with the coastal ocean. Thermal responses in ASTER imagery indicate zonation as well as areas of continuous mixing of repletion and residual waters. Comparison of remote sensing data with the tidal volume suggests that about 2-4% of the residual water mass is entrained along the frontal boundary during each tidal cycle and flushing of the residual water mass takes about 25-50 tidal cycles. The overall approach portends further application of thermal satellite remote sensing for monitoring estuarine and lagoon flushing and repletion.																	1939-1404					MAR	2011	4	1					147	158		10.1109/JSTARS.2010.2070488								WOS:000288678800018						
J	Hallet, B; Sletten, R; Whilden, K				Hallet, Bernard; Sletten, Ron; Whilden, Kevin			Micro-relief development in polygonal patterned ground in the Dry Valleys of Antarctica	QUATERNARY RESEARCH												Polygonal patterned ground in polar regions of both Earth and Mars has received considerable attention. In comparison with the size, shape, and arrangement of the polygons, the diverse micro-relief and topography (termed here simply "relief") of polygonal patterned ground have been understudied. And yet, the relief reflects important conditions and processes occurring directly below the ground surface, and it can be observed readily in the field and through remote sensing. Herein, we describe the relief characteristic of the simplest and relatively young form of patterned ground in the Dry Valleys of Antarctic. We also develop a numerical model to examine the generation of relief due to subsurface material being shouldered aside contraction cracks by incremental sand wedges growth, and to down-slope creep of loose granular material on the surface. We model the longterm subsurface deformation of ice-cemented permafrost as a non-linear viscous material. Our modeling is guided and validated using decades of field measurements of surface displacements of the permafrost and relief. This work has implications for assessing the activity of surfaces on Earth and Mars, and much larger scale potential manifestations of incremental wedging in icy material, namely the distinct paired ridges on Europa. (C) 2011 University of Washington. Published by Elsevier Inc. All rights reserved.																	0033-5894					MAR	2011	75	2			SI		347	355		10.1016/j.yqres.2010.12.009								WOS:000288617700005						
J	Saranathan, E; Chandrasekaran, R; Manickaraj, DS; Kannan, M				Saranathan, E.; Chandrasekaran, R.; Manickaraj, D. Soosai; Kannan, M.			Shoreline Changes in Tharangampadi Village, Nagapattinam District, Tamil Nadu, India-A Case Study	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING												Coastal zone is very dynamic, being the meeting place of land and sea water. The development in coastal area and subsequent population growth have given rise to problems such as erosion, sedimentation, saltwater intrusion, degradation of natural resources, etc. Satellite data has proved to be more appropriate for change detections quantifying and monitoring coastal zones compared to conventional sources. An attempt is being made to elucidate the effect of shoreline changes with reference to the spatial and field data observed along the Tharangampadi area. The base map was prepared on 1:50,000 scale for delineation and identification of shoreline changes. The spatial variability of shoreline changes are studied using IRS 1B LISS-II 1991, IRS 1C LISS-III 2004 and IRS P6 LISS-IV and IRS 1D PAN merge data 2006. The corresponding Survey of India toposheets of 1852, 1972 and survey and land record village map of 1918 also supplemented for this study. The kind and extent of shoreline changes were investigated by using GPS during ground truth verification. The results are analyzed and presented in this paper. The study results revealed that 180 m receding of the shoreline occurred in the past 155 years.																	0255-660X					MAR	2011	39	1					107	115		10.1007/s12524-010-0052-4								WOS:000291952500009						
J	Gasperini, L; Polonia, A; Bortoluzzi, G; Henry, P; Le Pichon, X; Tryon, M; Cagatay, N; Geli, L				Gasperini, Luca; Polonia, Alina; Bortoluzzi, Giovanni; Henry, Pierre; Le Pichon, Xavier; Tryon, Michael; Cagatay, Namik; Geli, Louis			How far did the surface rupture of the 1999 Izmit earthquake reach in Sea of Marmara?	TECTONICS												An open problem concerning the Mw 7.4, 1999 Izmit earthquake along the North Anatolian Fault (NAF) system is the apparent conflict between estimates of strike-slip deformation based on field and remote sensing data. This is due to the fact that the main strand of the NAF west of the epicenter lies below the Sea of Marmara. Seismological evidence and models based on synthetic aperture radar interferometry suggest that coseismic and early postseismic displacement accumulated after the earthquake could have reached the western end of the Izmit Gulf and possibly the southern edge of the Cinarcik Basin, tapering off along the northern coast of the Armutlu Peninsula, more than 60 km from the epicenter. This scenario is not confirmed by onshore field observations that point toward a termination of the surface rupture around 30 km to the east. These discrepancies convey high uncertainties in the estimate of the tectonic load produced by the Izmit earthquake on the adjacent fault segment toward Istanbul. We analyzed data from different sources, including high-resolution marine geophysical surveys and two Nautile dives along the fault-controlled canyon that connects Izmit Cinarcik basins. Our observations suggest that the surface rupture of the 1999 Izmit earthquake propagated through the shallow Gulf but did not reach the deep Marmara basins. In fact, along the slope between Cinarcik and the western end of the Izmit Gulf, we do not observe fault-related ruptures affecting the sea-floor but rather a series of active gas seeps and "black patches" that mark the presence of known active faults. Our findings have implications for seismic risk assessment in the highly populated region of Istanbul, both for the estimate of tectonic load transferred to the next fault segments and the location of the next earthquake. Citation: Gasperini, L., A. Polonia, G. Bortoluzzi, P. Henry, X. Le Pichon, M. Tryon, N. Cagatay, and L. Geli (2011), How far did the surface rupture of the 1999 Izmit earthquake reach in Sea of Marmara?, Tectonics, 30, TC1010, doi: 10.1029/2010TC002726.				Cagatay, M. Namik/S-6736-2016; CNR, Ismar/P-1247-2014; Henry, Pierre/A-4045-2011; Gasperini, Luca/B-8796-2017	CNR, Ismar/0000-0001-5351-1486; 												0278-7407	1944-9194				FEB 23	2011	30								TC1010	10.1029/2010TC002726								WOS:000287818800001						
J	Bowers, DG; Braithwaite, KM; Nimmo-Smith, WAM; Graham, GW				Bowers, D. G.; Braithwaite, K. M.; Nimmo-Smith, W. A. M.; Graham, G. W.			The optical efficiency of flocs in shelf seas and estuaries	ESTUARINE COASTAL AND SHELF SCIENCE												A correct understanding of the way in which light interacts with suspended particles is essential for quantitative interpretation of satellite visible band imagery of turbid shelf seas and estuaries. In this paper we describe new optical observations at 90 stations in the tidally energetic waters along the south and west coasts of Britain. The cross sectional area of the particles in suspension has been measured with a LISST laser diffraction instrument. Light scattering and absorption coefficients have been determined by applying Kirk's method to radiometric measurements, at 6 wavelengths. Results show that the scattering coefficient increases linearly with particle cross sectional area A per unit volume of water with a slope (scattering efficiency) of 1.96 (standard error 0.08) at 665 nm. Particle absorption coefficients a(P) also increase with particle cross sectional area but at the most turbid stations, particle absorption per unit area (a(P)/A) is observed to increase with the mean size of the particles in suspension. The particles are mostly mineral flocs which become more opaque as they grow larger and the photon path length through them increases. The implication of these results for remote sensing is that reflectance in the red part of the spectrum, which mainly depends on light scattering, is proportional to the cross sectional area of particles in suspension. Reflectance measurements in the green and blue parts of the spectrum, where particle absorption becomes more important, depend on the diameter of the particles as well as their cross sectional area. We show that simultaneous measurements of reflectance in the red and green parts of the spectrum can be used to derive both the area and size of the particles in suspension. (C) 2010 Elsevier Ltd. All rights reserved.				Nimmo Smith, William/D-3344-2009													0272-7714					FEB 10	2011	91	3					341	350		10.1016/j.ecss.2010.10.019								WOS:000287290500001						
J	Casal, G; Sanchez-Carnero, N; Sanchez-Rodriguez, E; Freire, J				Casal, G.; Sanchez-Carnero, N.; Sanchez-Rodriguez, E.; Freire, J.			Remote sensing with SPOT-4 for mapping kelp forests in turbid waters on the south European Atlantic shelf	ESTUARINE COASTAL AND SHELF SCIENCE												Remote sensing has become an increasingly used technique for the thematic mapping of large marine areas. In recent years, many researchers have successfully applied these techniques in different places for benthic mapping in clear waters: however, areas with turbid waters present important limitations that are gradually being solved by recent technological advances. In this context, the main objective of the present study is to develop and validate a methodology for mapping intertidal and subtidal kelp forests in the Galician coast (NW Spain), based on images from SPOT-4 (Satellite Pour l'Observation de la Terre). Three analysis methods have been applied: visual analysis and interpretation, unsupervised classification (cluster) and supervised classification (angular classification and maximum likelihood classification). Classification percentages higher than 70% in all substrates were obtained both using visual analysis and interpretation and maximum likelihood classification. Published by Elsevier Ltd.				Sanchez-Rodriguez, Esperanza/R-5009-2017	Sanchez-Rodriguez, Esperanza/0000-0001-7446-4236; Freire, Juan/0000-0003-4323-4918												0272-7714					FEB 10	2011	91	3					371	378		10.1016/j.ecss.2010.10.024								WOS:000287290500004						
J	Heumann, BW				Heumann, Benjamin W.			Satellite remote sensing of mangrove forests: Recent advances and future opportunities	PROGRESS IN PHYSICAL GEOGRAPHY												Mangroves are salt tolerant woody plants that form highly productive intertidal ecosystems in tropical and subtropical regions. Despite the established importance of mangroves to the coastal environment, including fisheries, deforestation continues to be a major threat due to pressures for wood and forest products, land conversion to aquaculture, and coastal urban development. Over the past 15 years, remote sensing has played a crucial role in mapping and understanding changes in the areal extent and spatial pattern of mangrove forests related to natural disasters and anthropogenic forces. This paper reviews recent advancements in remote-sensed data and techniques and describes future opportunities for integration or fusion of these data and techniques for large-scale monitoring in mangroves as a consequence of anthropogenic and climatic forces. While traditional pixel-based classification of Landsat, SPOT, and ASTER imagery has been widely applied for mapping mangrove forest, more recent types of imagery such as very high resolution (VHR), Polarmetric Synthetic Aperture Radar (PolSAR), hyperspectral, and LiDAR systems and the development of techniques such as Object Based Image Analysis (OBIA), spatial image analysis (e.g. image texture), Synthetic Aperture Radar Interferometry (InSAR), and machine-learning algorithms have demonstrated the potential for reliable and detailed characterization of mangrove forests including species, leaf area, canopy height, and stand biomass. Future opportunities include the application of existing sensors such as the hyperspectral HYPERION, the application of existing methods from terrestrial forest remote sensing, investigation of new sensors such as ALOS PRISM and PALSAR, and overcoming challenges to the global monitoring of mangrove forests such as wide-scale data availability, robust and consistent methods, and capacity-building with scientists and organizations in developing countries.																	0309-1333	1477-0296				FEB	2011	35	1					87	108		10.1177/0309133310385371								WOS:000287779900005						
J	Dunhill, AM				Dunhill, Alexander M.			Using remote sensing and a geographic information system to quantify rock exposure area in England and Wales: Implications for paleodiversity studies	GEOLOGY												Rock outcrop area and number of sedimentary formations have been widely used as sampling proxies in paleodiversity studies and have often been found to correlate with apparent paleodiversity. However, rock exposure area is a better proxy for the amount of sedimentary rock available for study than the widely used measures of outcrop area (i.e., map area) or number of formations. With the use of remote sensing and a geographic information system (GIS), it is possible to quantify rock exposure area accurately on a regional scale. Rock exposure area does not correlate well with either outcrop area or number of sedimentary formations, and the proportion of rock exposed in different areas can vary considerably with proximity to the coast, bedrock age, lithology, land use, and elevation. Therefore, this suggests that the correlation of paleodiversity and rock volume estimates is best explained by a common-cause hypothesis, rather than a geologic sampling bias hypothesis. GIS methods offer an efficient and accurate method of quantifying regional sedimentary rock exposure and may provide a helpful approach to assessing rock record bias on patterns in the fossil record.																	0091-7613					FEB	2011	39	2					111	114		10.1130/G31503.1								WOS:000286505300004						
J	Carvalho, GA; Minnett, PJ; Banzon, VF; Baringer, W; Heil, CA				Carvalho, Gustavo A.; Minnett, Peter J.; Banzon, Viva F.; Baringer, Warner; Heil, Cynthia A.			Long-term evaluation of three satellite ocean color algorithms for identifying harmful algal blooms (Karenia brevis) along the west coast of Florida: A matchup assessment	REMOTE SENSING OF ENVIRONMENT												We present a simple algorithm to identify Karenia brevis blooms in the Gulf of Mexico along the west coast of Florida in satellite imagery. It is based on an empirical analysis of collocated matchups of satellite and in situ measurements. The results of this Empirical Approach is compared to those of a Bio-optical Technique - taken from the published literature - and the Operational Method currently implemented by the NOAA Harmful Algal Bloom Forecasting System for K. brevis blooms. These three algorithms are evaluated using a multi-year MODIS data set (from July, 2002 to October, 2006) and a long-term in situ database. Matchup pairs, consisting of remotely-sensed ocean color parameters and near-coincident field measurements of K. brevis concentration, are used to assess the accuracy of the algorithms. Fair evaluation of the algorithms was only possible in the central west Florida shelf (i.e. between 25.75 degrees N and 28.25 degrees N) during the boreal Summer and Fall months (i.e. July to December) due to the availability of valid cloud-free matchups. Even though the predictive values of the three algorithms are similar, the statistical measure of success in red tide identification (defined as cell counts in excess of 1.5 x 10(4) cells L(-1)) varied considerably (sensitivity - Empirical: 86%; Bio-optical: 77%; Operational: 26%), as did their effectiveness in identifying non-bloom cases (specificity Empirical: 53%; Bio-optical: 65%; Operational: 84%). As the Operational Method had an elevated frequency of false-negative cases (i.e. presented low accuracy in detecting known red tides), and because of the considerable overlap between the optical characteristics of the red tide and non-bloom population, only the other two algorithms underwent a procedure for further inspecting possible detection improvements. Both optimized versions of the Empirical and Bio-optical algorithms performed similarly, being equally specific and sensitive (similar to 70% for both) and showing low levels of uncertainties (i.e. few cases of false-negatives and false-positives: similar to 30%) improved positive predictive values (similar to 60%) were also observed along with good negative predictive values (similar to 80%). (C) 2010 Elsevier Inc. All rights reserved.				Banzon, Viva/D-5499-2014													0034-4257					JAN 17	2011	115	1					1	18		10.1016/j.rse.2010.07.007								WOS:000284663500001	22180667					
