PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Mozaffari, A; Scott, KA; Chenouri, S; Azad, NL				Mozaffari, Ahmad; Scott, K. Andrea; Chenouri, Shojaeddin; Azad, Nasser L.			A modular ridge randomized neural network with differential evolutionary distributor applied to the estimation of sea ice thickness	SOFT COMPUTING												In this paper, a sequential intelligent methodology is implemented to estimate the sea-ice thickness along the Labrador coast of Canada based on spatio-temporal information from the moderate resolution imaging spectro-radiometer, and the advanced microwave scanning radiometer-earth sensors. The proposed intelligent model comprises two separate sub-systems. In the first part of the model, clustering is performed to divide the studied region into a set of sub-regions, based on a number of features. Thereafter, this learning system serves as a distributor to dispatch the proper information to a set of estimation modules. The estimation modules utilize ridge randomized neural network to create a map between a set of features and sea-ice thickness. The proposed modular intelligent system is best suited for the considered case study as the amount of collected spatio-temporal information is large. To ascertain the veracity of the proposed technique, two different spatio-temporal databases are considered, which include the remotely sensed brightness temperature data at two different frequencies (low frequency, 6.9 GHz, and high frequency, 36.5 GHz) in addition to both atmospheric and oceanic variables coming from validated forecasting models. To numerically prove the accuracy and computational robustness of the designed sequential learning system, two different sets of comparative tests are conducted. In the first phase, the emphasis is put on evaluating the efficacy of the proposed modular framework using different clustering methods and using different types of estimators at the heart of the estimation modules. Thereafter, the modular estimator is prepared with standard neural identifiers to prove to what extent the modular estimator can increase the accuracy and robustness of the estimation.																	1432-7643	1433-7479				AUG	2017	21	16			SI		4635	4659		10.1007/s00500-016-2074-5								WOS:000407133600013						
J	Yelekci, O; Charria, G; Capet, X; Reverdin, G; Sudre, J; Yahia, H				Yelekci, Ozge; Charria, Guillaume; Capet, Xavier; Reverdin, Gilles; Sudre, Joel; Yahia, Hussein			Spatial and seasonal distributions of frontal activity over the French continental shelf in the Bay of Biscay	CONTINENTAL SHELF RESEARCH												The frontal activity in coastal regions remains a research field where a large number of open questions needs to be addressed to quantify the potential impact of these processes on dependent systems (e.g. biogeochemical activity). Spatial and seasonal distributions of Sea Surface Temperature (SST) fronts (similar to 1-100 km) in the vicinity of main French rivers, Gironde and Loire, are explored over the continental shelf North of 45 degrees N in the Bay of Biscay. A high resolution (1 km spatial and daily temporal resolutions) dataset of 11 years' (2003-2013) remotely sensed SST by MODIS sensor onboard Aqua and Terra satellites has been investigated and compared with coastal numerical model experiments. The detection and characterization fronts with fluctuating amplitudes is achieved through the Singularity Analysis (i.e. the process of calculating the degree of regularity or irregularity of a function at each point in a domain). Seasonality of frontal activity in the Bay of Biscay is then described based on the long-term satellite SST archive and coastal operational model simulations. The identified hot spots of higher frontal occurrences correspond on one hand to previously observed features (e.g. tidal fronts) but also reveal new features. These are investigated to identify fine-scale dynamical drivers. In winter, density fronts are prominent in a coastal strip where freshwater influence is important. In spring, this strip diminishes as plumes detach from the coast, while tidal fronts become apparent in other regions. In summer, tidal fronts in Ushant region and internal wave activity along the shelf break dominate. In autumn, coastal density fronts due to freshwater inputs reappear as these inputs increase, and reduced stratification causes a weakening of the Ushant and shelf break fronts. Additional information and an effort to dynamically interpret these fronts, based on a systematic investigation of the whole seasonal cycle and including modeling insights from coastal operational oceanography, complement the description of frontal activity in the Bay of Biscay.																	0278-4343	1873-6955				JUL 5	2017	144						65	79		10.1016/j.csr.2017.06.015								WOS:000407660600007						
J	Nurdin, S; Mustapha, MA; Lihan, T; Tangang, F				Nurdin, S.; Mustapha, M. A.; Lihan, T.; Tangang, F.			Spatial and temporal variability of chlorophyll-a concentration in Makassar Strait using Empirical Orthogonal Function analysis of satellite images	INDIAN JOURNAL OF GEO-MARINE SCIENCES												Nine years of monthly data of MODIS derived chl-a around Makassar Strait of Indonesia were used to investigate the spatial and temporal variability of chl-a concentration. The variability was further analyzed by empirical orthogonal function (EOF). The first mode (62.08% of variance) showed variability of seasonal pattern. The second mode (5.75% of variance) showed variability during the Northwest monsoon and the Southeast monsoon. Meanwhile, the third mode (2.72% of variance) and the fourth mode (2.25% of variance) showed variability during the Transition monsoon I and II, respectively.The variability of chl-a along the Borneo Island is influenced by river runoff during the Northwest monsoon, while the variability of chl-a along the Sulawesi Island is induced by strong wind and current during the Southeast monsoon.																	0379-5136	0975-1033				JUL	2017	46	7					1381	1389										WOS:000406894700018						
J	Huang, WJ; Li, J; Guo, QY; Mansaray, LR; Li, XX; Huang, JF				Huang, Weijiao; Li, Jun; Guo, Qiaoying; Mansaray, Lamin R.; Li, Xinxing; Huang, Jingfeng			A Satellite-Derived Climatological Analysis of Urban Heat Island over Shanghai during 2000-2013	REMOTE SENSING												The urban heat island is generally conducted based on ground observations of air temperature and remotely sensing of land surface temperature (LST). Satellite remotely sensed LST has the advantages of global coverage and consistent periodicity, which overcomes the weakness of ground observations related to sparse distributions and costs. For human related studies and urban climatology, canopy layer urban heat island (CUHI) based on air temperatures is extremely important. This study has employed remote sensing methodology to produce monthly CUHI climatology maps during the period 2000-2013, revealing the spatiotemporal characteristics of daytime and nighttime CUHI during this period of rapid urbanization in Shanghai. Using stepwise linear regression, daytime and nighttime air temperatures at the four overpass times of Terra/Aqua were estimated based on time series of Terra/Aqua-MODIS LST and other auxiliary variables including enhanced vegetation index, normalized difference water index, solar zenith angle and distance to coast. The validation results indicate that the models produced an accuracy of 1.6-2.6 degrees C RMSE for the four overpass times of Terra/Aqua. The models based on Terra LST showed higher accuracy than those based on Aqua LST, and nighttime air temperature estimation had higher accuracy than daytime. The seasonal analysis shows daytime CUHI is strongest in summer and weakest in winter, while nighttime CUHI is weakest in summer and strongest in autumn. The annual mean daytime CUHI during 2000-2013 is 1.0 and 2.2 degrees C for Terra and Aqua overpass, respectively. The annual mean nighttime CUHI is about 1.0 degrees C for both Terra and Aqua overpass. The resultant CUHI climatology maps provide a spatiotemporal quantification of CUHI with emphasis on temperature gradients. This study has provided information of relevance to urban planners and environmental managers for assessing and monitoring urban thermal environments which are constantly being altered by natural and anthropogenic influences.																	2072-4292					JUL	2017	9	7							641	10.3390/rs9070641								WOS:000406676800004						
J	Baliarsingh, SK; Dwivedi, RM; Lotliker, AA; Sahu, KC; Kumar, TS; Shenoi, SSC				Baliarsingh, S. K.; Dwivedi, R. M.; Lotliker, Aneesh A.; Sahu, K. C.; Kumar, T. Srinivasa; Shenoi, S. S. C.			An optical remote sensing approach for ecological monitoring of red and green Noctiluca scintillans	ENVIRONMENTAL MONITORING AND ASSESSMENT												An ecosystem disruptive bloom of red Noctiluca scintillans (hereafter Noctiluca) was observed in coastal waters of the north-western Bay of Bengal during April 2014. Based on the principle of phytoplankton group/species specific remote sensing reflectance (Rrs), a technique of detecting green Noctiluca and diatom was developed earlier using Rrs at 443, 488, and 531 nm of Moderate Imaging Spectroradiometer-Aqua (MODIS). This was appropriately modified to detect bloom of red Noctiluca in coastal waters of the Bay of Bengal. Additional Rrs data at longer wavelengths viz. 667 and 678 nm were included in the existing algorithm, and the spectral shapes were accounted to detect the bloom of red Noctiluca. The classification scheme discriminates red Noctiluca from the green form of the same species and diatom. Phytoplankton group/species products were generated using the modified approach and validated with the reported events of red and green Noctiluca blooms in the Indian coastal waters. The present study also highlights two specific results based on MODIS retrieved time-series phytoplankton group/species image analysis: first, the observation of coexistence of diatom, red, and green Noctiluca in coastal waters of the northwestern Bay of Bengal, and the second, phytoplankton community shift resulting in red/green Noctiluca proliferation following diatom.																	0167-6369	1573-2959				JUL	2017	189	7							330	10.1007/s10661-017-6037-9								WOS:000404652900027	28601960					
J	Delpeche-Ellmann, N; Mingelaite, T; Soomere, T				Delpeche-Ellmann, Nicole; Mingelaite, Toma; Soomere, Tarmo			Examining Lagrangian surface transport during a coastal upwelling in the Gulf of Finland, Baltic Sea	JOURNAL OF MARINE SYSTEMS												We employ in-situ surface drifters and satellite derived sea surface temperature data to examine the impact that an upwelling event may have on mixing and Lagrangian transport of surrounding surface waters. The test area is located near the southern coast of the Gulf of Finland where easterly winds are known to trigger intense coastal upwellings. The analysis is based on the comparison of motions of three drifters that follow the currents in the uppermost layer with a thickness of 2 m with MODIS-based sea surface temperature data and high-quality open sea wind time series. The presence of an upwelling event superseded the classic Ekman-type drift of the surface layer and considerably slowed down the average speed of surface currents in the region affected by the upwelled cold water jet and its filaments. The drifters tended to stay amidst the surrounding surface waters. The properties of mixing were evaluated using the daily rate of temperature change along several transects. The upwelled cooler water largely kept its identity during almost the entire duration of the upwelling event. Intense mixing started at a later stage of the upwelling and continued after the end of the event when the winds that have driven the entire process began to subside. (C) 2016 Elsevier B.V. All rights reserved.																	0924-7963	1879-1573				JUL	2017	171				SI		21	30		10.1016/j.jmarsys.2016.10.007								WOS:000403991900003						
J	Osadchiev, A; Korshenko, E				Osadchiev, Alexander; Korshenko, Evgeniya			Small river plumes off the northeastern coast of the Black Sea under average climatic and flooding discharge conditions	OCEAN SCIENCE												This study focuses on the impact of discharges of small rivers on the delivery and fate of fluvial water and suspended matter at the northeastern part of the Black Sea under different local precipitation conditions. Several dozens of mountainous rivers flow into the sea at the study region, and most of them, except for several of the largest, have little annual runoff and affect adjacent coastal waters to a limited extent under average climatic conditions. However, the discharges of these small rivers are characterized by a quick response to precipitation events and can significantly increase during and shortly after heavy rains, which are frequent in the considered area. The delivery and fate of fluvial water and terrigenous sediments at the study region, under average climatic and rain-induced flooding conditions, were explored and compared using in situ data, satellite imagery, and numerical modeling. It was shown that the point-source spread of continental discharge dominated by several large rivers under average climatic conditions can change to the line-source discharge from numerous small rivers situated along the coast in response to heavy rains. The intense line-source runoff of water and suspended sediments forms a geostrophic alongshore current of turbid and freshened water, which induces the intense transport of suspended and dissolved constituents discharged with river waters in a northwestern direction. This process significantly influences water quality and causes active sediment load at large segments of the narrow shelf at the northeastern part of the Black Sea compared to average climatic discharge conditions.					Korshenko, Evgeniya/0000-0003-2310-9730; Osadchiev, Alexander/0000-0002-6659-0934												1812-0784					JUN 15	2017	13	3					465	482		10.5194/os-13-465-2017								WOS:000403564500001						
J	Zhang, HL; Qiu, ZF; Sun, DY; Wang, SQ; He, YJ				Zhang, Hailong; Qiu, Zhongfeng; Sun, Deyong; Wang, Shengqiang; He, Yijun			Seasonal and Interannual Variability of Satellite-Derived Chlorophyll-a (2000-2012) in the Bohai Sea, China	REMOTE SENSING												Knowledge of the chlorophyll-a dynamics and their long-term changes is important for assessing marine ecosystems, especially for coastal waters. In this study, the spatial and temporal variability of sea surface chlorophyll-a concentration (Chl-a) in the Bohai Sea were investigated using 13-year (2000-2012) satellite-derived products from MODIS and SeaWiFS observations. Based on linear regression analysis, the results showed that the entire Bohai Sea experienced an increase in Chl-a on a long-term scale, with the largest increase in the central Bohai Sea and the smallest increase in the Bohai strait. Distinct seasonal patterns of Chl-a existed in different sub-regions of the Bohai Sea. A long-lasting Chl-a peak was observed from May to September in coastal waters (Liaodong bay, Qinhuangdao coast, and Bohai bay) and the central Bohai Sea, whereas Laizhou bay had relatively low Chl-a in early summer. In the Bohai strait, two pronounced Chl-a peaks occurred in March and September, but the lowest Chl-a was in summer. This pattern was quite different from those in other regions of the Bohai Sea. The water column condition (stratified or mixed) was likely an important physical factor that affects the seasonal pattern of Chl-a in the Bohai Sea. Meanwhile, increased human activity (e.g., river discharge) played a significant role in changing the Chl-a distribution in both coastal waters and the central Bohai Sea, especially in summer. The increasing trend of Chl-a in the Bohai Sea might be attributed to the increase in nutrient contents from riverine inputs. The Chl-a dynamics documented in this study provide basic knowledge for the future exploration of marine biogeochemical processes and ecosystem evolution in the Bohai Sea.					He, Yijun/0000-0002-1531-5262; Zhang, Hailong/0000-0002-8830-8901; Qiu, Zhongfeng/0000-0003-1167-3991												2072-4292					JUN	2017	9	6							582	10.3390/rs9060582								WOS:000404623900073						
J	El-Habashi, A; Duran, CM; Lovko, V; Tomlinson, MC; Stumpf, RP; Ahmed, S				El-Habashi, Ahmed; Duran, Claudia M.; Lovko, Vincent; Tomlinson, Michelle C.; Stumpf, Richard P.; Ahmed, Sam			Satellite retrievals of Karenia brevis harmful algal blooms in the West Florida shelf using neural networks and impacts of temporal variabilities	JOURNAL OF APPLIED REMOTE SENSING												We apply a neural network (NN) technique to detect/track Karenia brevis harmful algal blooms (KB HABs) plaguing West Florida shelf (WFS) coasts from Visible-Infrared Imaging Radiometer Suite (VIIRS) satellite observations. Previously KB HABs detection primarily relied on the Moderate Resolution Imaging Spectroradiometer Aqua (MODIS-A) satellite, depending on its remote sensing reflectance signal at the 678-nm chlorophyll fluorescence band (Rrs678) needed for normalized fluorescence height and related red band difference retrieval algorithms. VIIRS, MODIS-A's successor, does not have a 678-nm channel. Instead, our NN uses Rrs at 486-, 551-, and 671-nm VIIRS channels to retrieve phytoplankton absorption at 443 nm (a(ph443)). The retrieved a(ph443) images are next filtered by applying limits, defined by (i) low Rrs551-nm backscatter and (ii) a minimum a(ph443) value associated with KB HABs. The filtered residual images are then converted to show chlorophyll-a concentrations [Chla] and KB cell counts. VIIRS retrievals using our NN and five other retrieval algorithms were compared and evaluated against numerous in situ measurements made over the four-year 2012 to 2016 period, for which VIIRS data are available. These comparisons confirm the viability and higher retrieval accuracies of the NN technique, when combined with the filtering constraints, for effective detection of KB HABs. Analysis of these results as well as sequential satellite observations and recent field measurements underline the importance of short-term temporal variabilities on retrieval accuracies. (C) The Authors. Published by SPIE under a Creative Commons Attribution 3.0 Unported License.																	1931-3195					MAY 11	2017	11								032408	10.1117/1.JRS.11.032408								WOS:000406043000001						
J	Li, TY; Meng, QM				Li, Tianyu; Meng, Qingmin			Forest dynamics to precipitation and temperature in the Gulf of Mexico coastal region	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY												The forest is one of the most significant components of the Gulf of Mexico (GOM) coast. It provides livelihood to inhabitant and is known to be sensitive to climatic fluctuations. This study focuses on examining the impacts of temperature and precipitation variations on coastal forest. Two different regression methods, ordinary least squares (OLS) and geographically weighted regression (GWR), were employed to reveal the relationship between meteorological variables and forest dynamics. OLS regression analysis shows that changes in precipitation and temperature, over a span of 12 months, are responsible for 56% of NDVI variation. The forest, which is not particularly affected by the average monthly precipitation in most months, is observed to be affected by cumulative seasonal and annual precipitation explicitly. Temperature and precipitation almost equally impact on NDVI changes; about 50% of the NDVI variations is explained in OLS modeling, and about 74% of the NDVI variations is explained in GWR modeling. GWR analysis indicated that both precipitation and temperature characterize the spatial heterogeneity patterns of forest dynamics.					Meng, Qingmin/0000-0002-6287-5553												0020-7128	1432-1254				MAY	2017	61	5					869	879		10.1007/s00484-016-1266-0								WOS:000400545400009	27837284					
J	Hao, YL; Cui, TW; Singh, VP; Zhang, J; Yu, RH; Zhang, ZL				Hao, Yanling; Cui, Tingwei; Singh, Vijay P.; Zhang, Jie; Yu, Ruihong; Zhang, Zhilei			Validation of MODIS Sea Surface Temperature Product in the Coastal Waters of the Yellow Sea	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING												Sea surface temperature (SST) plays a fundamental role in the exchange of heat, momentum, and water vapor between atmosphere and ocean. Therefore, measurement of SST has been done from ships, buoys, offshore platforms, and satellites. During past decades satellites are being increasingly used, because datasets over wide areas can be obtained. In this paper, moderate resolution imaging spectroradiometer (MODIS) on board Terra and Aqua SST products were examined and validated for coastal waters in the Yellow Sea by using the in situ buoy data. A strict match-up method was adopted in view of the complexity and variability of coastal area, resulting in 154 and 164 match-ups for Terra and Aqua, respectively. The MODIS SST agreed well with in situ buoy SST, with squared correlation coefficients R-2 of 0.989 for Terra, and 0.987 for Aqua. Relative to in situ SSTs, the satellite-derived SSTs had a bias of 0.23 degrees C and 0.06 degrees C, a standard deviation of 0.79 degrees C and 0.85 degrees C, and a root mean square error of 0.83 degrees C and 0.85 degrees C, for Terra and Aqua. The differences between MODIS and in situ SST exhibited apparent seasonal variations. The accuracy of MODIS SST products for spring and summer were lower than those for autumn andwinter, which could be caused by frequent sea fog along the southern coast of Shandong Peninsula. The SST bias approximately depended on wind velocity; low wind velocity could enhance the diurnal SST amplitude and the bulk-skin temperature difference. However, there is no significant dependence of the bias on air-sea temperature difference or surface flow velocity.																	1939-1404	2151-1535				MAY	2017	10	5	1				1667	1680		10.1109/JSTARS.2017.2651951								WOS:000399682500001						
J	Kulshreshtha, A; Shanmugam, P				Kulshreshtha, Anuj; Shanmugam, Palanisamy			Estimation of underwater visibility in coastal and inland waters using remote sensing data	ENVIRONMENTAL MONITORING AND ASSESSMENT												An optical method is developed to estimate water transparency (or underwater visibility) in terms of Secchi depth (Z(sd)), which follows the remote sensing and contrast transmittance theory. The major factors governing the variation in Z(sd), namely, turbidity and length attenuation coefficient (1/(c + K-d), c = beam attenuation coefficient; K-d = diffuse attenuation coefficient at 531 nm), are obtained based on band rationing techniques. It was found that the band ratio of remote sensing reflectance (expressed as (R-rs(443) + R-rs(490))/ (R-rs(555) + R-rs(670)) contains essential information about the water column optical properties and thereby positively correlates to turbidity. The beam attenuation coefficient (c) at 531 nm is obtained by a linear relationship with turbidity. To derive the vertical diffuse attenuation coefficient (K-d) at 531 nm, K-d(490) is estimated as a function of reflectance ratio (R-rs(670)/R-rs(490)), which provides the bio-optical link between chlorophyll concentration and K-d(531). The present algorithm was applied to MODIS-Aqua images, and the results were evaluated by matchup comparisons between the remotely estimated Z(sd) and in situ Z(sd) in coastal waters off Point Calimere and its adjoining regions on the southeast coast of India. The results showed the pattern of increasing Z(sd) from shallow turbid waters to deep clear waters. The statistical evaluation of the results showed that the percent mean relative error between the MODIS-Aqua-derived Z(sd) and in situ Z(sd) values was within +/- 25%. A close agreement achieved in spatial contours of MODIS-Aqua-derived Z(sd) and in situ Z(sd) for the month of January 2014 and August 2013 promises the model capability to yield accurate estimates of Zsd in coastal, estuarine, and inland waters. The spatial contours have been included to provide the best data visualization of the measured, modeled (in situ), and satellite-derived Z(sd) products. The modeled and satellite-derived Z(sd) values were compared with measurement data which yielded RMSE = 0.079, MRE = -0.016, and R-2 = 0.95 for the modeled Z(sd) and RMSE = 0.075, MRE = 0.020, and R-2 = 0.95 for the satellite-derived Z(sd) products.					Shanmugam, Palanisamy/0000-0002-5659-4464; Kulshreshtha, Anuj/0000-0002-5840-2761												0167-6369	1573-2959				APR	2017	189	4							199	10.1007/s10661-017-5905-7								WOS:000398714200065	28361489					
J	Sorribas, M; Adame, JA; Andrews, E; Yela, M				Sorribas, M.; Adame, J. A.; Andrews, E.; Yela, M.			An anomalous African dust event and its impact on aerosol radiative forcing on the Southwest Atlantic coast of Europe in February 2016	SCIENCE OF THE TOTAL ENVIRONMENT												A desert dust (DD) event that had its origin in North Africa occurred on the 20th-23rd of February 2016. The dust transport phenomenon was exceptional because of its unusual intensity during the coldest season. A historical dataset (2006-2015) of February meteorological scenarios using ECMWF fields, meteorological parameters, aerosol optical properties, surface 03 and AOD retrieved from MODIS at the El Arenosillo observatory (southwestern Spain) were analysed and compared with the levels during the DD event to highlight its exceptionality. Associated with a low-pressure system in Western North Africa, flows transported air from the Sahel to Algeria and consequently increased temperatures from the surface to 700 hPa by up to 7-9 degrees C relative to the last decade. These conditions favoured the formation of a Saharan air layer. Dust was transported to the north and reached the Western Mediterranean Basin and the Iberian Peninsula. The arrival of the DD event at El Arenosillo did not affect the surface weather conditions or ozone but did impact the aerosol radiative forcing at the top of atmosphere (RFTOA). Aerosol radiative properties did not change relative to historical; however, the particle size and the amount of the aerosol were significantly higher. The DD event caused an increase (in absolute terms) of the mean aerosol RFTOA to a value of -8.1 W m(-2) (long-term climatological value similar to - 1.5 W m(-2)). The aerosol RFTOA was not very large relative other DD episodes; however, our analysis of the historical data concluded that the importance of this DD event lay in the month of occurrence. European phenological datasets related to extreme atmospheric events predominantly reflect changes that are probably associated with climate change. This work is an example of this phenomenon, showing an event that occurred in a hotspot, the Saharan desert, and its impact two thousand km away. (C) 2017 Elsevier B.V. All rights reserved.				Yela, Margarita/J-7346-2016; andrews, elisabeth/A-7104-2018; Sorribas, Mar/B-8059-2012	Yela, Margarita/0000-0003-3775-3156; andrews, elisabeth/0000-0002-9394-024X; Sorribas, Mar/0000-0003-2131-9021												0048-9697	1879-1026				APR 1	2017	583						269	279		10.1016/j.scitotenv.2017.01.064								WOS:000394556400029	28109664					
J	Zhang, JL; Reid, JS; Alfaro-Contreras, R; Xian, P				Zhang, Jianglong; Reid, Jeffrey S.; Alfaro-Contreras, Ricardo; Xian, Peng			Has China been exporting less particulate air pollution over the past decade?	GEOPHYSICAL RESEARCH LETTERS												Particulate matter (PM) pollution from China is transported eastward to Korea and Japan and has been suggested to influence surface air quality on the West Coast of the United States. However, remote sensing studies have been inconclusive as to recent trends in Chinese emissions and transport. We reconciled different passive remote sensing points of view and found that while aerosol optical thickness (AOT) as an indicator of particulate pollution has increased from the start of the observation period (2000) to 2006-2007 from the main Chinese coastal outflow regions, since then there has been a 10-20% decrease in AOT (with respect to 2007). Reductions were observed in spring, summer, and fall seasons. No improvement in exported PM pollution is found for the winter season. Plain Language Summary Particulate matter pollution from China is transported eastward to Korea and Japan and has been suggested to influence surface air quality on the West Coast of the United States. However, remote sensing studies have been inconclusive as to recent trends in Chinese emissions and transport. We reconciled different passive remote sensing points of view and found that while aerosol optcial thickness (AOT) as an indicator of particulate pollution has increased to 2006-2007 in the main exit regions of China's coast, since then there has been a 10-20% decrease in AOT (with respect to 2007). Reductions were observed in spring, summer, and fall seasons. No improvement in exported particulate matter pollution is found for the winter season.																	0094-8276	1944-8007				MAR 28	2017	44	6					2941	2948		10.1002/2017GL072617								WOS:000399762700038						
J	Pan, YQ; Shen, F; Verhoef, W				Pan, Yanqun; Shen, Fang; Verhoef, Wouter			An improved spectral optimization algorithm for atmospheric correction over turbid coastal waters: A case study from the Changjiang (Yangtze) estuary and the adjacent coast	REMOTE SENSING OF ENVIRONMENT												Remote sensing-based retrieval of the concentrations of water components relies largely on the accuracy of the atmospheric correction. Although a variety of atmospheric correction algorithms have been developed for turbid waters, the water-leaving reflectance is still underestimated in extremely turbid waters, such as in the Changjiang (Yangtze) estuary and the adjacent coast. To address this issue, this paper proposes an improved algorithm that is based on a spectral optimization algorithm (ESOA) with a coupled water-atmosphere model. The model combines an aerosol model that is constructed from Aerosol Robotic Network (AERONET) observation data and a simple semi-empirical radiative transfer (SERT) model (Shen et al. 2010) for water component retrieval. Four unknown parameters are involved in the coupled model: the relative humidity (RH), fine-mode fraction (FMF), aerosol optical thickness in the near-infrared (NIR) wavelength tau(a)(lambda(0)) and suspended particulate matter (SPM) concentration (C-spm). These parameters are estimated by a global optimization approach that is based on a genetic algorithm (GA) without any initial inputs. Validation results of the atmospherically corrected remote sensing reflectance R-rs(lambda) from matchups between Geostationary Ocean Color Imager (GOCI) data and in situ data show that the algorithm has satisfactory accuracy. The root mean square error (RMSE) and the absolute percentage difference (APD) are 0.0089 and 35.12, respectively. By contrast, the R-rs(lambda) values retrieved from the same matchups using the GOCI data processing system (GDPS) have higher RMSE and APD of 0.0104 and 69.15, respectively. The ESOA method can be implemented conveniently within the open source code of SeaDAS (v7.1) as an alternative and operational tool for atmospheric correction of ocean color data, including GOCI, MERIS and MODIS, over highly turbid estuarine and coastal regions, such as the Yangtze estuary, the Hangzhou Bay and most of the coastal ocean in Eastern China. (C) 2017 Elsevier Inc. All rights reserved.					Verhoef, Wouter/0000-0003-4696-2144												0034-4257	1879-0704				MAR 15	2017	191						197	214		10.1016/j.rse.2017.01.013								WOS:000397360500016						
J	Di Tomaso, E; Schutgens, NAJ; Jorba, O; Garcia-Pando, CP				Di Tomaso, Enza; Schutgens, Nick A. J.; Jorba, Oriol; Garcia-Pando, Carlos Perez			Assimilation of MODIS Dark Target and Deep Blue observations in the dust aerosol component of NMMB-MONARCH version 1.0	GEOSCIENTIFIC MODEL DEVELOPMENT												A data assimilation capability has been built for the NMMB-MONARCH chemical weather prediction system, with a focus on mineral dust, a prominent type of aerosol. An ensemble-based Kalman filter technique (namely the local ensemble transform Kalman filter - LETKF) has been utilized to optimally combine model background and satellite retrievals. Our implementation of the ensemble is based on known uncertainties in the physical parametrizations of the dust emission scheme. Experiments showed that MODIS AOD retrievals using the Dark Target algorithm can help NMMB-MONARCH to better characterize atmospheric dust. This is particularly true for the analysis of the dust outflow in the Sahel region and over the African Atlantic coast. The assimilation of MODIS AOD retrievals based on the Deep Blue algorithm has a further positive impact in the analysis downwind from the strongest dust sources of the Sahara and in the Arabian Peninsula. An analysis-initialized forecast performs better (lower forecast error and higher correlation with observations) than a standard forecast, with the exception of underestimating dust in the long-range Atlantic transport and degradation of the temporal evolution of dust in some regions after day 1. Particularly relevant is the improved forecast over the Sahara throughout the forecast range thanks to the assimilation of Deep Blue retrievals over areas not easily covered by other observational datasets. The present study on mineral dust is a first step towards data assimilation with a complete aerosol prediction system that includes multiple aerosol species.				Schutgens, Nick/B-2275-2013	Schutgens, Nick/0000-0001-9805-6384; Jorba, Oriol/0000-0001-5872-0244; Di Tomaso, Enza/0000-0001-8230-6799; Perez Garcia-Pando, Carlos/0000-0002-4456-0697												1991-959X	1991-9603				MAR 10	2017	10	3					1107	1129		10.5194/gmd-10-1107-2017								WOS:000397477000002						
