PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Turner, IL; Aarninkhof, SGJ; Holman, RA				Turner, IL; Aarninkhof, SGJ; Holman, RA			Coastal imaging applications and research in Australia	JOURNAL OF COASTAL RESEARCH												Remote sensing methods are increasingly being deployed to measure and investigate morphology and hydrodynamics in the littoral zone, across spatial scales ranging from centimetres to kilometres, and at time-scales ranging from seconds to years. In the past 5 years in Australia, the deployment of video-based coastal imaging systems has grown rapidly, and by 2004, some 32 cameras were operating at eight sites along the coasts of New South Wales and Queensland. Coastal imaging techniques are being applied to a range of coastline monitoring programs. Projects include large- and small-scale sand nourishment works, the construction of a nearshore artificial reef structure, and the ongoing management of sand bypassing operations. At the same time, the growing image databases are underpinning more fundamental coastal research. The focus of recent and current research includes rip current behaviour, climate impacts, nearshore bar dynamics, and the development of new image analysis methods to support future research.				Turner, Ian/H-7122-2014	Turner, Ian/0000-0001-9884-6917												0749-0208					JAN	2006	22	1					37	48		10.2112/05A-004.1								WOS:000234837800004						
J	Wang, J; Qi, YQ; Jones, ISF				Wang, J; Qi, YQ; Jones, ISF			An analysis of the characteristics of chlorophyll in the Sulu Sea	JOURNAL OF MARINE SYSTEMS												The seasonal and spatial variations of chlorophyll concentrations, Sea Surface Temperature (SST), wind fields and wind-induced Ekman pumping in the Sulu Sea are investigated using a set of new remote sensing measurements from October 1997 to December 2004. The results show the seasonality of chlorophyll, wind fields and SST and reveal the phytoplankton blooming events in the Sulu Sea basin during the northeast monsoon season. In summer, chlorophyll concentrations were relatively low (< 0.2 mg/m(3)) and distributed uniformly throughout the basin with a narrow belt of high chlorophyll concentrations along the coastal waters, particularly the coasts of Borneo and of the Sulu Archipelago. In winter, chlorophyll concentrations increased (> 0.2 mg/m(3)) throughout the entire basin, and phytoplankton bloomed southward to the central basin, while chlorophyll concentrations reached high levels (1 mg/m(3)) in the center of the blooms. One peak was observed during the northeast monsoon season each year. SSTs have significant negative correlations with chlorophyll concentrations; i.e., high and uniformly distributed in summer but lower with an obvious tongue of cold waters southward to the central basin in winter. The seasonal variation of chlorophyll concentrations and SST distribution were associated with the seasonally reversing monsoon. The winter phytoplankton blooming and the tongue of the cold waters were correlated to the vertical upwelling cold and nutrient-rich waters drawn by the northeast wind, with the center of the blooms and the location of cold tongues coinciding with the maximum of the wind speeds and the Ekman pumping velocities. (c) 2005 Elsevier B.V. All rights reserved.				QI, Yiquan/H-2637-2012													0924-7963					JAN	2006	59	1-2					111	119		10.1016/j.jmarsys.2005.09.004								WOS:000235298400006						
J	Gonzalez, M; Uriarte, A; Pozo, R; Collins, M				Gonzalez, Manuel; Uriarte, Adolfo; Pozo, Rogelio; Collins, Michael			The Prestige crisis: Operational oceanography applied to oil recovery, by the Basque fishing fleet	MARINE POLLUTION BULLETIN												On 19th November 2002, the oil tanker Prestige (containing 77,000 tonnes of heavy fuel no. 2 (M 100)) sank in 3500 in of water, off the coast of northwestern Spain. Intermittent discharge of oil from the stricken tanker, combined with large-scale sea surface dispersion, created a tracking and recovery problem. Initially, conventional oil recovery approaches were adopted, close to the wreck. With time and distance from the source, the oil dispersed dramatically and became less viscous. Consequently, a unique monitoring, prediction and data dissemination system was established, based upon the principles of 'operational oceanography'; this utilised in situ tracked buoys and numerical (spill trajectory) modelling outputs, in combination with remote sensing (satellite sensors and visual observation). Overall, wind effects on the surface waters were found to be the most important mechanism controlling the smaller oil slick movements. The recovery operation involved up to 180 fishing boats, 9-30 m in length. Such labour-intensive recovery of the oil (21,000 tonnes, representing an unprecedented ratio of 6.6 tonnes at sea, per tonne recovered on land) continued over a 10 month period. The overall recovery at sea, by the fishing vessels, represented 63% of the total oil recovered at sea; this compares to only 37% recovered by specialised 'counter-pollution' vessels. (c) 2005 Elsevier Ltd. All rights reserved.																	0025-326X	1879-3363					2006	53	5-7					369	374		10.1016/j.marpolbul.2005.02.046								WOS:000238860000014	16769415					
S	Singh, RP; Dey, S; Bhoi, S; Sun, DL; Cervone, G; Kafatos, M		Singh, RP; Shea, MA		Singh, Ramesh P.; Dey, Sagnik; Bhoi, Sanjeeb; Sun, Donglian; Cervone, Guido; Kafatos, Menas			Anomalous increase of chlorophyll concentrations associated with earthquakes	NATURAL HAZARDS AND OCEANOGRAPHIC PROCESSES FROM SATELLITE DATA	ADVANCES IN SPACE RESEARCH-SERIES				35th COSPAR Scientific Assembly	JUL 18-25, 2004	Paris, FRANCE	Comm Space Res				Recent studies have shown land, ocean, atmosphere and ionospheric anomalies prior to earthquakes. The optical and microwave sensors onboard satellites are now capable of monitoring land, ocean, atmosphere and ionosphere which provide changes associated with natural hazards. In this paper, we have analyzed remote sensing data of the ocean coasts lying near the epicenters of recent four major earthquakes (Gujarat of January 26, 2001, Andaman of September 13, 2002, Algeria of May 21, 2002 and Barn, Iran earthquake of December 26, 2003), our detailed analysis shows increase of Chlorophyll-a (Chl-a) concentration associated with these recent earthquakes. The increase of Chl-a concentration is due to the change in sea surface temperature (SST) associated with the changes in stress regime in the epicentral region which is responsible for modifying the in situ thermal structure of the water and enhancing the upwelling of nutrient-rich water. The increase of Chl-a concentration also shows one to one relation with the increase of surface latent heat flux (SLHF) which is found to increase significantly prior to the earthquake events. Due to cloud cover, it has not been possible to quantify the effect of the chlorophyll concentrations associated with the earthquake events for each successive day during an event. However, the limited data from the adjacent oceanic regions provide strong evidence of the increase in Chl-a concentration. The monitoring of chlorophyll concentrations with higher spatial and temporal resolutions may provide early information about impending coastal earthquakes. (c) 2005 COSPAR. Published by Elsevier Ltd. All rights reserved.				Singh, Ramesh/G-7240-2012; bhoi, sanjeeb/G-1643-2013	bhoi, sanjeeb/0000-0002-5069-6478; Cervone, Guido/0000-0002-6509-0735; Dey, Sagnik/0000-0002-0604-0869												0273-1177						2006	37	4					671	680		10.1016/j.asr.2005.07.053								WOS:000238187800007						
J	Zhang, CD; Pennington, J				Zhang, CD; Pennington, J			African dry air outbreaks	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES												[ 1] Dry air outbreaks from Africa into the tropical Atlantic region are documented using daily layered precipitable water (LPW) data of satellite remote sensing for 1993 - 1997. A dry air outbreak is defined as an abrupt decrease in middle-troposphere ( 700 - 500 hPa) LPW that is greater than 1 mm d(-1) and remains below normal for at least two consecutive days in a reference box off the west coast of Africa. Pathways of individual dry air outbreaks thus identified are tracked both forward and backward in time. Dry air outbreaks intruding into the tropical Atlantic may originate from different source regions: the northern Atlantic Ocean, northern Africa, Sahel, and equatorial Africa. Some of these outbreaks can keep their identities up to 2 weeks, propagate across the Atlantic Ocean, and reach South America and the Caribbean Sea. Boreal summer is the overall peak season, with the majority of the outbreaks occurring north of the Intertropical Convergence Zone (ITCZ). In spring more outbreaks occur south of the ITCZ. Precipitation in the ITCZ tends to decrease during periods of the outbreaks in both spring and summer. Observed large-scale patterns of African dry air outbreaks are compared to known characteristics of African dust outbreaks. The results from this study suggest that African dry air outbreaks should and can be treated as prominent phenomena independent of African dust outbreaks. This study calls for systematic investigations on the similarities and differences between African dust and dry air outbreaks for a better understanding of their effects on weather and climate in the tropical Atlantic region.																	2169-897X					OCT 19	2004	109	D20							D20108	10.1029/2003JD003978								WOS:000224876600001						
J	Dellepiane, S; De Laurentiis, R; Giordano, F				Dellepiane, S; De Laurentiis, R; Giordano, F			Coastline extraction from SAR images and a method for the evaluation of the coastline precision	PATTERN RECOGNITION LETTERS					2nd International Workshop on Pattern Recognition for Remote Sensing	AUG, 2002	Niagra Falls, CANADA					The coast area is a vital and highly dynamic environment whose multiple geophysical parameters are worth monitoring. At present the current coastline extraction operations made through high-resolution aerial images consist of the visual photo-interpretation. This performance, which mainly finds cartographic applications, is rather slow in comparison to the possibilities of remote sensing and image processing techniques. The aim of this paper is to describe the development and testing of an innovative algorithm able to extract semiautomatically the coastline by means of remote sensed images. The approach proposed is based on fuzzy connectivity concepts and takes into account the coherence measure extracted from an InSAR (Interferometric Synthetic Aperture Radar) couple. The method combines uniformity features and the averaged image that represents a simple way of facing textural characteristics. The results are then quantitatively evaluated through the comparison with optical aerial images. An automatic procedure is proposed for the evaluation of results, which makes use of distance measurements between the satellite and the aerial result, even thouah there is a considerable difference in space resolution. (C) 2004 Elsevier B.V. All rights reserved.				Dellepiane, Silvana/D-4087-2016	Dellepiane, Silvana/0000-0001-6729-5198												0167-8655					OCT 1	2004	25	13					1461	1470		10.1016/j.patrec.2004.05.022								WOS:000224285700002						
J	Davis, A; Yan, XH				Davis, A; Yan, XH			Hurricane forcing on chlorophyll-a concentration off the northeast coast of the US	GEOPHYSICAL RESEARCH LETTERS												The effect of known physical disturbances caused by hurricanes on chlorophyll-a concentration ([Chl]) is ascertained using remote sensing. This study focuses on all seven hurricanes which affected the northeast ( NE) Coast of the U. S. during the Sea-viewing Wide Field-of-view Sensor's (SeaWiFS) lifetime. It is shown that [ Chl] increases significantly across the continental shelf of the eastern seaboard after the passage of a hurricane, with also a marked filamentation. The disturbances caused by hurricanes on the biological scale constitute strong and persistent events providing further evidence of the role that upwelling and mixing exert on [ Chl] variation.																	0094-8276					SEP 14	2004	31	17							L17304	10.1029/2004GL020668								WOS:000224122700003						
J	Law, BE; Turner, D; Campbell, J; Sun, OJ; Van Tuyl, S; Ritts, WD; Cohen, WB				Law, BE; Turner, D; Campbell, J; Sun, OJ; Van Tuyl, S; Ritts, WD; Cohen, WB			Disturbance and climate effects on carbon stocks and fluxes across Western Oregon USA	GLOBAL CHANGE BIOLOGY												We used a spatially nested hierarchy of field and remote-sensing observations and a process model, Biome-BGC, to produce a carbon budget for the forested region of Oregon, and to determine the relative influence of differences in climate and disturbance among the ecoregions on carbon stocks and fluxes. The simulations suggest that annual net uptake (net ecosystem production (NEP)) for the whole forested region (8.2 million hectares) was 13.8 Tg C (168 g C m(-2) yr(-1)), with the highest mean uptake in the Coast Range ecoregion (226 g C m(-2) yr(-1)), and the lowest mean NEP in the East Cascades (EC) ecoregion (88 g C m(-2) yr(-1)). Carbon stocks totaled 2765 Tg C (33 700 g C m(-2)), with wide variability among ecoregions in the mean stock and in the partitioning above- and belowground. The flux of carbon from the land to the atmosphere that is driven by wildfire was relatively low during the late 1990s (similar to0.1 Tg C yr(-1)), however, wildfires in 2002 generated a much larger C source (similar to4.1 Tg C). Annual harvest removals from the study area over the period 1995-2000 were similar to5.5 Tg C yr(-1). The removals were disproportionately from the Coast Range, which is heavily managed for timber production (approximately 50% of all of Oregon's forest land has been managed for timber in the past 5 years). The estimate for the annual increase in C stored in long-lived forest products and land fills was 1.4 Tg C yr(-1). Net biome production (NBP) on the land, the net effect of NEP, harvest removals, and wildfire emissions indicates that the study area was a sink (8.2 Tg C yr(-1)). NBP of the study area, which is the more heavily forested half of the state, compensated for similar to52% of Oregon's fossil carbon dioxide emissions of 15.6 Tg C yr(-1) in 2000. The Biscuit Fire in 2002 reduced NBP dramatically, exacerbating net emissions that year. The regional total reflects the strong east-west gradient in potential productivity associated with the climatic gradient, and a disturbance regime that has been dominated in recent decades by commercial forestry.				Law, Beverly/G-3882-2010	Law, Beverly/0000-0002-1605-1203; Van Tuyl, Steven/0000-0002-8752-272X; Sun, Osbert/0000-0002-8815-5984												1354-1013					SEP	2004	10	9					1429	1444		10.1111/j.1365-2486.2004.00822.x								WOS:000223817000001						
J	Howari, FM				Howari, FM			Investigation of hydrocarbon pollution in the vicinity of United Arab Emirates coasts using visible and near infrared remote sensing data	JOURNAL OF COASTAL RESEARCH												Influx of hydrocarbon contaminants to the coasts of United Arab Emirates is a serious environmental problem that threaten marine habitat. This paper presented two datasets to extract information on hydrocarbon pollution in marine environment utilizing visible to near infrared portion of the electromagnetic spectrum. The datasets used were Landsat ETM+ images for Dubai and Fujirah coasts, and experimental visible to near infrared spectra of petroleum hydrocarbon in water. The experimental spectra were measured using GER 3700 spectroradiometer. The study applied image analyses techniques and radiance ratios on corrected Landsat ETM+ images in order to detect oil spills from tankers. The reported results demonstrated proper bands or channels with techniques useful for oil spill detection using images of Landsat ETM+. The study found that radiances extracted from visible and near infrared images are useful to assess the thickness of hydrocarbon spills. The study also found that areas of thicker oil are slightly brighter because they suppress the signal from the underlying seawater. The spectra of GER 3700 provide potentials for identification of possible contaminants as well as classification within a particular hydrocarbon category (e.g. aromatics). The presented techniques hold promise for rapid analysis of petroleum hydrocarbons in marine environment.																	0749-0208					FAL	2004	20	4					1089	1095		10.2112/03-0023R.1								WOS:000225276900012						
J	Froidefond, JM; Lahet, F; Hu, C; Doxaran, D; Guiral, D; Prost, MT; Ternon, JF				Froidefond, JM; Lahet, F; Hu, C; Doxaran, D; Guiral, D; Prost, MT; Ternon, JF			Mudflats and mud suspension observed from satellite data in French Guiana	MARINE GEOLOGY					Symposium on the Guiana Coast and Other Mangrove-fringed Shorelines held at the 8th French Sedimentological Congress	NOV, 2001	Orleans, FRANCE	Assoc French Sedimentologists				The littoral of French Guiana is characterized by the north-westward migration of large mud banks along shore and by high suspended particulate matter concentrations (SPMC) coming from the Amazon River. A correspondence function is established between in situ optical data and SPMC measurements obtained from three coastal surveys on the Kaw River, the Mahury estuary, and the adjacent continental shelf, respectively. This function is applied to SPOT satellite images to estimate SPMC distributions near the sea surface on five dates between 1998 and 2001. Two typical situations have been observed: the mud suspensions are generally confined near the coast by a strong north-westward coastal current, while in one case (SPOT scene of 2 July 200 1) the turbid plumes, probably resulted from the wave action on the mud banks, are directed seaward. SPMC varies from more than 300 mg l(-1) adjacent to the intertidal zone to a few mg l(-1) offshore. Turbid plumes are observed downstream, with regard to the Guyana Current, of small islands along the coast. Mud undulations are observed on the emergent surface of the mudflats, parallel to the crest waves and characterized by a wavelength of 200-1000 m. These structures are interpreted to form by wave action on the soft mudflat surface. Mangrove colonization of the mudflat follows these primary topographic structures. (C) 2004 Elsevier B.V. All rights reserved.				hu, chuanmin/J-5021-2012													0025-3227					AUG 15	2004	208	2-4					153	168		10.1016/j.margeo.2004.04.025								WOS:000223419400005						
J	Allison, MA; Lee, MT				Allison, MA; Lee, MT			Sediment exchange between Amazon mudbanks and shore-fringing mangroves in French Guiana	MARINE GEOLOGY					Symposium on the Guiana Coast and Other Mangrove-fringed Shorelines held at the 8th French Sedimentological Congress	NOV, 2001	Orleans, FRANCE	Assoc French Sedimentologists				Time-series remote sensing data, sediment cores, and water column profiles of fluid properties and suspended sediment concentration were utilized to examine the mechanisms and volumes of sediment exchange between the mangrove fringe and the coastal zone in French Guiana. Remote sensing estimates of sediment yield from mangrove shoreline erosion by wave attack during the similar to 30-year periods when offshore Amazon mudbanks are not adjacent to a 30-40 km long section of the shoreline are 6-23 million tons year(-1). Be-7, Cs-137, and Pb-210 inventories in sediment cores from inner (< 5 m water depth) mudbank areas suggest the mangrove erosion occurs primarily during the January-April period of high wave energy, and is responsible for the bulk of sediment deposition on the leading edge of the mudbank. Remote sensing estimates of shoreline accretion associated with onshore flux of sediment from a mudbank are also large (8-26 million tons year(-1)). Radiotracer-generated strata age relationships indicate that the lower intertidal zone of the leading (depositional) edge of the mudbank is a relict surface, suggesting the offshore mudbank is decoupled from the shoreline. Water column profiles and radiochemical signatures point to fluid mud suspensions (10-400 g l(-1)) as the primary mechanism for delivering sediment across the relict intertidal zone to create the accretion at the shoreline. If the estimates of sediment volume involved in shoreline accretion and erosion in the studied area are extrapolated along the entire 1400-km-long Guianas coastline possessing offshore mudbanks, the annual exchange of sediment to and from the mangrove fringe is at least equivalent to the average input of new sediment from the Amazon. (C) 2004 Elsevier B.V. All rights reserved.				Allison, Mead/A-7208-2010													0025-3227					AUG 15	2004	208	2-4					169	190		10.1016/j.margeo.2004.04.026								WOS:000223419400006						
J	Fromard, F; Vega, C; Proisy, C				Fromard, F; Vega, C; Proisy, C			Half a century of dynamic coastal change affecting mangrove shorelines of French Guiana. A case study based on remote sensing data analyses and field surveys	MARINE GEOLOGY					Symposium on the Guiana Coast and Other Mangrove-fringed Shorelines held at the 8th French Sedimentological Congress	NOV, 2001	Orleans, FRANCE	Assoc French Sedimentologists				The mobile mud banks, several kilometres wide and about 30 km long, which form the sedimentary environment of the coast of the Guianas are a consequence of the huge particulate discharge of the Amazon. These mud banks shift towards the northwest, influenced by the combined action of accretion and erosion, a process also affected by periodic variability. Because of this movement, the coastline is unstable and continuously changing. Such changes determine the structure and composition of mangrove forests, the only type of vegetation adapted to this dynamic environment. The objectives of this study were to identify coastal changes that took place over the last 50 years, and to relate them to natural processes of turnover and replenishment of mangrove forests. These objectives have been achieved through a combination of remote sensing techniques (aerial photographs and SPOT satellite images) and field surveys in the area of the Sinnamary Estuary, French Guiana. Ground data were collected in representative mangrove forest stands, chosen as a function of their growth stages and their structural features, from pioneer and young stages to adult, mixed and declining formations. The coastline changes and the mangrove dynamics over the 1951-1999 period are analyzed through production of synthetic digital maps, showing an alternation of net accretion (1951-1966) and erosion periods (1966-1991), followed by the present accretion phase. Based on this structural, functional and historic, information, a global scenario of mangrove forest dynamics is proposed, including a model of forest development, forest gap processes and sedimentological dynamics. The results of this research are discussed within the context of regional (coastal Amazonian area) and global climate. (C) 2004 Elsevier B.V. All rights reserved.																	0025-3227					AUG 15	2004	208	2-4					265	280		10.1016/j.margeo.2004.04.018								WOS:000223419400011						
J	Eyre, MD; Luff, ML				Eyre, MD; Luff, ML			Ground beetle species (Coleoptera, Carabidae) associations with land cover variables in northern England and southern Scotland	ECOGRAPHY												Distribution data concerning 172 ground beetle species derived from 1145 pitfall trap sites in northern England and southern Scotland were used to assess the relationship between species distribution and 12 satellite-derived land cover variables at the regional scale. A number of species were strongly associated with one cover type and negatively with others. The major variation was for preferences for covers in upland or lowland parts of the region. Other distinct preferences for some species were covers such as those at the coast whilst a number of common species showed no strong preference for any cover variable. The synthesis of ground beetle species distribution and satellite-derived cover data is discussed in relation to environmental assessment and change.																	0906-7590					AUG	2004	27	4					417	426		10.1111/j.0906-7590.2004.03757.x								WOS:000221533100002						
J	Cushman, SA; McGarigal, K				Cushman, SA; McGarigal, K			Hierarchical analysis of forest bird species-environment relationships in the Oregon Coast Range	ECOLOGICAL APPLICATIONS												Species in biological communities respond to environmental variation simultaneously across a range of organizational levels. Accordingly, it is important to quantify the effects of environmental factors at multiple levels on species distribution and abundance. Hierarchical methods that explicitly separate the independent and confounded influences of environmental variation across several levels of organization are powerful tools for this task. Our study used a hierarchical approach to partition explained variance in an Oregon Coast Range bird community among plot-, patch-, and landscape-level factors. We used a series of partial canonical ordinations to decompose species-environment relationships across these levels of organization to test four hypotheses about the importance of environmental control over community structure. We found that plot-level factors were better predictors of community structure than patch- or landscape-level factors. In addition, although landscape-level variables contributed substantial independent explanatory power, there was little evidence that patch-level environmental variability provided additional explanation of community structure beyond that provided by plot- and landscape-level factors. At higher levels of the hierarchical analysis, we found that, among plot-level factors, vegetation cover type was as powerful a predictor of community structure as detailed floristics, and more powerful than vegetation structure. At the landscape level, we found that landscape composition and configuration both provided substantial independent explanatory power, with landscape composition being the better overall predictor. Our results have a number of implications for sampling, analysis, and conservation. For example, misleading results could be obtained by studies conducted at a single organizational level. Also, the high degree of confounding among several levels of our analysis suggests that there is a lack of independence between the influences of environmental structure at different organizational levels. Due to this confounding, our results suggest that patch-based studies of forest-bird ecological relationships in the Oregon Coast Range may be equivocal. In addition, the power of mapped cover class as a plot-level predictor variable suggests that coarse-filter, multiscale approaches utilizing remote sensing and GIS may be nearly as effective at predicting local patterns as expensive field surveys of habitat conditions at the plot level, and more effective at predicting patterns continuously across large regions.																	1051-0761					AUG	2004	14	4					1090	1105		10.1890/03-5131								WOS:000223156600012						
J	Kobashi, F; Hanawa, K				Kobashi, F; Hanawa, K			Hydrographic features off the southeast coast of Kyushu during the Kuroshio small meanders: A case study for small meanders that occurred in 1994 and 1995 spring	JOURNAL OF OCEANOGRAPHY												Three Kuroshio small meanders off the southeast coast of Kyushu that occurred during 1994 to 1995 were investigated by using satellite-derived sea surface temperature (SST) and sea surface height (SSH) maps, World Ocean Circulation Experiment (WOCE) Hydrographic Program (WHP) repeat section and Japan Meteorological Agency (JMA) hydrographic observations. Based on the satellite data, we observed that the three small meanders are formed by different processes: the triggering and growth of these meanders are caused by a cyclonic eddy propagating from the Kuroshio recirculation region or Kuroshio front meanders traveling from the East China Sea. Investigation of the two small meanders in 1994 and 1995 spring that are captured by the WHP observation showed quite consistent hydrographic features. On the nearshore side of the meandering Kuroshio, a countercurrent appears, associated with vertically uniform upward lifts of the isopycnals from sea surface to bottom at the boundary between the countercurrent and the Kuroshio. In the countercurrent region, the waters in the density ranges of the North Pacific subtropical mode water (NPSTMW) and the North Pacific Intermediate Water (NPIW) are more saline and less saline than typical waters that the Kuroshio carries in a non-small meander state, respectively. There are indications that high-salinity NPSTMW and low-salinity NPIW distributed off the Kuroshio was supplied to the countercurrent region. In the meandering Kuroshio flow, while there is no notable change in properties around the NPSTMW density range, salinity of the NPIW is significantly higher than that carried by the Kuroshio in a non-small meander state, but not higher than that in the Kuroshio at the Tokara Strait, which suggests that saline NPIW from the Tokara Strait, less mixed with low-salinity NPIW off the Kuroshio, may be carried by the meandering Kuroshio.				KOBASHI, Fumiaki/O-2028-2014													0916-8370					AUG	2004	60	4					645	661		10.1007/s10872-004-5758-x								WOS:000222449400001						
J	Misra, KS; Bhutani, R; Sonp, R				Misra, KS; Bhutani, R; Sonp, R			Seismogeology of the Kutch and adjoining region, with special reference to 26th January 2001 earthquake in the vicinity of Bachau, Gujarat	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA												Seismogeological features in Kutch and adjoining region are mapped by using Indian Remote Sensing Satellite (IRS) images. These features included major faults with neotectonic movements, lithological units, statistical data of past seismic events and aftershock study to prepare various thematic maps. Studies suggest that faults identified as lineament zones are parallel to major geological structures such as Kutch rift, Cambay structure, Narmada-Tapti tectonic zone and Kukdi-Ghod lineament zone. Drilling data indicates that subsidence along the vertical boundary faults is continuing since Mesozoic Era. Geomorphological evidences such as relief changes along straight lines, inundation patterns, extent of salt pans and dune fields etc. suggest that the subsidence is also continuing presently. Regional studies in western India have indicated that these faults outline different crustal blocks which are moving either in vertical or strike-slip direction in relation to each other. Higher seismicity is recorded in areas where lineament zones are intersecting each other. The study has revealed that obstruction of horizontally moving block by vertically moving block causes nucleation of stresses and sudden release of these stresses generally results in an earthquake. Epicentral plots have also indicated that seismicity is conspicuously confined along faults related to major geological structures. The epicenters of all five major devastating earthquakes including the 26(th) January 2001 earthquake are located very close to the intersection of Kutch Mainland fault, and NW-SE trending faults parallel to Cambay structure. An interesting relationship has also emerged between the isoseismal lines due to the 26(th) January 2001 earthquake and fabric of mapped faults. These lines show remarkable parallelism with the faults, related either to the Cambay structure or Kutch rift of the region. Preferential activation of faults parallel to Cambay structure seems to have caused damage along the linear zone passing through Ahmedabad and along the coast in the vicinity of Bharuch, Surat, Navasari and Billimora. The epicenters of aftershock following 26(th) January earthquake are also plotted on a map,depicting the faults. It has been found from that all the aftershocks of magnitude > 5 and 70 % of those ranging between magnitude 3 to 5 are confined in an area resembling a horseshoe pattern with a pointed end towards NE. Other 20% of aftershocks of magnitude 3 to 5 are enclosed within almost parallel boundary. Only 10% are found beyond this limiting line. Furthermore, 50% of recorded aftershocks have taken place within first week of the main event and this study has revealed that the characteristic pattern of aftershock activity could emerge with only one week data. A funnel shaped seismogeological model is proposed after the detailed study of major faults and seismic events in western India mainly covered by the Deccan volcanics. The widest area forming the rim is characterized by subterranean sounds and ground shaking at shallower depths. This is followed by a zone of periodic swarm type of seismic activity, marked by low magnitude (2-4) earthquakes. Less common, medium magnitude (4.1-6) earthquakes occur at depth range of 4 to 9 km. High magnitude (> 6) earthquakes are rare and generally occur at focal depth of 9 to 35 km and occupy the central part of the area.																	0016-7622					AUG	2004	64	2					153	164										WOS:000223160900005						
J	Melville, WK; Felizardo, FC; Matusov, P				Melville, WK; Felizardo, FC; Matusov, P			Wave slope and wave age effects in measurements of electromagnetic	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS												We present measurements of Ku band electromagnetic ( EM) bias made for 2 months from a platform in Bass Strait off the southeast coast of Australia during the austral winter of 1992. EM bias, epsilon, the difference between the electromagnetic and true mean sea levels, was measured using Doppler scatterometers. Linear wave theory was used to relate the Doppler signal to the surface displacement, giving simultaneous coincident backscatter and wave measurements, including significant wave height, H-s. On the basis of dimensional reasoning, we suggest that the usual inhomogeneous correlations of the normalized bias beta = epsilon/H-s with the 10 m wind speed, U-10, and H-s may be improved by correlating the data with nondimensional variables, including a characteristic wave slope, s, and wave age, c/U-10, where c is a characteristic phase speed of the surface waves. Using both polynomial correlations and optimal estimation techniques to fit the data, we find that the standard error of the fit is reduced by similar to50% when the dimensionless variables are used. We find that the dependence of the EM bias on the wave slope is consistent with earlier tower-based measurements and the theory of short-wave modulation by longer waves. We discuss the implications of these results for operational implementation of EM bias algorithms based on wave slope and wave age.																	2169-9275	2169-9291				JUL 27	2004	109	C7							C07018	10.1029/2002JC001708								WOS:000223190900001						
J	Dean, KG; Dehn, J; Papp, KR; Smith, S; Izbekov, P; Peterson, R; Kearney, C; Steffke, A				Dean, KG; Dehn, J; Papp, KR; Smith, S; Izbekov, P; Peterson, R; Kearney, C; Steffke, A			Integrated satellite observations of the 2001 eruption of Mt. Cleveland, Alaska	JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH					Fall Meeting of the American-Geophysical-Union	DEC 10-14, 2001	SAN FRANCISCO, CA	Amer Geophys Union				Satellite data were the primary source of information for the eruption of Mt. Cleveland, Alaska on 19 February, and 11 and 19 March 2001. Multiple data sets were used pre-, syn- and post-eruption to mitigate the hazard and determine an eruption chronology. The 19 February eruption was the largest of the three, resulting in a volcanic cloud that formed an arc over 1000 km long, moved to the NE across Alaska and was tracked using satellite data over more than a 50-h period. The volcanic cloud was "concurrently" detected on the GOES, AVHRR and MODIS data at various times and their respective signals compared. All three sensors detected a cloud that had a very similar shape and position but there were differences in their areal extent and internal structural detail. GOES data showed the largest volcanic cloud in terms of area, probably due to its oblique geometry. MODIS bands 31 and 32, which are comparable to GOES and AVHRR thermal infrared wavelengths, were the least effective single channels at detecting the volcanic cloud of those investigated (MODIS bands 28, 29, 31 and 32). MODIS bands 28 and 29 detected the largest volcanic clouds that could easily be distinguished from weather clouds. Of the split-window data, MODIS bands 29 minus band 32 detected the largest cloud, but the band 31 minus band 32 data showed the volcanic cloud with the most internal structural detail. The Puff tracking model accurately tracked the movement, and predicted the extent and shape of this complex cloud even into areas beyond satellite detection. Numerous thermal anomalies were also observed during the eruption on the twice-daily AVHRR data and the high spatial-resolution Landsat data. The high-resolution Radarsat data showed that the AVHRR thermal anomalies were due to lava and debris flow features and a newly formed fan along the west coast of the island. Field observations and images from a hand-held Forward Looking Infrared Radiometer (FLIR) showed that the flow features were a a lava, debris flows and a warm debris fan along the west coast. Real-time satellite data were the primary tool used to monitor the eruption, track changes and to mitigate hazards. High-resolution data, even though coverage is infrequent, were critical in helping to identify volcanic processes and to compile an eruption chronology. (C) 2004 Elsevier B.V. All rights reserved.				Izbekov, Pavel/B-5110-2010													0377-0273					JUL 15	2004	135	1-2					51	73		10.1016/j.volgeores.2003.12.013								WOS:000222541500004						
