PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Tapete, D; Cigna, F		Themistocleous, K; Hadjimitsis, DG; Michaelides, S; Papadavid, G		Tapete, Deodato; Cigna, Francesca			Urban remote sensing in areas of conflict: TerraSAR-X and Sentinel-1 change detection in the Middle East	FOURTH INTERNATIONAL CONFERENCE ON REMOTE SENSING AND GEOINFORMATION OF THE ENVIRONMENT (RSCY2016)	Proceedings of SPIE				4th International Conference on Remote Sensing and Geoinformation of the Environment (RSCy)	APR 04-08, 2016	Paphos, CYPRUS	Cyprus Remote Sensing Soc, Cyprus Univ Technol, European Space Agcy, Grp Earth Observat, DLR, NASA, Minist Commun & Works, Dept Elect Commun, ETEK, Agr Res Inst, Dept Meteorol, Neapolis Univ, Frederick Univ, Hellas Sat				Timely availability of images of suitable spatial resolution, temporal frequency and coverage is currently one of the major technical constraints on the application of satellite SAR remote sensing for the conservation of heritage assets in urban environments that are impacted by human-induced transformation. TerraSAR-X and Sentinel-1A, in this regard, are two different models of SAR data provision: very high resolution on-demand imagery with end user-selected acquisition parameters, on one side, and freely accessible GIS-ready products with intended regular temporal coverage, on the other. What this means for change detection analyses in urban areas is demonstrated in this paper via the experiment over Homs, the third largest city of Syria with an history of settlement since 2300 BCE, where the impacts of the recent civil war combine with pre- and post-conflict urban transformation. The potential performance of Sentinel-1A StripMap scenes acquired in an emergency context is simulated via the matching StripMap beam mode offered by TerraSAR-X. Benefits and limitations of the different radar frequency band, spatial resolution and single/multi-channel polarization are discussed, as a proof-of-concept of regular monitoring currently achievable with space-borne SAR in historic urban settings. Urban transformation observed across Homs in 2009, 2014 and 2015 shows the impact of the Syrian conflict on the cityscape and proves that operator-driven interpretation is required to understand the complexity of multiple and overlapping urban changes.				Cigna, Francesca/B-9173-2015	Cigna, Francesca/0000-0001-8134-1576; Tapete, Deodato/0000-0002-7242-4473												0277-786X		978-1-62841-923-8				2016	9688								UNSP 968821	10.1117/12.2241442								WOS:000385792200072						
J	Wang, MZ; Chang, HC; Merrick, JR; Amati, M				Wang, Mingzhu; Chang, Hsing-Chung; Merrick, John R.; Amati, Marco			Assessment of solar radiation reduction from urban forests on buildings along highway corridors in Sydney	URBAN FORESTRY & URBAN GREENING												Urban forests play a critical role in mitigating heat island effects and in modifying local microclimates by intercepting solar radiation and shading heat-absorbing structural materials. Solar radiation is the prime determinant of how much energy urban surfaces absorb and of temperature distribution patterns in urban areas. Understanding the impacts of urban trees on solar radiation received by buildings is an important way to assess tree shading and potential energy conservation. In this study two remote sensing technologies have been integrated, to estimate solar radiation on building roofs along two major infrastructure routes in Sydney. In particular, the relationship between the radiation received by the roofs and the surrounding tree features has been investigated. The two chosen sources of remotely sensed data are light detection and ranging (LiDAR), and airborne hyperspectral imaging. Integrating these data sets provides a means to build digital surface models (DSMs) which only include trees and permits a distinction between evergreen and deciduous species. Global solar radiation profiles of both corridors have been estimated. Then, the direct and diffuse radiation received by building roofs are modelled by incorporating the LiDAR DSM, at hourly intervals on spring/autumn equinox and summer/winter solstice dates. The very high summer radiation in comparison with winter levels is demonstrated and, by correlating reductions in solar radiation with different tree and building dimensions, this paper shows that tree canopy height is most strongly correlated to solar radiation across the whole study area. The results also demonstrate benefits of more extensive use of deciduous species in industrialised or commercial areas. For landscape planners in Sydney, the importance of having and conserving taller trees for solar radiation reduction is clear. (C) 2016 Elsevier GmbH. All rights reserved.					Chang, Hsing-Chung/0000-0003-3523-9938												1618-8667						2016	15						225	235		10.1016/j.ufug.2016.01.003								WOS:000384913000027						
J	Farashi, A; Parvian, N; Najafabadi, MS				Farashi, Azita; Parvian, Naser; Najafabadi, Mitra Shariati			Land use and land cover change in protected areas: using remote sensing to survey suitable habitats of brown bear Ursus arctos	POLISH JOURNAL OF ECOLOGY												In recent years, brown bear Ursus arctos populations in Iran have experienced a clear trend of reduction and the species is now officially listed as threatened under provincial legislation. Anthropogenic habitat alteration and increasing human access to previously remote landscapes are potential source of stress for this species in Iran. Therefore, land cover changes in the Chelcheli protected area were mapped for 1991-2013 using time sequential Landsat TM and ETM at 30 meters resolution. Moreover, Maximum entropy (MaxEnt) modeling was used to investigate habitat selection of brown bear. The results showed that suitable patches overlapped with forest areas (Hyrcanian forest) and rivers. Our results also indicate that the brown bear habitat suitability is negatively influenced by human disturbance (e.g., roads, settlements). Increased human disturbance in brown bear habitat in recent decades may cause bears to avoid the disturbed areas. Therefore, the management plans should focus on reducing the human infrastructures around brown bear habitat. A suggestion is to place the core secure areas for brown bear inside the suitable habitat close to rivers where the human access is restricted. Promoting awareness of biodiversity conservation among tourism should also be one of the major focuses of management plans.				Shariati Najafabadi, Mitra/J-3864-2016													1505-2249						2016	64	3					420	430		10.3161/15052249PJE2016.64.3.011								WOS:000384703400011						
S	Ulzurrun, EI; Martin, CG; Ruiz, JM		Rocha, A; Reis, LP; Cota, MP; Suarez, OS; Goncalves, R		Ibarrola Ulzurrun, Edurne; Gonzalo Martin, Consuelo; Marcello Ruiz, Javier			Analysis of Land and Marine Resources by processing High Resolution Satellite Images	2016 11TH IBERIAN CONFERENCE ON INFORMATION SYSTEMS AND TECHNOLOGIES (CISTI)	Iberian Conference on Information Systems and Technologies				11th Iberian Conference on Information Systems and Technologies (CISTI)	JUN 15-18, 2016	SPAIN	Asociac Iberica Sistemas Tecnologias Informac, Univ Las Palmas Gran Canaria				In the last decades, there have been a decline in ecosystems natural resources. The objective of the thesis is to develop advanced image processing techniques applied to high resolution remote sensing imagery for the ecosystem conservation. Different pre-processing steps have been applied in order to acquire high quality imagery. The thesis is focused in three ecosystems from Canary Islands where, after an extensive analysis and evaluation, Weighted Wavelet 'a trous' through Fractal Dimension Maps and Fast Intensity Hue Saturation are used in the pansharpening process, then, a RPC model performs the orthorectification and finally, the atmospheric correction is carried out by the 6S algorithm. The final step is to generate marine and terrestrial thematic products using advanced classification techniques for the management of natural resources.																	2166-0727		978-989-98434-6-2				2016																		WOS:000382923300095						
J	Lenzi, ILC; Nunes, GM				Correa Lenzi, Italo Luiz; Nunes, Gustavo Manzon			COMPARISON OF CLASSIFIER SUPPORT VECTOR MACHINE AND SPECTRAL ANGLE MAPPER APPLIED ON DIFFERENTIATION OF VEGETATION TYPES IN STATE PARK ARAGUAIA (MT)	REVISTA GEOARAGUAIA												The identification and discrimination of different vegetation types are essential activities for the study of impacts of human activities, one of the most viable alternatives for planning management actions, conservation and monitoring in protected areas (UC). The objective of this study was to evaluate the digital classifier Support Vector Machine (SVM) and the Spectral Angle Mapper (SAM) in the characterization of existing vegetation types in the Araguaia State Park (PEA), in the municipality of Novo Santo Antonio, being bounded by the confluence of the Death River and Araguaia River. Through the SVM classifiers and SAM were processed images ASTER (Advanced Thermal Emission and Reflection Spacebone Radiometer). The collection of training samples to generate the digital classifications comprehended the classes: water, mounds fields, Ipucas (forest fragments located in depressions that favors its flooding), monchao (high ground of island covered with savannah species), savanna, cerrado, shoals and bare soil. The samples provided the training for the two algorithms. In SVM algorithm were used three kernel options. In the SAM algorithm were used two alpha values (alpha). Based on the Kappa index was found that the SVM algorithm obtained more precise differentiation of vegetation types, obtaining greater accuracy in the mapping.																	1809-094X	2236-9716				JAN-JUL	2016	6	1					99	114										WOS:000382491600007						
S	Lanorte, A; Aromando, A; Nole, G; Lasaponara, R		Gervasi, O; Murgante, B; Misra, S; Rocha, AMAC; Torre, CM; Tanier, D; Apduhan, BO; Stankova, E; Wang, S		Lanorte, Antonio; Aromando, Angelo; Nole, Gabriele; Lasaponara, Rosa			Satellite Based Monitoring of Natural Heritage Sites: The Case Study of the Iguazu Park	COMPUTATIONAL SCIENCE AND ITS APPLICATIONS - ICCSA 2016, PT II	Lecture Notes in Computer Science				16th International Conference on Computational Science and Its Applications (ICCSA)	JUL 04-07, 2016	Beijing, PEOPLES R CHINA	Beijing Univ Posts & Telecommunicat, Univ Perugia, Monash Univ, Kyushu Sangyo Univ, Univ Basilicata, Univ Minho, State Key Lab Networking & Switching Technol, Springer Int Publishing AG, NVidia Co				Up to nowadays, satellite data have become increasingly available, thus offering a low cost or even free of charge unique tool, with a great potential for operational monitoring of vegetation cover, quantitative assessment of urban expansion and urban sprawl, as well as for monitoring of land use changes and soil consumption. This growing observational capacity has also highlighted the need for research efforts aimed at exploring the potential offered by data processing methods and algorithms, in order to exploit as much as possible this invaluable space-based data source. The work herein presented concerns an application study on the monitoring of vegetation cover with the use of multi-temporal (2010-2014) satellite Modis data. The selected test site is the Iguazu park highly significant, being it one of the most threatened global conservation priorities (http://whc.unesco.org/en/list/303/). In order to produce synthetic maps of the investigated areas to monitor the status of vegetation and ongoing subtle changes, satellite data were processed using Principal Component Analysis (PCA). Results from our investigations pointed out an ongoing degradation trend.																	0302-9743		978-3-319-42108-7				2016	9787						622	631		10.1007/978-3-319-42108-7_49								WOS:000381934000049						
J	Sonmez, NK; Slater, B				Sonmez, Namik Kemal; Slater, Brian			Measuring Intensity of Tillage and Plant Residue Cover Using Remote Sensing	EUROPEAN JOURNAL OF REMOTE SENSING												The objectives of this study were to evaluate several spectral indices for estimating soil tillage practices and determining crop residue cover using multispectral and Hyperspectral satellite images. For this purpose, Landsat satellite and EO-1 Hyperion imaging spectrometer data were acquired over agricultural fields in central Ohio, near Columbus, in April and May. According to the calculated mean normalized difference tillage index data (NDTI), in the period 2003 to 2014, area of conservation tillage fields increased at a rate of 8.41 %, while no-tillage fields decreased at a rate of 14.45 %. Comparing normalized difference index (NDI) data from 2003 and in 2014 it was determined that a reduction of 10% vegetated areas occurred. Normalized difference senescent vegetation index (NSDVI) values did not evidence significant change over a nearly 10 year period. The best determination of tillage practices was obtained using the cellulose absorption index (CAI) value calculated from Hyperspectral data. By combining information on crop classification with indexes, similar results were obtained for crop distribution over a ten year period.																	2279-7254						2016	49						121	135		10.5721/EuJRS20164907								WOS:000380968700001						
J	Wilson, NR; Norman, LM; Villarreal, M; Gass, L; Tiller, R; Salywon, A				Wilson, Natalie R.; Norman, Laura M.; Villarreal, Miguel; Gass, Leila; Tiller, Ron; Salywon, Andrew			Comparison of remote sensing indices for monitoring of desert cienegas	ARID LAND RESEARCH AND MANAGEMENT												This research considers the applicability of different vegetation indices at 30 m resolution for mapping and monitoring desert wetland (cienega) health and spatial extent through time at Cienega Creek in southeastern Arizona, USA. Multiple stressors including the risk of decadal-scale drought, the effects of current and predicted global warming, and continued anthropogenic pressures threaten aquatic habitats in the southwest and cienegas are recognized as important sites for conservation and restoration efforts. However, cienegas present a challenge to satellite-imagery based analysis due to their small size and mixed surface cover of open water, exposed soils, and vegetation. We created time series of five well-known vegetation indices using annual Landsat Thematic Mapper (TM) images retrieved during the April-June dry season, from 1984 to 2011 to map landscape-level distribution of wetlands and monitor the temporal dynamics of individual sites. Indices included the Normalized Difference Vegetation Index (NDVI), the Soil-Adjusted Vegetation Index (SAVI), the Normalized Difference Water Index (NDWI), and the Normalized Difference Infrared Index (NDII). One topographic index, the Topographic Wetness Index (TWI), was analyzed to examine the utility of topography in mapping distribution of cienegas. Our results indicate that the NDII, calculated using Landsat TM band 5, outperforms the other indices at differentiating cienegas from riparian and upland sites, and was the best means to analyze change. As such, it offers a critical baseline for future studies that seek to extend the analysis of cienegas to other regions and time scales, and has broader applicability to the remote sensing of wetland features in arid landscapes.					Villarreal, Miguel/0000-0003-0720-1422; Gass, Leila/0000-0002-3436-262X												1532-4982	1532-4990					2016	30	4					460	478		10.1080/15324982.2016.1170076								WOS:000380616600010						
J	Dauwalter, DC; Fesenmyer, KA; Bjork, R				Dauwalter, Daniel C.; Fesenmyer, Kurt A.; Bjork, Robin			Using Aerial Imagery to Characterize Redband Trout Habitat in a Remote Desert Landscape	TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY												Remote sensing products, including aerial imagery, can be used to quantify characteristics of watersheds and stream corridors that often predict the distribution and abundance of aquatic species. We conducted a supervised, object-oriented classification of imagery from the National Agricultural Imagery Program to develop a high-resolution (1-m) land cover data set with four cover classes, emphasizing accurate characterization of woody riparian vegetation along stream corridors in northern Nevada and southwestern Idaho. The overall classification accuracy was 76%, and producer's accuracy (reflecting false positives) and user's accuracy (reflecting false negatives) for the woody vegetation class were 84% and 70%, respectively. Using logistic and quantile regression models in a model-selection framework, we found woody vegetation to be positively associated with the occurrence and density of Redband Trout Oncorhynchus mykiss gairdneri. In addition, occurrence probabilities and densities were highest at mean August stream temperatures (predicted from a stream temperature model) ranging from 13 degrees C to 17 degrees C. When considered together with stream temperature, percent woody vegetation typically predicted Redband Trout occurrence and density better than most field-measured instream and riparian habitat variables in northern Nevada. Our study highlights how free high-resolution imagery can be used to characterize woody riparian vegetation and Redband Trout habitat across a large and remote desert landscape that can be difficult to access for field surveys. It also suggests that imagery from the National Agricultural Imagery Program may have wider application in identifying stream habitat restoration opportunities, where land and water uses have negatively impacted woody riparian vegetation in desert regions of the interior western United States.																	0002-8487	1548-8659					2016	145	6					1322	1339		10.1080/00028487.2015.1088471								WOS:000380369100020						
J	Zhou, JH; Qin, J; Gao, K; Leng, HB				Zhou, Jianhua; Qin, Jun; Gao, Kai; Leng, Hanbing			SVM-based soft classification of urban tree species using very high-spatial resolution remote-sensing imagery	INTERNATIONAL JOURNAL OF REMOTE SENSING												Classification from remote-sensing data has proved to be fast and effective for mapping tree species. However, the interference from background noise and the weak spectral separability among most tree species have negative impacts on classification accuracy and may make conventional classification methods inappropriate. To solve this problem, a soft classification approach is presented. It consists of the technologies of soft partition, defuzzifying, and feature-location analyses (referred to here as F-L analyses). The soft partition is conducted by combined binary support vector machines, enabling a natural prototype of fuzzy clusters to be formed. Unsure members (members means both patches and pixels) in the clustering prototype can be defuzzified afterwards. F-L analyses run through the entire process in two ways: (1) by adding density description to feature space for classification and (2) through density-constrained defuzzifying. The former can enrich the feature space, thus making the soft partition perform better. By using the latter, the credibility of a class label is indicated by several weighted fuzzy measures in the form of hierarchical densities, thereby reducing the uncertainty of the defuzzifying. Experiments indicate that only 63% of members on average are surely allocated in a clustering prototype and the remainder can be ensured by the explored defuzzifying approach. The mean overall accuracy (OA) of the defuzzified members is very close to that of the originally allocated sure ones. A comparative assessment shows that the mean OA and mean kappa statistic value of members defuzzified using the explored fuzzy measure are, on average, 3.84 and 4.89% respectively higher than those using conventional maximum membership measures. Experiments also show that the former is superior to the latter in regard to the formation of complete tree crown objects.																	0143-1161	1366-5901					2016	37	11					2541	2559		10.1080/01431161.2016.1178867								WOS:000379950800006						
J	Aly, AA; Al-Omran, AM; Sallam, AS; Al-Wabel, MI; Al-Shayaa, MS				Aly, Anwar Abdelrahman; Al-Omran, Abdulrasoul Mosa; Sallam, Abdulazeam Shahwan; Al-Wabel, Mohammad Ibrahim; Al-Shayaa, Mohammad Shayaa			Vegetation cover change detection and assessment in arid environment using multi-temporal remote sensing images and ecosystem management approach	SOLID EARTH												Vegetation cover (VC) change detection is essential for a better understanding of the interactions and interrelationships between humans and their ecosystem. Remote sensing (RS) technology is one of the most beneficial tools to study spatial and temporal changes of VC. A case study has been conducted in the agro-ecosystem (AE) of Al-Kharj, in the center of Saudi Arabia. Characteristics and dynamics of total VC changes during a period of 26 years (1987-2013) were investigated. A multi-temporal set of images was processed using Landsat images from Landsat4 TM 1987, Landsat7 ETM+2000, and Landsat8 to investigate the drivers responsible for the total VC pattern and changes, which are linked to both natural and social processes. The analyses of the three satellite images concluded that the surface area of the total VC increased by 107.4% between 1987 and 2000 and decreased by 27.5% between years 2000 and 2013. The field study, review of secondary data, and community problem diagnosis using the participatory rural appraisal (PRA) method suggested that the drivers for this change are the deterioration and salinization of both soil and water resources. Ground truth data indicated that the deteriorated soils in the eastern part of the Al-Kharj AE are frequently subjected to sand dune encroachment, while the southwestern part is frequently subjected to soil and groundwater salinization. The groundwater in the western part of the ecosystem is highly saline, with a salinity >= 6 dS m(-1). The ecosystem management approach applied in this study can be used to alike AE worldwide.				Alomran, Abdulrasoul/C-5143-2015	Alomran, Abdulrasoul/0000-0001-8806-3871												1869-9510	1869-9529					2016	7	2					713	725		10.5194/se-7-713-2016								WOS:000379429400005						
S	Idbraim, S; Mammass, D; Bouzalim, L; Oudra, M; Labrador-Garca, M; Arbelo, M		Mansouri, A; Nouboud, F; Chalifour, A; Mammass, D; Meunier, J; ElMoataz, A		Idbraim, Soufiane; Mammass, Driss; Bouzalim, Lahoucine; Oudra, Moulid; Labrador-Garca, Mauricio; Arbelo, Manuel			Palm Trees Detection from High Spatial Resolution Satellite Imagery Using a New Contextual Classification Method with Constraints	IMAGE AND SIGNAL PROCESSING (ICISP 2016)	Lecture Notes in Computer Science				7th International Conference on Image and Signal Processing (ICISP)	MAY 30-JUN 01, 2016	Trois Riviere, CANADA					Palm groves are one of the most characteristic agro-ecosystems of Morocco. Therefore, conservation and monitoring have become a primary objective, not just from an environmental and landscaping point of view but also from the socio-economic. In this context, remote sensing presents an effective tool to map palm groves, to count palm trees and to detect their possible diseases. The present study attempts to map palm trees from very high resolution WorldView 2 (WV 2) imagery, using a new supervised contextual classification method based on Markov Random Fields and palm trees shadow orientation. A combined layer of pan-sharpened multispectral (MS) bands and eight mean texture measures based Gray Level Co-occurrence Matrices (GLCM) were used as input variables. Total accuracy of 83.4% palm trees detection was achieved. Using a decision criterion based on palm trees: shape, shadow orientation and the distance, the total accuracy of palm trees detection reached 88.1%.				Arbelo, Manuel/F-4128-2016	Arbelo, Manuel/0000-0002-6853-4442												0302-9743		978-3-319-33618-3; 978-3-319-33617-6				2016	9680						283	292		10.1007/978-3-319-33618-3_29								WOS:000378993100029						
J	Powers, RP; Coops, NC; Nelson, T; Wulder, MA				Powers, Ryan P.; Coops, Nicholas C.; Nelson, Trisalyn; Wulder, Michael A.			Evaluating Nature Reserve Design Efficacy in the Canadian Boreal Forest Using Time Series AVHRR Data	CANADIAN JOURNAL OF REMOTE SENSING												This research evaluates the efficacy of candidate reserves in boreal ecosystems with respect to a long-term record of remote-sensing-derived productivity based on the dynamic habitat index (DHI) generated using Advanced Very High Resolution Radiometer (AVHRR) data (1987-2007) and compared differences related to reserve location (stratified by land cover, ecozone, and gross primary productivity (GPP)) and reserve size. Effectiveness of candidate reserves was assessed by how productivity values differed from the initial conditions (2000-2005 baseline). Results indicate that small reserves (<1,000km(2)) at high elevations, high latitudes, intermittent environments (wetlands), or dominated by open shrub experienced the greatest amount of interannual variability. To the contrary, larger reserves (1,000km(2); <10,000 km(2)) were stable under these same conditions. Results also indicate that reserves located in highly productive areas (>700 kgC m(-2) yr(-1)) experienced greater interannual variability than low-productivity areas. This approach provides an objective and consistent means of evaluating reserve efficacy across different geographic areas and through time. By highlighting uncertainty associated with change impacts, this approach also offers opportunities to develop more robust long-term conservation targets in new reserves and to test potential mitigation strategies prior to implementation.				Coops, Nicholas/J-1543-2012	Coops, Nicholas/0000-0002-0151-9037; Wulder, Michael/0000-0002-6942-1896												0703-8992	1712-7971					2016	42	3			SI		171	189		10.1080/07038992.2016.1171065								WOS:000378722500004						
S	Acuna, RGG; Tao, JL; Breen, D; Breen, B; Pointing, S; Gillman, L; Klette, R		Huang, F; Sugimoto, A		Gonzalez Acuna, Rafael Guillermo; Tao, Junli; Breen, Daniel; Breen, Barbara; Pointing, Steve; Gillman, Len; Klette, Reinhard			Robust Segmentation of Aerial Image Data Recorded for Landscape Ecology Studies	IMAGE AND VIDEO TECHNOLOGY - PSIVT 2015 WORKSHOPS	Lecture Notes in Computer Science				7th Pacific-Rim Symposium on Image and Video Technology (PSIVT)	NOV 23-27, 2015	Auckland, NEW ZEALAND					Remote sensing from unmanned aerial vehicles provides an opportunity to bridge the gap between fine scale ground-based measurements and broad scale observations from conventional aircraft and satellites. The advantages of this approach include safe access to hazardous or difficult terrain and conditions, the ability to survey at specific times and spatial scales, and the increasingly affordable cost of this technology. These benefits have led to a rapidly expanding range of applications in natural resource management and research including mapping of terrain, vegetation cover and condition, threatened species, habitat and the impacts of agriculture, forestry, urbanisation and climate change. The analysis of these often large datasets requires reliable segmentation and classification algorithms to efficiently process information for use in landscape ecology and adaptive management. In this paper, four segmentation methods are compared using images of native vegetation, introduced weeds and agriculture recorded from a quadcopter flown over a warm temperate island (Waiheke Island, New Zealand), and also images recorded from a fixed wing UAV in a polar desert (McMudro Dry Valleys, Antarctica). We propose a post-processing method to improve the segmentation performance of the algorithms and demonstrate how this can contribute to improving research outcomes in natural resource management, conservation and agriculture.																	0302-9743		978-3-319-30285-0; 978-3-319-30284-3				2016	9555						61	72		10.1007/978-3-319-30285-0_6								WOS:000378484300006						
J	Cabello, J; Alcaraz-Segura, D; Reyes, A; Lourenco, P; Requena, JM; Bonache, J; Castillo, P; Valencia, S; Naya, J; Ramirez, L; Serrada, J				Cabello, J.; Alcaraz-Segura, D.; Reyes, A.; Lourenco, P.; Requena, J. M.; Bonache, J.; Castillo, P.; Valencia, S.; Naya, J.; Ramirez, L.; Serrada, J.			System for monitoring ecosystem functioning of Network of National Parks of Spain with remote sensing	REVISTA DE TELEDETECCION												Management of protected areas in the current context of global change requires approaches to characterize and to monitor ecosystem functioning. Remote sensing provides adequate tools for that because it provides indices that inform repeatedly and for large areas of land, about matter and energy exchanges between the biota and land surface. Considering this principle, and the continuous improvements in the availability of satellite data of higher quality and friendly use, we have developed with the Autonomous Organization of National Parks of Spain (OAPN), a monitoring system that complements other monitoring initiatives from this agency to inform about the conservation status of national parks. The system, called REMOTE, is based on the most used spectral vegetation indices on scientific literature, EVI (Enhanced Vegetation Index) and NDVI (Normalized Difference Vegetation Index), derived from the time series of satellite images of the MODIS-Terra sensor. The systems allows to progress in identification of reference conditions to understand and predict ecosystems response against environmental perturbations or management actions, and their directional changes (trends) they are experiencing. Likewise, establishment of reference conditions helps to identify anomalies that warn of sudden changes in ecosystem functioning. The system uses as ecosystem functioning indicators three attributes related to the annual carbon gains (net primary production) by the canopy, their seasonality and phenology. In addittion, Remote has been designed and programmed on open and free software allowing future modifications and improvements in an easy way. The implementation of this system aims to inform decision-makers and managers of the Network of National Parks of Spain about the health and conservation status of ecosystems.				Cabello, Javier/N-5799-2014	Cabello, Javier/0000-0002-5123-964X; Reyes-Diez, Andres/0000-0001-6354-6463; Requena-Mullor, Juan Miguel/0000-0002-5120-7947												1133-0953	1988-8740					2016		46					119	131		10.4995/raet.2015.5731								WOS:000378891800010						
J	Siano, S; Olmi, R; Picollo, M; Raimondi, V; Pini, R				Siano, Salvatore; Olmi, Roberto; Picollo, Marcello; Raimondi, Valentina; Pini, Roberto			THE INSTITUTE OF APPLIED PHYSICS "NELLO CARRARA" RESEARCH, DEVELOPMENT AND INNOVATION IN ARCHAEOMETRY AND IN CONSERVATION	ARCHEOMATICA-TECNOLOGIE PER I BENI CULTURALI												The Institute of Applied Physics "Nello Carrara" (IFAC) of CNR in Florence has matured historically a strong tradition and continues to play a leading role in the introduction and testing of new technologies for the study and conservation of works of art, applied to sculptures and paintings (eg. by Michelangelo, Donatello and Masaccio) and monuments of inestimable historical and artistic value (eg. the Colosseum, the House of Augustus), in collaboration with major national restoration centers. Currently IFAC develop integrated spectroscopy techniques in the UV-Vis-IR and THz-GHz ranges for the study of the constituent materials and the state of conservation of cultural heritage. The research focuses on devices for non-invasive and in situ characterization of materials and for imaging, as well as on procedures of multivariate analysis of spectral data. Remote sensing techniques based on fluorescence LIDAR were applied for the first time in the survey of monuments by IFAC. Advanced diagnostic, such as LIPS (laser induced plasma spectroscopy) and 3D microscopy were originally developed for archeometric studies. In the field of restoration, IFAC has been a pioneer in the development of laser systems for cleaning of works of art made in stone, metal and painted surfaces, transferring these technologies to the Italian industry, which has become a world leader.					Siano, Salvatore/0000-0001-6126-2539												2037-2485						2016	7	1					26	30										WOS:000375751000004						
J	Evett, SR; Howell, TA; Schneider, AD; Copeland, KS; Dusek, DA; Brauer, DK; Tolk, JA; Marek, GW; Marek, TM; Gowda, PH				Evett, S. R.; Howell, T. A., Sr.; Schneider, A. D.; Copeland, K. S.; Dusek, D. A.; Brauer, D. K.; Tolk, J. A.; Marek, G. W.; Marek, T. M.; Gowda, P. H.			THE BUSHLAND WEIGHING LYSIMETERS: A QUARTER CENTURY OF CROP ET INVESTIGATIONS TO ADVANCE SUSTAINABLE IRRIGATION	TRANSACTIONS OF THE ASABE												In 1987-1989, the first irrigated crops were grown on the four large, precision weighing lysimeters at the USDA-ARS Conservation and Production Research Laboratory at Bushland, Texas, on the Southern High Plains (SHP). Thus began > 25-years of full-and deficit-irrigated crop growth, energy and water balance, evapotranspiration (ET), yield, and water use efficiency (WUE) studies of major SHP crops, including alfalfa, corn and sorghum for both grain and forage, cotton, soybean, sunflower, and winter wheat. Alfalfa studies supported development of the ASCE Standardized Reference ET methodology. The lysimeter effort, led by Terry Howell, Sr., co-designed with Lynne Ebling and Thomas Marek and constructed by Arland Schneider, eventually grew to include a separate lysimeter to study short grass ET, again for the ASCE standard, and a 48-lysimeter facility to study soil type effects on crop water uptake, ET, and WUE using monoliths of four soils typical of SHP irrigated soils. The large lysimeters were managed to be representative of sprinkler-irrigated fields so as to develop crop coefficients used for irrigation scheduling by clients of ET networks developed by Texas A&M AgriLife in collaboration with the USDA-ARS. In addition, the lysimeters were used to test and further develop several technologies important to irrigation science, including soil water sensors, eddy covariance and Bowen ratio systems, scintillometers, thermal remote sensing based ET models, and hydrologic and crop simulation models. With the installation of subsurface drip irrigation systems on two of the lysimeter fields in 2013, the Bushland lysimeters are entering a new phase of advanced irrigation method and management studies.																	2151-0032	2151-0040					2016	59	1					163	179										WOS:000374754700015						
J	Donnelly, JP; Naugle, DE; Hagen, CA; Maestas, JD				Donnelly, J. P.; Naugle, D. E.; Hagen, C. A.; Maestas, J. D.			Public lands and private waters: scarce mesic resources structure land tenure and sage-grouse distributions	ECOSPHERE												Water scarcity in semiarid environments provides a model system to evaluate the role of mesic resources in structuring the distribution and abundance of wildlife. We used remote sensing and point process analyses to evaluate spatio-temporal variability in limited mesic resources in relation to greater sage-grouse (Centrocercus urophasianus) distributions in Oregon, California, and northwest Nevada, USA, 1984-2011. We then link population distribution to changes in resource availability over time, space, and land tenure. Despite encompassing only 2.4% of landscape area, mesic sites influenced sage-grouse breeding distributions as evidenced by significantly shorter lek to mesic resource distances in observed (5.3 km) vs. predicted (8.2 km) values. Population abundance increased with proximity to mesic sites. Lag effects evident in abundance and proximity trends of mesic resources suggest a level of drought tolerance that moderated climatic variability. Mesic abundance and proximity remained relatively stable during the study period in comparison to more dynamic climatic patterns. Drought effects were most pronounced during multiyear events as evidenced by the 1987-1992 period that decreased mesic abundance >25% and approximately doubled mean lek to mesic resource distances (4.8-8.3 km). In our study area, 75% of all mesic resources were in private ownership, where the predominant land use is livestock ranching. Results suggest a holistic conservation strategy inclusive of private and public lands is needed to ensure sage-grouse habitat requisites are met throughout the life cycle of this landscape species.																	2150-8925					JAN	2016	7	1							e01208	10.1002/ecs2.1208								WOS:000374895800002						
