PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Mageswaran, T; Sachithanandam, V; Sridhar, R; Thirunavukarasu, E; Ramesh, R				Mageswaran, T.; Sachithanandam, V; Sridhar, R.; Thirunavukarasu, E.; Ramesh, R.			Mapping and monitoring of land use/land cover changes in Neil Island (South Andaman) using geospatial approaches	INDIAN JOURNAL OF GEO-MARINE SCIENCES												Present study examines the dynamics of land use/land cover changes to Neil Island, South Andaman using Remote Sensing and GIS for a period of 13 years. Geocoded satellite imageries of Landsat TM (2000) and Landsat ETM 8 (2013) were used to identify the changes between 2000 and 2013. Visual interpretation technique was carried out to identify the features from the satellite imagery along with ground truth verifications. Land use categories such as forest area, mangroves, coral reefs, sandy beach, water body and built-up land have been identified and mapped. The present status (2013) of these resources is as follows: forest area 735.17 ha (40.17%), built-up land covers 601.15 ha (32.85%), coral reef covers an area of 441.00 ha (24.10%), mangroves covers 34.03 ha (1.86%) and sandy beach covers 16.15 ha (0.88%). Forest area was the largest component of land use feature which shows a significant change from 2000 to 2013. Aerial extent of coral reef and mangroves was decreased to 9.21 ha and 2.32 ha respectively.				Ramachandran, Ramesh/B-4814-2018	Ramachandran, Ramesh/0000-0003-2471-7746												0379-5136	0975-1033				NOV	2015	44	11					1762	1768										WOS:000379887500012						
J	Suarez, JA; Urrego, LE; Osorio, A; Ruiz, HY				Suarez, July A.; Urrego, Ligia E.; Osorio, Andres; Ruiz, Hiara Y.			Oceanic and climatic drivers of mangrove changes in the Gulf of Uraba, Colombian Caribbean	LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH												The Gulf of Uraba is the largest estuary on the Caribbean coast of Colombia. The aim of this research was to analyse the oceanic, climatic and environmental variables that influence mangrove structure and composition in the gulf. Based on the availability of remote sensing, the study area was divided into western and eastern zones. The spatial pattern of environmental variables (water salinity, pH and percentage of organic matter, sand, silt and clay in the soils) and oceanic and climatic variables (winds, wave height and wave period) was analysed. The relationship of these variables with variables of vegetation structure (basal area, diameter at breast height, tree height, and abundance of seedlings of mangrove species in 1 m(2) subplots) was analysed in 27 plots of 500 m(2) containing fringe mangroves and 5 plots containing basin mangroves. Mangroves of the western zone showed a higher structural development and were dominated by Rhizophora mangle (red mangrove). This zone is supplied by fresh water and sediments, and the soils have a high content of organic matter and clay and a low degree of anthropogenic disturbance. The eastern zone was characterized by higher pore water salinity due to lower freshwater input from rivers. In this area there is a smaller impact of waves and winds, higher sedimentation rates, high anthropogenic disturbance and mangroves are dominated by Avicennia germinans (black mangrove). Although Laguncularia racemosa (white mangrove) did not show a particular spatial pattern, due to its tolerance to open canopy conditions it was commonly found in anthropogenically disturbed areas.					Osorio, Andres F/0000-0003-4891-9115												0718-560X	0717-7178				NOV	2015	43	5					972	985		10.3856/vol43-issue5-fulltext-17								WOS:000367380000017						
J	Kanniah, KD; Sheikhi, A; Cracknell, AP; Goh, HC; Tan, KP; Ho, CS; Rasli, FN				Kanniah, Kasturi Devi; Sheikhi, Afsaneh; Cracknell, Arthur P.; Goh, Hong Ching; Tan, Kian Pang; Ho, Chin Siong; Rasli, Fateen Nabilla			Satellite Images for Monitoring Mangrove Cover Changes in a Fast Growing Economic Region in Southern Peninsular Malaysia	REMOTE SENSING												Effective monitoring is necessary to conserve mangroves from further loss in Malaysia. In this context, remote sensing is capable of providing information on mangrove status and changes over a large spatial extent and in a continuous manner. In this study we used Landsat satellite images to analyze the changes over a period of 25 years of mangrove areas in Iskandar Malaysia (IM), the fastest growing national special economic region located in southern Johor, Malaysia. We tested the use of two widely used digital classification techniques to classify mangrove areas. The Maximum Likelihood Classification (MLC) technique provided significantly higher user, producer and overall accuracies and less salt and pepper effects compared to the Support Vector Machine (SVM) technique. The classified satellite images using the MLC technique showed that IM lost 6740 ha of mangrove areas from 1989 to 2014. Nevertheless, a gain of 710 ha of mangroves was observed in this region, resulting in a net loss of 6030 ha or 33%. The loss of about 241 ha per year of mangroves was associated with a steady increase in urban land use (1225 ha per year) from 1989 until 2014. Action is necessary to protect the existing mangrove cover from further loss. Gazetting of the remaining mangrove sites as protected areas or forest reserves and introducing tourism activities in mangrove areas can ensure the continued survival of mangroves in IM.				Kanniah, Kasturi/K-6777-2012; GOH, HONG CHING/B-8546-2010	Kanniah, Kasturi/0000-0001-6736-4819; 												2072-4292					NOV	2015	7	11					14360	14385		10.3390/rs71114360								WOS:000366185200004						
J	Witman, JD; Lamb, RW; Byrnes, JEK				Witman, Jon D.; Lamb, Robert W.; Byrnes, Jarrett E. K.			Towards an integration of scale and complexity in marine ecology	ECOLOGICAL MONOGRAPHS												Manipulative field experiments provide a window into the complexity of nature. Yet there is concern that we lack resolution by conducting experiments on a scale that is too small and short to include the relevant complexity of the study system. We addressed this issue by asking how and why the scale (local and global spatial extent, spatial grain, duration) and complexity (number of species, factors, treatment combinations) of experiments performed on marine hard substrata (rocky intertidal, RI; coral reef, CR; rocky subtidal, RS; mangrove root, MR) has changed by assessing 311 total experiments published since 1961 in Ecology and Ecological Monographs and since 1967 in Journal of Experimental Marine Biology and Ecology. We show that the local spatial extent and all metrics of complexity increased as a positive, log-linear function of time. In contrast, the size of experimental units (spatial grain) decreased with time. Quantile regression analysis revealed that these trends are largely driven by changes in the upper bounds of experimental scale and complexity; most studies are still relatively simple in design and conducted over small areas. A structural equation model (SEM) incorporated the direct and indirect effects of six metrics indicating that the complexity of field experiments has increased both as a direct effect of time and because experiments have become smaller in spatial grain. The SEM also showed longer experiments tended to be more complex. We show striking habitat differences, as subtidal experiments (CR, RS) involved more species and were carried out on the largest global spatial scales. RI experiments were the longest. Future prospects to incorporate more of the complexity of nature into field experiments include site replication, as only 34.7% of all experiments were conducted at more than one site, open experimental designs monitored by technology, and integrating experimental manipulations with long-term monitoring to achieve mechanistic insight across scales relevant to human alteration of the biosphere. The increasing resolution of remote sensing also creates opportunities to track experiment-driven changes in community structure across large scales. We suggest applying these methods to a wider class of problems to enhance our understanding of marine communities and ecosystems.					Byrnes, Jarrett/0000-0002-9791-9472												0012-9615	1557-7015				NOV	2015	85	4					475	504		10.1890/14-2265.1								WOS:000364962200001						
J	Walcker, R; Anthony, EJ; Cassou, C; Aller, RC; Gardel, A; Proisy, C; Martinez, JM; Fromard, F				Walcker, Romain; Anthony, Edward Jamal; Cassou, Christophe; Aller, Robert Curwood; Gardel, Antoine; Proisy, Christophe; Martinez, Jean-Michel; Fromard, Francois			Fluctuations in the extent of mangroves driven by multi-decadal changes in North Atlantic waves	JOURNAL OF BIOGEOGRAPHY												AimThe goal of the study was to quantify changes in the extent of mangroves since the mid-twentieth century and to test the hypothesis that these changes are driven by ocean waves. LocationThe pristine 300-km-long coast of French Guiana, South America. MethodsWe produced time series of mangrove maps using archival remote sensing images. We retrieved significant wave heights (H-S), mean wave periods (T-M) and mean wave directions ((M)) from the European Centre for Medium-Range Weather Forecasts reanalysis products. We used complex empirical orthogonal function (CEOF) decomposition to extract the main mode of mangrove surface area (M-S) variability and singular value decomposition (SVD) to test the relationships between M-S and H-S,T-M and (M). ResultsThe leading mode of variability extracted from the CEOF decomposition of M-S captured approximately 78% of the total auto-covariance and revealed multi-decadal fluctuations in M-S that were on the order of 10,000ha. The SVD results indicated that the multi-decadal fluctuation in M-S cross-covaried with H-S,T-M and (M) over the North Atlantic sector, particularly in the region immediately off the French Guiana coast that is remotely forced by the North Atlantic Oscillation (NAO) during the winter season. Main conclusionsWe provide evidence based on linear statistics that variations in the extent of mangroves are driven by large-scale, low-frequency changes in North Atlantic waves that are related to the NAO. Such a relationship is hypothesized to operate through wave pounding, which alters the mud substrates on which mangroves thrive and which varies with the phase of the NAO. In addition to long-term trends due to anthropogenic climate change, our results stress the importance of studying low-frequency modes of climate variability to understand changes in the extent of mangroves.					Martinez, Jean-Michel/0000-0003-3281-8512												0305-0270	1365-2699				NOV	2015	42	11					2209	2219		10.1111/jbi.12580								WOS:000362833700016						
J	Aziz, AA; Phinn, S; Dargusch, P				Aziz, Ammar Abdul; Phinn, Stuart; Dargusch, Paul			Investigating the decline of ecosystem services in a production mangrove forest using Landsat and object-based image analysis	ESTUARINE COASTAL AND SHELF SCIENCE												The Matang Mangrove Forest Reserve is widely recognised as a sustainably managed mangrove forest. However, recently evidence of multiple ecosystem services decline has emerged. The primary objective of this study was to apply remote sensing techniques to assess the impact of the silviculture in the mangrove forest reserve on the provision of ecosystem services. It applied an object-based approach to classify multi-temporal Landsat imagery. The classified images enabled the study to characterise and analyse the spatiotemporal changes in the distribution of stand age composition and structure over a 35 year period. Links were established between the classified images and the ecosystem services assessment based on the assumption that the classification results provided a reliable proxy for an indirect analysis on the temporal and spatial distribution of aboveground biomass of the mangrove forest reserve. The relationship between the potential impacts of the observed changes derived from the classified images with the data obtained from the ecosystem services assessment were analysed. The analysis showed that the fluctuation in greenwood yield was affected by varying rates of regeneration, exposure to excessive thinning and delays in harvesting. The production of blood cockles around the mudflats of the mangrove forest reserve was determined to be influenced by both timber extraction and natural coastal erosion. An undetected ecological change in the late eighties and anthropogenic disturbances were possible key factors behind the decline in the population of the Milky Stork and migratory shorebirds. The study highlights the importance of understanding and managing the trade-offs between wood production and ecosystem services in a managed mangrove forest and provides an important reference for the future management of the Matang Forest Reserve and other multiple-use wetland forests. (C) 2015 Elsevier Ltd. All rights reserved.				Abdul Aziz, Ammar/C-6031-2016	Abdul Aziz, Ammar/0000-0003-3470-2062; Phinn, Stuart/0000-0002-2605-6104												0272-7714	1096-0015				OCT 5	2015	164						353	366		10.1016/j.ecss.2015.07.047								WOS:000367862400036						
J	Heenkenda, MK; Joyce, KE; Maier, SW; de Bruin, S				Heenkenda, Muditha K.; Joyce, Karen E.; Maier, Stefan W.; de Bruin, Sytze			Quantifying mangrove chlorophyll from high spatial resolution imagery	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING												Lower than expected chlorophyll concentration of a plant can directly limit photosynthetic activity, and resultant primary production. Low chlorophyll concentration may also indicate plant physiological stress. Compared to other terrestrial vegetation, mangrove chlorophyll variations are poorly understood. This study quantifies the spatial distribution of mangrove canopy chlorophyll variation using remotely sensed data and field samples over the Rapid Creek mangrove forest in Darwin, Australia. Mangrove leaf samples were collected and analyzed for chlorophyll content in the laboratory. Once the leaf area index (LAI) of sampled trees was estimated using the digital cover photography method, the canopy chlorophyll contents were calculated. Then, the nonlinear random forests regression algorithm was used to describe the relationship between canopy chlorophyll content and remotely sensed data (WorldView-2 satellite image bands and their spectral transformations), and to estimate the spatial distribution of canopy chlorophyll variation. The imagery was evaluated at full 2 m spatial resolution, as well as at decreased resampled resolutions of 5 m and 10 m. The root mean squared errors with validation samples were 0.82, 0.64 and 0.65 g/m(2) for maps at 2 m, 5 m and 10 m spatial resolution respectively. The correlation coefficient was analyzed for the relationship between measured and predicted chlorophyll values. The highest correlation: 0.71 was observed at 5 m spatial resolution (R-2 = 0.5). We therefore concluded that estimating mangrove chlorophyll content from remotely sensed data is possible using red, red-edge, NIR1 and NIR2 bands and their spectral transformations as predictors at 5 m spatial resolution. (C) 2015 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS). Published by Elsevier B.V. All rights reserved.				TropWATER, Research ID/P-1401-2014; James Cook University, TESS/B-8171-2012	Joyce, Karen/0000-0003-1269-7362												0924-2716	1872-8235				OCT	2015	108						234	244		10.1016/j.isprsjprs.2015.08.003								WOS:000363075300019						
J	Manaswini, G; Reddy, CS				Manaswini, G.; Reddy, C. Sudhakar			Geospatial monitoring and prioritization of forest fire incidences in Andhra Pradesh, India	ENVIRONMENTAL MONITORING AND ASSESSMENT												Forest fire has been identified as one of the key environmental issue for long-term conservation of biodiversity and has impact on global climate. Spatially multiple observations are necessary for monitoring of forest fires in tropics for understanding conservation efficacy and sustaining biodiversity in protected areas. The present work was carried out to estimate the spatial extent of forest burnt areas and fire frequency using Resourcesat Advanced Wide Field Sensor (AWiFS) data (2009, 2010, 2012, 2013 and 2014) in Andhra Pradesh, India. The spatio-temporal analysis shows that an area of 7514.10 km(2) (29.22 % of total forest cover) has been affected by forest fires. Six major forest types are distributed in Andhra Pradesh, i.e. semi-evergreen, moist deciduous, dry deciduous, dry evergreen, thorn and mangroves. Of the total forest burnt area, dry deciduous forests account for >75 %. District-wise analysis shows that Kurnool, Prakasam and Cuddapah have shown >100 km(2) of burnt area every year. The total forest burnt area estimate covering protected areas ranges between 6.9 and 22.3 % during the study period. Spatial burnt area analysis for protected areas in 2014 indicates 37.2 % of fire incidences in the Nagarjunasagar Srisailam Tiger Reserve followed by 20.2 % in the Sri Lankamalleswara Wildlife Sanctuary, 20.1 % in the Sri Venkateswara Wildlife Sanctuary and 17.4 % in the Gundla Brahmeswaram Wildlife Sanctuary. The analysis of cumulative fire occurrences from 2009 to 2014 has helped in delineation of conservation priority hotspots using a spatial grid cell approach. Conservation priority hotspots I and II are distributed in major parts of study area including protected areas of the Nagarjunasagar Srisailam Tiger Reserve and Gundla Brahmeswaram Wildlife Sanctuary. The spatial database generated will be useful in studies related to influence of fires on species adaptability, ecological damage assessment and conservation planning.																	0167-6369	1573-2959				OCT	2015	187	10							616	10.1007/s10661-015-4821-y								WOS:000362284700011	26350795					
J	Pourebrahim, S; Hadipour, M; Bin Mokhtar, M				Pourebrahim, Sharareh; Hadipour, Mehrdad; Bin Mokhtar, Mazlin			Impact assessment of rapid development on land use changes in coastal areas; case of Kuala Langat district, Malaysia	ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY												The first large urban conurbation in Malaysia stretching from the central mountain spine to the west coast has expanded all rounds to emerge as a potential mega-urban region. It covers the area from the Bernam River basin in south Perak to the Linggi River basin in Negri Sembilan. The analysis of the land use change patterns and the prediction of future changes can highlight the problems of continuing current pattern of growth. Kuala Langat as the case study is located in the strategic area, because this area is identified as a Klang Valley II. The district has been experiencing rapid development, influence by some fast growing new centers like Kuala Lumpur International Airport, Klang Valley, Cyberjaya, Putrajaya and Kuala Lumpur mega-urban region. These have caused degradations of the natural habitats located in this area such as forests, peat swamp, mangroves and wetlands and land use changes from forest and agriculture to development areas. Also some sensitive area such as reclaimed lands, geo-disaster area, flash flood prone areas, dumping grounds and high erosion area need urgent sustainable plan for future development. Also, coastal lands are being developed very fast through establishments of residential, industrial and commercial centers. The analysis of land use changes have led to a better understanding in exploring suitable growth pattern for future development. The land use map obtained from Department of Agriculture for the year 1974 and 1981 and data of Landsat TM for the years of 1988, 1991, 1996 and 2010 obtained from the Malaysian Center for Remote Sensing were analyzed using GIS. From the investigation of land use changes detection over 35 years, the current unsustainable pattern of growth was highlighted. This emphasizes the urgent need for a sustainable development plan.																	1387-585X	1573-2975				OCT	2015	17	5					1003	1016		10.1007/s10668-014-9585-y								WOS:000361483600003						
J	Turpie, KR; Klemas, VV; Byrd, K; Kelly, M; Jo, YH				Turpie, Kevin R.; Klemas, Victor V.; Byrd, Kristin; Kelly, Maggi; Jo, Young-Heon			Prospective HyspIRI global observations of tidal wetlands	REMOTE SENSING OF ENVIRONMENT												Tidal wetlands are highly productive and act as critical habitat for a wide variety of plants, fish, shellfish, and other wildlife. These ecotones between aquatic and terrestrial environments also provide protection from storm damage, run-off filtering, and recharge of aquifers. Many wetlands along coasts have been exposed to stress-inducing alterations globally, including dredge and fill operations, hydrologic modifications, pollutants, impoundments, fragmentation by roads/ditches, and sea level rise. For wetland protection and sensible coastal development, there is a need to monitor these ecosystems at global and regional scales. Recent advances in satellite sensor design and data analysis are providing practical methods for monitoring natural and man-made changes in wetlands. However, available satellite remote sensors have been limited to mapping primarily wetland location and extent. This paper describes how the HyspIRI hyperspectral and thermal infrared sensors can be used to study and map key ecological properties, such as species composition, biomass, hydrology, and evapotranspiration of tidal salt and brackish marshes and mangroves, and perhaps other major wetland types, including freshwater marshes and wooded/shrub wetlands. (C) 2015 Published by Elsevier Inc.					Byrd, Kristin/0000-0002-5725-7486												0034-4257	1879-0704				SEP 15	2015	167				SI		206	217		10.1016/j.rse.2015.05.008								WOS:000360510800018						
J	Abd Rahman, A				Abd Rahman, Azimah			The Importance of Geographic Information System (GIS) and Remote Sensing in Protecting Migratory Bird Habitat Population at Matang Mangrove Forest, Perak	SAINS MALAYSIANA												The arrival of migratory bird species to Matang Mangrove Forest, Perak is a unique phenomenon and has a great potential for commercialization. However, for the last ten years the arrival of migratory bird species to this area has alarmingly decline. The development around Matang Mangrove Forest was identified as the main factor of this problem. Then, the lack of management and monitoring of migratory bird species that are not systematic enough also contribute to this problem. Conventional method still practiced in survey and bird monitoring by the Department of Wild Life and National Park (PERHILITAN) for data and information recorded purposes. Therefore, this study is needed to introduce the Geographic Information System (GIS) and Remote Sensing technology as the main approach that can help in improving the management and monitoring of migratory birds. GIS applications were used in mapping data of study parameters that were collected using the appropriate software like ArcGIS 10.1 and remote sensing was used to model the parameter study using ERDAS Imagine 8.5 software. Six parameters was used in this study including temperature, rainfall, food, elevation, land use and land cover. Parameters modeling are able to show the distribution of migratory bird in certain location using mapping interpretation. The result of this modeling help to identify the important parameter that affect the migratory bird distribution in Matang Mangrove Forest. This information also enables DWNP to understand more about migratory bird needs in their habitat selection. Besides that, this modeling result can assist DWNP to set up an implementation strategy to protect and preserve Matang Mangrove Forest in ensuring continuous arrival of migratory bird in future.																	0126-6039					SEP	2015	44	9					1229	1239		10.17576/jsm-2015-4409-03								WOS:000364595800003						
J	Zhu, YH; Liu, K; Liu, L; Wang, SG; Liu, HX				Zhu, Yuanhui; Liu, Kai; Liu, Lin; Wang, Shugong; Liu, Hongxing			Retrieval of Mangrove Aboveground Biomass at the Individual Species Level with WorldView-2 Images	REMOTE SENSING												Previous research studies have demonstrated that the relationship between remote sensing-derived parameters and aboveground biomass (AGB) could vary across different species types. However, there are few studies that calibrate reliable statistical models for mangrove AGB. This study quantifies the differences of accuracy in AGB estimation between the results obtained with and without the consideration of species types using Worldview-2 images and field surveys. A Back Propagation Artificial Neural Network (BP ANN) based model is developed for the accurate estimation of uneven-aged and dense mangrove forest biomass. The contributions of the input variables are further quantified using a Weights method based on BP ANN model. Two types of mangrove species, Sonneratia apetala (S. apetala) and Kandelia candel (K. candel), are examined in this study. Results show that the species type information is the most important variable for AGB estimation, and the red edge band and the associated vegetation indices from WorldView-2 images are more sensitive to mangrove AGB than other bands and vegetation indices. The RMSE of biomass estimation at the incorporation of species as a dummy variable is 19.17% lower than that of the mixed species level. The results demonstrate that species type information obtained from the WorldView-2 images can significantly improve of the accuracy of the biomass estimation.				Liu , Kai/K-7307-2015	Liu , Kai/0000-0002-1829-7557; Liu, Lin/0000-0002-7202-3418												2072-4292					SEP	2015	7	9					12192	12214		10.3390/rs70912192								WOS:000362511400056						
J	Chakravortty, S; Sinha, D				Chakravortty, Somdatta; Sinha, Devadatta			Analysis of Multiple Scattering of Radiation amongst End Members in a Mixed Pixel of Hyperspectral Data for Identification of Mangrove Species in a Mixed Stand	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING												The Sunderban Biosphere Reserve of southern West Bengal, India offers an ideal locale where Hyperspectral Remote Sensing may be applied for mapping diverse range of mangrove plantations that are unique to this pristine ecological system. This delta is characterized by both 'pure' and 'mixed' mangrove forest patches where photons interact with multiple species within the instantaneous field of view of the hyperspectral sensor, and multiple scattering between the vegetation canopies becomes significantly nonlinear. This paper attempts to apply the principle of multiple scattering of light in naturally occurring conditions and see how best they describe the resultant mixed spectra for certain endmember distributions. It is observed that natural forests, mixed mangrove forest in this case, are better suited for non-linear scattering models as compared to linear models. The non-linear model has successfully identified areas of interaction of mangrove mixtures such as ceriops-excoecaria-phoenix, excoecaria- avicennia alba avicennia officinalis etc. in the study area.																	0255-660X	0974-3006				SEP	2015	43	3					559	569		10.1007/s12524-014-0437-x								WOS:000359730500012						
J	Ibharim, NA; Mustapha, MA; Lihan, T; Mazlan, AG				Ibharim, N. A.; Mustapha, M. A.; Lihan, T.; Mazlan, A. G.			Mapping mangrove changes in the Matang Mangrove Forest using multi temporal satellite imageries	OCEAN & COASTAL MANAGEMENT												The Matang Mangrove Forest is the largest single mangrove forest in Peninsular Malaysia, covering an area of more than 40,000 ha. As a national treasure, it lies under the jurisdiction of both the federal and state authorities. Monitoring temporal changes of mangrove area on a large scale requires a more efficient tool. Remote sensing is often a reliable alternative to ground-survey methods that provides useful source of information and coverage that is timely and complete especially in mangroves areas where accessibility is difficult. In this study, status and changes of land use and land cover in the Matang Mangrove Forest during the past 18 years (1993-1999,1999 to 2011 and 1993 to 2011) were determined using multi temporal satellites, and threats to the ecosystems were also identified. Classification of land use and land cover approach was implemented using the maximum likelihood classifier (MLC) along with vegetation index differencing (NDVI) technique. Classification accuracy at 85.7%, 90%, and 88.9% with Kappa statistics of 0.82, 0.88, and 0.94 respectively for 1993, 1999 and 2011 image were obtained. The overall change in the area during the 18-year period indicated the loss of mangrove area at 8017.3 ha, while 2998 ha was newly planted or rehabilitated. The present study revealed that Rhizophora apiculata and Rhizophora mucronata are still being preserved, accounting to more than 80%. of the total species. Temporal changes of the mangrove for the 18-year period showed that the mangroves were converted to water bodies at 31.1%, dry land forest at 30.6%, oil palm plantation at 18.9%, aquaculture at 11.1%, paddy plantation at 4.9%, horticulture at 3.1%, and urban settlement area at 0.3%. Threats towards the mangrove area were due to erosion, tree harvesting rotation, transitional forest, shrimp ponds, illegal agricultural activities and trespassing. The findings indicated an approach in collecting regular and appropriate mangrove forest area database and detection of activities that violate regulations. This will provide adequate information to the stakeholders in enhancing the management practise and for legislative purposes. Hence, combinations of these approaches has been proven to be adequate in detecting changes in the mangrove area and indicating the nature of the changes which will promote and enhance the management planning process towards sustainability of the Matang Mangrove Forest. (C) 2015 Elsevier Ltd. All rights reserved.																	0964-5691	1873-524X				SEP	2015	114						64	76		10.1016/j.ocecoaman.2015.06.005								WOS:000359502100007						
J	Asbridge, E; Lucas, R; Accad, A; Dowling, R				Asbridge, Emma; Lucas, Richard; Accad, Arnon; Dowling, Ralph			Mangrove Response to Environmental Changes Predicted Under Varying Climates: Case Studies from Australia	CURRENT FORESTRY REPORTS												Over the past few decades, many of the world's mangrove forests have experienced significant change, which can be attributed to human activities and also natural causes. However, a component may also be due to factors that are commonly associated with anthropogenic climate change including higher air temperatures, variations in rainfall, increases in storm frequencies and intensities, and rising sea levels. The expected responses of mangrove to these drivers include changes in extent (latitudinal, seaward and landward), growth rates and productivity, and species composition. This paper reviews such responses and then, using examples from Australia, illustrates how these might appear within and be detected using single-date or time-series of remote sensing data acquired in different modes (e.g., aerial photography, optical and radar). In doing so, it informs countries and organisations of the potential impacts of climate change on mangrove forests and how these may be monitored using remote sensing data.																	2198-6436					SEP	2015	1	3					178	194		10.1007/s40725-015-0018-4								WOS:000218417800004						
J	Bhatt, GD; Kushwaha, SPS; Nandy, S; Bargali, K; Nagar, PS; Tadvi, DM				Bhatt, G. D.; Kushwaha, S. P. S.; Nandy, S.; Bargali, Kiran; Nagar, P. S.; Tadvi, D. M.			Analysis of fragmentation and disturbance regimes in south Gujarat forests, India	TROPICAL ECOLOGY												Forests, world over, have degraded, fragmented, and depleted as human population has swelled. In the present study, the forest fragmentation and the disturbance regimes were assessed in south Gujarat using satellite image-based forest and land use mapping followed by landscape analysis using Spatial Landscape Modelling (SPLAM) software. The on-screen visual interpretation of Resourcesat-1 LISS-III imagery facilitated in mapping of 9 forest and 12 non-forest classes. The observations revealed that 51.68 % of the forest area had low fragmentation while the rest had medium to high fragmentation. Among the vegetation types, 62.84 % of Tropical Moist Mixed Deciduous (TMMD) and 54.88 % of Tropical Mixed Dry Deciduous (TMDD) forests had low level of fragmentation whereas 15.5 % mangrove forest had high fragmentation. The study also showed that 72.53 % of the total forest area had low disturbance. High disturbance was noticed in Riverine forest (22.78 %) while TMMD forest was found to be less disturbed than TMDD forest. District-wise analysis revealed that forests of Valsad, Navsari and Bharuch were highly disturbed as well as fragmented whereas forests of The Dangs, Surat and Narmada had low disturbance and fragmentation. The study demonstrated important role of remote sensing, GIS, and SPLAM in forest/land use mapping and disturbance regimes and fragmentation status assessment.																	0564-3295					SEP	2015	56	3					275	288										WOS:000356840400001						
J	Thorhaug, A; Berlyn, GP; Poulos, HM; Goodale, UM				Thorhaug, Anitra; Berlyn, Graerne P.; Poulos, Helen M.; Goodale, Uromi M.			Pollutant tracking for 3 Western North Atlantic sea grasses by remote sensing: Preliminary diminishing white light responses of Thalassia testudinum, Halodule wrightii, and Zostera marina	MARINE POLLUTION BULLETIN												Sea grasses are foundation species for estuarine ecosystems. The available light for sea grasses diminishes rapidly during pollutant spills, effluent releases, disturbances such as intense riverine input, and tidal changes. We studied how sea grasses' remote-sensing signatures and light-capturing ability respond to short term light alterations. In vivo responses were measured over the entire visible-light spectra to diminishing white-light on whole-living-plants' spectral reflectance, including 6 h of full oceanic-light fluences from 10% to 100%. We analyzed differences by various reflectance indices. We compared the sea grasses species responses of tropical vs. temperate and intertidals (Halodule wrightii, and Zostera marina) vs. subtidal (Thalassia testudinum). Reflectance diminished with decreasing light intensity that coincided with greater accessory pigment stimulation (anthocyanin, carotenoids, xanthins). Chlorophyll a and Chlorophyll b differed significantly among species (Thalassia vs. Halodule). Photosynthetic efficiency diminished at high light intensities. The NDVI index was inadequate to perceive these differences. Our results demonstrate the leaf-level utility of data to remote sensing for mapping sea grass and sea grass stress. (C) 2015 Elsevier Ltd. All rights reserved.																	0025-326X	1879-3363				AUG 15	2015	97	1-2					460	469		10.1016/j.marpolbul.2015.05.028								WOS:000360417800058	26119628					
J	Wang, AQ; Chen, JD; Jing, CW; Ye, GQ; Wu, JP; Huang, ZX; Zhou, CS				Wang, Anqi; Chen, Jiadai; Jing, Changwei; Ye, Guanqiong; Wu, Jiaping; Huang, Zhixing; Zhou, Chaosheng			Monitoring the Invasion of Spartina alterniflora from 1993 to 2014 with Landsat TM and SPOT 6 Satellite Data in Yueqing Bay, China	PLOS ONE												The exotic plant Spartina alterniflora was introduced to Yueqing Bay more than 20 years ago for tidal land reclamation and as a defense against typhoons, but it has rapidly expanded and caused enormous ecological consequences. Mapping the spread and distribution of S. alterniflora is the first step toward understanding the factors that determine the population expansion patterns. Remote sensing is a promising tool to monitor the expansion of S. alterniflora. Twelve Landsat TM images and Support Vector Machine (SVM) were used to delineate the invasion of S. alterniflora from 1993 to 2009, and SPOT 6 images and Object-Based Image Analysis (OBIA) were used to map the distribution of S. alterniflora in 2014. In situ data and Unmanned Aerial Vehicle (UAV) images were used as supplementary data. S. alterniflora spread rapidly in Yueqing Bay over the past 21 years. Between 1993 and 2009, the area of S. alterniflora increased by 608 times (from 4 to 2432 ha). The rapid expansion of S. alterniflora covered almost all of the bare mudflats around the mangrove forests and the cultivated mudflats. However, from 2009 to 2014, the rate of expansion of S. alterniflora began to slow down in Yueqing Bay, and the total area of S. alterniflora in Yantian decreased by 275 ha. These phenomena can be explained by the landscape changes and ecological niches. Through the expansion of S. alterniflora, it was found that the ecological significance and environmental impact of S. alterniflora was different in different regions in Yueqing Bay. The conservation plans for Yueqing Bay should consider both the positive and negative effects of S. alterniflora, and the governmental policy should be based on the different circumstances of the regions.																	1932-6203					AUG 11	2015	10	8							e0135538	10.1371/journal.pone.0135538								WOS:000359353300091	26263172					
