PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Mantas, VM; Pereira, AJSC; Neto, J; Patricio, J; Marques, JC				Mantas, V. M.; Pereira, A. J. S. C.; Neto, J.; Patricio, J.; Marques, J. C.			Monitoring estuarine water quality using satellite imagery. The Mondego river estuary (Portugal) as a case study	OCEAN & COASTAL MANAGEMENT																Patricio, Joana/O-5030-2014; Neto, Joao /F-1159-2013; Pereira, Alcides/M-5900-2013	Patricio, Joana/0000-0003-1832-0996; Neto, Joao /0000-0002-9033-3671; Pereira, Alcides/0000-0002-7392-2255; Mantas, Vasco M./0000-0001-9602-7715; MARQUES, JOAO CARLOS/0000-0001-8865-8189												0964-5691					FEB	2013	72				SI		13	21		10.1016/j.ocecoaman.2011.06.013								WOS:000315071300003						
J	Qing, S; Zhang, J; Bao, YH				Qing Song; Zhang Jie; Bao Yu-hai			Hyperspectral Remote Sensing Retrieval of Inherent Optical Properties in the Bohai Sea	SPECTROSCOPY AND SPECTRAL ANALYSIS																													1000-0593					FEB	2013	33	2					498	501		10.3964/j.issn.1000-0593(2013)02-0498-04								WOS:000314675100047						
J	Amin, R; Gould, R; Hou, WL; Arnone, R; Lee, ZP				Amin, Ruhul; Gould, Richard; Hou, Weilin; Arnone, Robert; Lee, Zhongping			Optical Algorithm for Cloud Shadow Detection Over Water	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																													0196-2892					FEB	2013	51	2					732	741		10.1109/TGRS.2012.2204267								WOS:000314019500002						
J	Cooper, HM; Chen, Q; Fletcher, CH; Barbee, MM				Cooper, Hannah M.; Chen, Qi; Fletcher, Charles H.; Barbee, Matthew M.			Assessing vulnerability due to sea-level rise in Maui, Hawai'i using LiDAR remote sensing and GIS	CLIMATIC CHANGE																													0165-0009					FEB	2013	116	3-4					547	563		10.1007/s10584-012-0510-9								WOS:000313737100006						
J	Kabiri, K; Pradhan, B; Samimi-Namin, K; Moradi, M				Kabiri, Keivan; Pradhan, Biswajeet; Samimi-Namin, Kaveh; Moradi, Masoud			Detecting coral bleaching, using QuickBird multi-temporal data: A feasibility study at Kish Island, the Persian Gulf	ESTUARINE COASTAL AND SHELF SCIENCE																Pradhan, Biswajeet/K-1859-2017; Pradhan, Biswajeet/E-8226-2010; Kabiri, Keivan/D-9047-2017; Samimi-Namin, Kaveh/B-4888-2012	Pradhan, Biswajeet/0000-0001-9863-2054; Kabiri, Keivan/0000-0002-8437-7328; Moradi, Masoud/0000-0001-7476-8598												0272-7714	1096-0015				JAN 20	2013	117						273	281		10.1016/j.ecss.2012.12.006								WOS:000315323600026						
J	Yang, Q; Stramski, D; He, MX				Yang, Qian; Stramski, Dariusz; He, Ming-Xia			Modeling the effects of near-surface plumes of suspended particulate matter on remote-sensing reflectance of coastal waters	APPLIED OPTICS																													1559-128X	2155-3165				JAN 20	2013	52	3					359	374		10.1364/AO.52.000359								WOS:000313832100006	23338181					
S	Gu, Y; Li, H; Gong, MJ		Yang, W; Liang, J		Gu, Yan; Li, Huan; Gong, Ming-jie			Analysis of the evolution of Xiaomiaohong based on remote sensing axis line method	PROGRESS IN INDUSTRIAL AND CIVIL ENGINEERING II, PTS 1-4	Applied Mechanics and Materials				2nd International Conference on Civil, Architectural and Hydraulic Engineering (ICCAHE 2013)	JUL 27-28, 2013	Zhuhai, PEOPLES R CHINA																						1660-9336		978-3-03785-857-8				2013	405-408						3061	+		10.4028/www.scientific.net/AMM.405-408.3061								WOS:000339463301250						
S	Kong, XC; Wang, RF; Xin, QB; Liu, NN; Xu, MJ		Hu, S; Ye, X		Kong, Xiangchao; Wang, Ruifu; Xin, Quanbo; Liu, Nannan; Xu, Maojing			Research on Mapping Technology of GIS Based on Business-oriented Marine Remote Sensing Monitoring	2013 21ST INTERNATIONAL CONFERENCE ON GEOINFORMATICS (GEOINFORMATICS)	International Conference on Geoinformatics				21st International Conference on Geoinformatics (Geoinformatics)	JUN 20-22, 2013	Kai Feng, PEOPLES R CHINA	Henan Univ, Coll Environm & Planning, Minist Educ, Key Lab Geospatial Technol Middle & Lower Yellow River Reg, Int Assoc Chinese Profess Geograph Informat Sci, Henan Assoc Sci & Technol, IEEE Geoscience & Remote Sensing Soc, Henan Univ, Minist Educ, Key Res Inst Yellow River Civilizat & Sustainable Dev, Geograph Soc Henan Prov																					2161-024X						2013																		WOS:000339361500091						
S	Wan, JH; Cheng, Y		Hu, S; Ye, X		Wan, Jianhua; Cheng, Yang			Remote Sensing Monitoring of Gulf of Mexico Oil Spill Using ENVISAT ASAR Images	2013 21ST INTERNATIONAL CONFERENCE ON GEOINFORMATICS (GEOINFORMATICS)	International Conference on Geoinformatics				21st International Conference on Geoinformatics (Geoinformatics)	JUN 20-22, 2013	Kai Feng, PEOPLES R CHINA	Henan Univ, Coll Environm & Planning, Minist Educ, Key Lab Geospatial Technol Middle & Lower Yellow River Reg, Int Assoc Chinese Profess Geograph Informat Sci, Henan Assoc Sci & Technol, IEEE Geoscience & Remote Sensing Soc, Henan Univ, Minist Educ, Key Res Inst Yellow River Civilizat & Sustainable Dev, Geograph Soc Henan Prov																					2161-024X						2013																		WOS:000339361500147						
J	Collin, A; Etienne, S; Planes, S				Collin, Antoine; Etienne, Samuel; Planes, Serge			High-energy events, boulder deposits and the use of very high resolution remote sensing in coral reef environments	JOURNAL OF COASTAL RESEARCH					12th International Coastal Symposium (ICS)	APR 09-12, 2013	Plymouth Univ, Sch Marine Sci & Engn, Coastal Proc Res Grp, Plymouth, ENGLAND		Plymouth Univ, Sch Marine Sci & Engn, Coastal Proc Res Grp								Collin, Antoine/0000-0001-9559-7572												0749-0208	1551-5036					2013			1		65		690	695		10.2112/SI65-117.1								WOS:000337995500118						
B	Huang, GX; Umaz, R; Karra, U; Li, BK; Wang, L			IEEE	Huang, Guoxian; Umaz, Ridvan; Karra, Udayarka; Li, Baikun; Wang, Lei			A Biomass-based Marine Sediment Energy Harvesting System	2013 IEEE INTERNATIONAL SYMPOSIUM ON LOW POWER ELECTRONICS AND DESIGN (ISLPED)					ACM/IEEE International Symposium on Low Power Electronics and Design (ISLPED)	SEP 04-06, 2013	Beijing, PEOPLES R CHINA	ACM, IEEE, Peking Univ, IEEE Circuits & Syst Soc, IEEE Electron Devices Soc, IEEE Solid State Circuits Soc, Assoc Comp Machinery, Special Interest Grp Design Automat, Intel, AMD, Baidu, MediaTek, Qualcomm Inc, IBM, Availink, Sugon, Broadcom									Umaz, Ridvan/0000-0003-3733-2327														978-1-4799-1234-6; 978-1-4799-1235-3				2013							359	364										WOS:000337238700063						
S	Ibrahim, A; Gilerson, A; Stepinski, J; El-Habashi, A; Ahmed, S		Shaw, JA; LeMaster, DA		Ibrahim, Amir; Gilerson, Alex; Stepinski, Jan; El-Habashi, Ahmed; Ahmed, Samir			The retrieval of scattering coefficient of marine particles from polarimetric observations	POLARIZATION SCIENCE AND REMOTE SENSING VI	Proceedings of SPIE				Conference on Polarization Science and Remote Sensing VI	AUG 26-29, 2013	San Diego, CA	SPIE								Ibrahim, Amir/D-3103-2017	Ibrahim, Amir/0000-0002-3290-056X												0277-786X		978-0-8194-9723-9				2013	8873								88730U	10.1117/12.2023546								WOS:000336801500025						
S	Al-Habashneh, A; Moloney, C; Gill, E			IEEE	Al-Habashneh, Al-Abbass; Moloney, Cecilia; Gill, Eric			Towards ocean wave spectrum estimation from marine radar data by the Polar Fourier Transform	2013 MTS/IEEE OCEANS - BERGEN	OCEANS-IEEE				MTS/IEEE OCEANS Conference	JUN 10-14, 2013	Bergen, NORWAY	Marine Technol Soc, IEEE, IEEE Ocean Engn Soc, SFE Power, Marintek, Norwegian Def Res Estab, Inst Marine Res, Univ Bergen, Geophys Inst, Gersemia, Bekkadal Consultancy & Engn Serv, NERSC																					0197-7385		978-1-4799-0000-8; 978-1-4799-0002-2				2013																		WOS:000335313100237						
S	Soltwedel, T; Schauer, U; Boebel, O; Nothig, EM; Bracher, A; Metfies, K; Schewe, I; Boetius, A; Klages, M			IEEE	Soltwedel, Thomas; Schauer, Ursula; Boebel, Olaf; Noethig, Eva-Maria; Bracher, Astrid; Metfies, Katja; Schewe, Ingo; Boetius, Antje; Klages, Michael			FRAM - FRontiers in Arctic marine Monitoring	2013 MTS/IEEE OCEANS - BERGEN	OCEANS-IEEE				MTS/IEEE OCEANS Conference	JUN 10-14, 2013	Bergen, NORWAY	Marine Technol Soc, IEEE, IEEE Ocean Engn Soc, SFE Power, Marintek, Norwegian Def Res Estab, Inst Marine Res, Univ Bergen, Geophys Inst, Gersemia, Bekkadal Consultancy & Engn Serv, NERSC								Boetius, Antje/D-5459-2013; Bracher, Astrid/B-7805-2013	Boetius, Antje/0000-0003-2117-4176; Bracher, Astrid/0000-0003-3025-5517												0197-7385		978-1-4799-0000-8; 978-1-4799-0002-2				2013																		WOS:000335313100067						
S	Tang, FH; Wu, YM; Zhou, WF; Cui, XS; Fan, W; Zhang, SM		Zhao, J; Iranpour, R; Li, X; Jin, B		Tang Fenghua; Wu Yu-mei; Zhou Weifeng; Cui Xuesen; Fan Wei; Zhang Shengmao			Study of marine environment and squid fishing fisheries in North Pacific Ocean based on remote sensing and GIS technology	ADVANCES IN ENVIRONMENTAL TECHNOLOGIES, PTS 1-6	Advanced Materials Research				2nd International Conference on Energy and Environmental Protection (ICEEP 2013)	APR 19-21, 2013	Guilin, PEOPLES R CHINA	Inner Mongolia Univ, Chinese Acad Sci, Res Ctr Eco Environm Sci, Key Lab Environm Biotechnol																					1022-6680		978-3-03785-742-7				2013	726-731						4604	4609		10.4028/www.scientific.net/AMR.726-731.4604								WOS:000333767501403						
S	Pan, XQ; Mei, YY; Guo, W; Long, T			IEEE	Pan Xiao-qiang; Mei Yu-yuan; Guo Wei; Long Tao			Analysis of Status And Development Trends of Digital Ocean	2013 FOURTH INTERNATIONAL CONFERENCE ON DIGITAL MANUFACTURING AND AUTOMATION (ICDMA)	International Conference on Digital Manufacturing and Automation				4th International Conference on Digital Manufacturing and Automation (ICDMA)	JUN 29-30, 2013	Qingdao, PEOPLES R CHINA	Cent S Univ, Tsinghua Univ																					2162-0571		978-0-7695-5016-9				2013							219	223		10.1109/ICDMA.2013.51								WOS:000333803900052						
S	Bernstein, M; Graham, R; Cline, D; Dolan, JM; Rajan, K		Amato, N		Bernstein, Matthew; Graham, Rishi; Cline, Danelle; Dolan, John M.; Rajan, Kanna			Learning-based Event Response for Marine Robotics	2013 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS)	IEEE International Conference on Intelligent Robots and Systems				IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)	NOV 03-08, 2013	Tokyo, JAPAN	IEEE, IEEE Robot & Automat Soc, IEEE Ind Elect Soc, Robot Soc Japan, New Technol Fdn, Soc Instrument & Control Engineers, Kawada Robot, Reflexxes GmbH, Telecommunicat Advancement Fdn, Tateisi Sci & Technol Fdn																					2153-0858		978-1-4673-6358-7				2013							3362	3367										WOS:000331367403064						
B	Siemes, K; Hermand, JP; Snellen, M; Simons, DG			IEEE	Siemes, Kerstin; Hermand, Jean-Pierre; Snellen, Mirjam; Simons, Dick G.			A multi-sensor approach for remotely modeling and mapping sediment properties	2013 IEEE/OES ACOUSTICS IN UNDERWATER GEOSCIENCES SYMPOSIUM (RIO ACOUSTICS 2013)					IEEE/OES Acoustics in Underwater Geosciences Symposium (RIO Acoustics)	JUL 24-26, 2013	Rio de Janeiro, BRAZIL	IEEE, OES																							978-1-4799-0362-7				2013																		WOS:000330575600044						
S	Mancini, A; Tassetti, AN; Cinnirella, A; Frontoni, E; Zingaretti, P		Petrosino, A		Mancini, Adriano; Tassetti, Anna Nora; Cinnirella, Alessandro; Frontoni, Emanuele; Zingaretti, Primo			A Novel Method for Fast Processing of Large Remote Sensed Image	IMAGE ANALYSIS AND PROCESSING (ICIAP 2013), PT II	Lecture Notes in Computer Science				17th International Conference on Image Analysis and Processing (ICIAP)	SEP 09-13, 2013	Naples, ITALY	Univ Naples Parthenope, CVPR Lab, Campania Reg Board, Natl Res Council Italy, Italian Minist Educ, Univ & Res, Italian Minist Econ Dev, Comune Napoli, Google Inc, AnsaldoSTS, Italian Aerosp Res Ctr, Selex ES, ST Microelectron, Unlimited Software srl								Frontoni, Emanuele/D-9838-2013; Tassetti, Anna Nora/O-4087-2016	Frontoni, Emanuele/0000-0002-8893-9244; Tassetti, Anna Nora/0000-0001-5946-7877; Mancini, Adriano/0000-0001-5281-9200; Zingaretti, Primo/0000-0002-5709-2159												0302-9743		978-3-642-41184-7; 978-3-642-41183-0				2013	8157						409	418										WOS:000329811200042						
S	Su, WG; Ping, B; Su, FZ		Petrosino, A		Su, Weiguang; Ping, Bo; Su, Fenzhen			Construction and Application of Marine Oil Spill Gravity Vector Differences Detection Model	IMAGE ANALYSIS AND PROCESSING (ICIAP 2013), PT II	Lecture Notes in Computer Science				17th International Conference on Image Analysis and Processing (ICIAP)	SEP 09-13, 2013	Naples, ITALY	Univ Naples Parthenope, CVPR Lab, Campania Reg Board, Natl Res Council Italy, Italian Minist Educ, Univ & Res, Italian Minist Econ Dev, Comune Napoli, Google Inc, AnsaldoSTS, Italian Aerosp Res Ctr, Selex ES, ST Microelectron, Unlimited Software srl																					0302-9743	1611-3349	978-3-642-41184-7; 978-3-642-41183-0				2013	8157						703	710										WOS:000329811200071						
J	De Dominicis, M; Pinardi, N; Zodiatis, G; Archetti, R				De Dominicis, M.; Pinardi, N.; Zodiatis, G.; Archetti, R.			MEDSLIK-II, a Lagrangian marine surface oil spill model for short-term forecasting - Part 2: Numerical simulations and validations	GEOSCIENTIFIC MODEL DEVELOPMENT																	Pinardi, Nadia/0000-0003-4765-0775; archetti, renata/0000-0003-2331-6342												1991-959X	1991-9603					2013	6	6					1871	1888		10.5194/gmd-6-1871-2013								WOS:000329050500002						
S	Ahmed, S; Gilerson, A; Hlaing, S; Weidemann, A; Arnone, R; Wang, M		Bostater, CR; Mertikas, SP; Neyt, X		Ahmed, S.; Gilerson, A.; Hlaing, S.; Weidemann, A.; Arnone, R.; Wang, M.			Evaluation of ocean color data processing schemes for VIIRS sensor using in-situ data of coastal AERONET-OC sites	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2013	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 24, 2013	Dresden, GERMANY	SPIE								Wang, Menghua/F-5631-2010	Wang, Menghua/0000-0001-7019-3125												0277-786X		978-0-8194-9757-4				2013	8888								UNSP 88880H	10.1117/12.2028821								WOS:000328345700013						
S	Priya, RKS; Balaguru, B; Ramakrishnan, SS		Bostater, CR; Mertikas, SP; Neyt, X		Priya, R. Kanmani Shanmuga; Balaguru, B.; Ramakrishnan, S. S.			Improved exploration of fishery resources through the integration of remotely sensed merged Sea level anomaly, Chlorophyll concentration, and Sea surface temperature	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2013	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 24, 2013	Dresden, GERMANY	SPIE																					0277-786X		978-0-8194-9757-4				2013	8888								UNSP 888805	10.1117/12.2029016								WOS:000328345700004						
J	Palacz, AP; St John, MA; Brewin, RJW; Hirata, T; Gregg, WW				Palacz, A. P.; St John, M. A.; Brewin, R. J. W.; Hirata, T.; Gregg, W. W.			Distribution of phytoplankton functional types in high-nitrate, low-chlorophyll waters in a new diagnostic ecological indicator model	BIOGEOSCIENCES																Hirata, Takafumi/F-7854-2012	Hirata, Takafumi/0000-0003-1258-1837; Brewin, Robert/0000-0001-5134-8291; Palacz, Artur/0000-0002-1634-7880; St John, Michael/0000-0002-5593-7488												1726-4170	1726-4189					2013	10	11					7553	7574		10.5194/bg-10-7553-2013								WOS:000327814700054						
S	Kang, LC; Shi, SX; Deng, ZA; Jin, JY; Zhang, F; Huang, HY		Michel, U; Civco, DL; Schulz, K; Ehlers, M; Nikolakopoulos, KG		Kang, Linchong; Shi, Suixiang; Deng, Zengan; Jin, Jiye; Zhang, Feng; Huang, Haiyan			Simulation, Visualization and GIS Analysis based on Globe Model for PL19-3 Oil Spill of Bohai Sea	EARTH RESOURCES AND ENVIRONMENTAL REMOTE SENSING/GIS APPLICATIONS IV	Proceedings of SPIE				Conference on Earth Resources and Environmental Remote Sensing/GIS Applications IV	SEP 23-25, 2013	Dresden, GERMANY	SPIE									Deng, Zengan/0000-0003-4531-1622												0277-786X		978-0-8194-9763-5				2013	8893								UNSP 88931A	10.1117/12.2028206								WOS:000327619300034						
S	Xu, L; Niu, RQ; Xiao, K; Fang, SH; Dong, YF		Tian, J; Ma, J		Xu, Lina; Niu, Ruiqing; Xiao, Kang; Fang, Shenghui; Dong, Yanfang			Marine oil pollution Detection with MODIS data	MIPPR 2013: REMOTE SENSING IMAGE PROCESSING, GEOGRAPHIC INFORMATION SYSTEMS, AND OTHER APPLICATIONS	Proceedings of SPIE				8th Symposium on Multispectral Image Processing and Pattern Recognition (MIPPR) - Remote Sensing Image Processing, Geographic Information Systems, and Other Applications	OCT 26-27, 2013	Wuhan, PEOPLES R CHINA	SPIE, Huazhong Univ Sci & Technol, Natl Key Lab Sci & Technol Multi Spectral Informat Proc																					0277-786X		978-0-8194-9806-9				2013	8921								UNSP 892106	10.1117/12.2030393								WOS:000327588700006						
S	Shan, CZ; Wang, J		Gahegan, MN; Xiong, N		Shan, ChunZhi; Wang, Juan			The Monitoring and Analysis of The Moye Island Seas Using Situation Based on Remote Sensing	PROCEEDINGS OF THE 2013 THE INTERNATIONAL CONFERENCE ON REMOTE SENSING, ENVIRONMENT AND TRANSPORTATION ENGINEERING (RSETE 2013)	Advances in Intelligent Systems Research				International Conference on Remote Sensing, Environment and Transportation Engineering (RSETE)	JUL 26-28, 2013	Nanjing, PEOPLES R CHINA	Jiangsu Comp Soc																					1951-6851		978-90-78677-77-2				2013	31						43	46										WOS:000327762300011						
S	Baruwa, AL; Evans, AN; Wyatt, R		Bruzzone, L		Baruwa, Abdulquadir L.; Evans, Adrian N.; Wyatt, Roy			The development of a remote sensing system with real-time automated horizon tracking for distance estimation at sea	IMAGE AND SIGNAL PROCESSING FOR REMOTE SENSING XIX	Proceedings of SPIE				Conference on Image and Signal Processing for Remote Sensing XIX	SEP 23-25, 2013	Dresden, GERMANY	SPIE									Evans, Adrian/0000-0001-8586-8295												0277-786X		978-0-8194-9761-1				2013	8892								UNSP 889217	10.1117/12.2028786								WOS:000327342300038						
S	Dierssen, HM		Mouroulis, P; Pagano, TS		Dierssen, Heidi M.			Overview of hyperspectral remote sensing for mapping marine benthic habitats from airborne and underwater sensors	IMAGING SPECTROMETRY XVIII	Proceedings of SPIE				Conference on Imaging Spectrometry XVIII	AUG 26-27, 2013	San Diego, CA	SPIE																					0277-786X		978-0-8194-9720-8				2013	8870								88700L	10.1117/12.2026529								WOS:000326705200017						
S	Xu, XH; Pan, DL; Mao, ZH; Tao, BY		Gao, W; Jackson, TJ; Wang, J; Chang, NB		Xu, Xiaohui; Pan, Delu; Mao, Zhihua; Tao, Bangyi			A new algorithm based on spectral differences for red tide monitoring in the East China Sea	REMOTE SENSING AND MODELING OF ECOSYSTEMS FOR SUSTAINABILITY X	Proceedings of SPIE				Conference on Remote Sensing and Modeling of Ecosystems for Sustainability X	AUG 26-29, 2013	San Diego, CA	SPIE																					0277-786X	1996-756X	978-0-8194-9719-2				2013	8869								88690V	10.1117/12.2022715								WOS:000326721100017						
J	Baray, JL; Courcoux, Y; Keckhut, P; Portafaix, T; Tulet, P; Cammas, JP; Hauchecorne, A; Beekmann, SG; De Maziere, M; Hermans, C; Desmet, F; Sellegri, K; Colomb, A; Ramonet, M; Sciare, J; Vuillemin, C; Hoareau, C; Dionisi, D; Duflot, V; Veremes, H; Porteneuve, J; Gabarrot, F; Gaudo, T; Metzger, JM; Payen, G; de Bellevue, JL; Barthe, C; Posny, F; Ricaud, P; Abchiche, A; Delmas, R				Baray, J. -L.; Courcoux, Y.; Keckhut, P.; Portafaix, T.; Tulet, P.; Cammas, J. -P.; Hauchecorne, A.; Beekmann, S. Godin; De Maziere, M.; Hermans, C.; Desmet, F.; Sellegri, K.; Colomb, A.; Ramonet, M.; Sciare, J.; Vuillemin, C.; Hoareau, C.; Dionisi, D.; Duflot, V.; Veremes, H.; Porteneuve, J.; Gabarrot, F.; Gaudo, T.; Metzger, J. -M.; Payen, G.; de Bellevue, J. Leclair; Barthe, C.; Posny, F.; Ricaud, P.; Abchiche, A.; Delmas, R.			Maido observatory: a new high-altitude station facility at Reunion Island (21 degrees S, 55 degrees E) for long-term atmospheric remote sensing and in situ measurements	ATMOSPHERIC MEASUREMENT TECHNIQUES																Hauchecorne, Alain/A-8489-2013	DIONISI, DAVIDE/0000-0003-3854-521X; Hauchecorne, Alain/0000-0001-9888-6994												1867-1381	1867-8548					2013	6	10					2865	2877		10.5194/amt-6-2865-2013								WOS:000326547100022						
