PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Pu, HB; Liu, D; Qu, JH; Sun, DW				Pu, Hongbin; Liu, Dan; Qu, Jia-Huan; Sun, Da-Wen			Applications of Imaging Spectrometry in Inland Water Quality Monitoring-a Review of Recent Developments	WATER AIR AND SOIL POLLUTION																													0049-6979	1573-2932				APR	2017	228	4							131	10.1007/s11270-017-3294-8								WOS:000399872600010						
J	Zhao, J; Temimi, M; Ghedira, H				Zhao, Jun; Temimi, Marouane; Ghedira, Hosni			Remotely sensed sea surface salinity in the hyper-saline Arabian Gulf: Application to landsat 8 OLI data	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714	1096-0015				MAR 5	2017	187						168	177		10.1016/j.ecss.2017.01.008								WOS:000399624100018						
J	Roh, JY; Shin, MS; Suh, YC; Yang, IT; Lee, DH				Roh, Jae Young; Shin, Moon Seung; Suh, Yong Cheol; Yang, In Tae; Lee, Dong Ha			Evaluation of Nautical Chart Adequacy in the Coastal Area around Incheon Bay using Satellite Imagery with AIS Data	JOURNAL OF COASTAL RESEARCH					2nd International Water Safety Symposium (IWSS)	JUN 22-24, 2016	Incheon, SOUTH KOREA	Coastal Educ & Res Fdn, Lifesaving Soc Korea, Sungkyunkwan Univ, Korea Atom Energy Res Inst									Yang, In Tae/0000-0001-5355-2595; Lee, Dong Ha/0000-0002-6934-1247												0749-0208	1551-5036				SPR	2017					79		319	323		10.2112/SI79-065.1								WOS:000403856800065						
J	Altena, B; Kaab, A				Altena, Bas; Kaab, Andreas			Elevation Change and Improved Velocity Retrieval Using Orthorectified Optical Satellite Data from Different Orbits	REMOTE SENSING																	Altena, Bas/0000-0001-9025-0326												2072-4292					MAR	2017	9	3							300	10.3390/rs9030300								WOS:000398720100113						
J	Huber, J; Cook, AJ; Paul, F; Zemp, M				Huber, Jacqueline; Cook, Alison J.; Paul, Frank; Zemp, Michael			A complete glacier inventory of the Antarctic Peninsula based on Landsat 7 images from 2000 to 2002 and other preexisting data sets	EARTH SYSTEM SCIENCE DATA																													1866-3508	1866-3516				FEB 15	2017	9	1					115	131		10.5194/essd-9-115-2017								WOS:000395159800001						
J	Pu, R; Bell, S				Pu, Ruiliang; Bell, Susan			Mapping seagrass coverage and spatial patterns with high spatial resolution IKONOS imagery	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																													0303-2434					FEB	2017	54						145	158		10.1016/j.jag.2016.09.011								WOS:000388776100014						
J	Schild, KM; Hawley, RL; Chipman, JW; Benn, DI				Schild, Kristin M.; Hawley, Robert L.; Chipman, Jonathan W.; Benn, Douglas I.			Quantifying suspended sediment concentration in subglacial sediment plumes discharging from two Svalbard tidewater glaciers using Landsat-8 and in situ measurements	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161	1366-5901					2017	38	23					6865	6881		10.1080/01431161.2017.1365388								WOS:000412545900021						
S	Makboul, O; Negm, A; Mesbah, S; Mohasseb, M		Moldovan, L; Gligor, A		Makboul, Omar; Negm, Abdelazim; Mesbah, Saleh; Mohasseb, Mohamed			Performance Assessment of ANN in Estimating Remotely Sensed Extracted Bathymetry. Case Study: Eastern Harbor of Alexandria	10TH INTERNATIONAL CONFERENCE INTERDISCIPLINARITY IN ENGINEERING, INTER-ENG 2016	Procedia Engineering				10th International Conference on Interdisciplinarity in Engineering (INTER-ENG)	OCT 06-07, 2016	Tirgu Mures, ROMANIA										Negm, Abdelazim/0000-0002-4838-5558												1877-7058						2017	181						912	919		10.1016/j.proeng.2017.02.486								WOS:000404612700128						
S	Zhu, CM; Zhang, X		Zhang, X; Wang, L; Jiang, X; Zhu, C		Zhu, Changming; Zhang, Xin			Coastal Remote Sensing	MODELING WITH DIGITAL OCEAN AND DIGITAL COAST	Coastal Research Library																												2211-0577		978-3-319-42710-2; 978-3-319-42708-9				2017	18						169	203		10.1007/978-3-319-42710-2_8	10.1007/978-3-319-42710-2							WOS:000399043100009						
J	Song, KS; Ma, JH; Wen, ZD; Fang, C; Shang, YX; Zhao, Y; Wang, M; Du, J				Song, Kaishan; Ma, Jianhang; Wen, Zhidan; Fang, Chong; Shang, Yingxin; Zhao, Ying; Wang, Ming; Du, Jia			Remote estimation of K-d (PAR) using MODIS and Landsat imagery for turbid inland waters in Northeast China	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716	1872-8235				JAN	2017	123						159	172		10.1016/j.isprsjprs.2016.11.010								WOS:000392780200012						
J	Ligi, M; Kutser, T; Kallio, K; Attila, J; Koponen, S; Paavel, B; Soomets, T; Reinart, A				Ligi, Martin; Kutser, Tiit; Kallio, Kari; Attila, Jenni; Koponen, Sampsa; Paavel, Birgot; Soomets, Tuuli; Reinart, Anu			Testing the performance of empirical remote sensing algorithms in the Baltic Sea waters with modelled and in situ reflectance data	OCEANOLOGIA																	Soomets, Tuuli/0000-0002-3297-6652												0078-3234	2300-7370				JAN-MAR	2017	59	1					57	68		10.1016/j.oceano.2016.08.002								WOS:000392041500006						
J	Aura, CM; Musa, S; Osore, MK; Kimani, E; Alati, VM; Wambiji, N; Maina, GW; Charo-Karisa, H				Aura, Christopher Mulanda; Musa, Safina; Osore, Melckzedeck K.; Kimani, Edward; Alati, Victor Mwakha; Wambiji, Nina; Maina, George W.; Charo-Karisa, Harrison			Quantification of climate change implications for water-based management: A case study of oyster suitability sites occurrence model along the Kenya coast	JOURNAL OF MARINE SYSTEMS																	Wambiji, Nina/0000-0002-7775-5300												0924-7963	1879-1573				JAN	2017	165						27	35		10.1016/j.jmarsys.2016.09.007								WOS:000390737500003						
J	Pe'eri, S; Madore, B; Nyberg, J; Snyder, L; Parrish, C; Smith, S				Pe'eri, Shachak; Madore, Brian; Nyberg, John; Snyder, Leland; Parrish, Christopher; Smith, Shep			Identifying Bathymetric Differences over Alaska's North Slope using a Satellite-derived Bathymetry Multi-temporal Approach	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				WIN	2016					76		56	63		10.2112/SI76-006								WOS:000391817900006						
J	Kim, Y; Jang, DH; Park, NW; Yoo, HY				Kim, Yeseul; Jang, Dong-Ho; Park, No-Wook; Yoo, Hee Young			ASSESSMENT OF LANDFORM CHANGES IN BARAMARAE TIDAL FLAT, KOREA USING COMBINED ANALYSIS OF MULTI-TEMPORAL REMOTE SENSING IMAGES AND GRAIN SIZE MEASUREMENT DATA	JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN																													1023-2796					DEC	2016	24	6					1070	1080		10.6119/JMST-016-0729-1								WOS:000391418600004						
J	Kakuta, S; Takeuchi, W; Prathep, A				Kakuta, Satomi; Takeuchi, Wataru; Prathep, Anchana			SEAWEED AND SEAGRASS MAPPING IN THAILAND MEASURED USING LANDSAT 8 OPTICAL AND TEXTURAL IMAGE PROPERTIES	JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN					22nd International Symposium on Remote Sensing (ISRS)	APR 22-24, 2015	Tainan, TAIWAN	Korean Soc Remote Sensing, Remote Sensing Soc Japan, Chinese Soc Photogrammetry & Remote Sensing																					1023-2796					DEC	2016	24	6					1155	1160		10.6119/JMST-016-1026-4								WOS:000391418600013						
J	Jayaprakash, M; Sivakumar, K; Muthusamy, S; Krishnamurthy, RR; Patterson, JK				Jayaprakash, M.; Sivakumar, K.; Muthusamy, S.; Krishnamurthy, R. R.; Edward Patterson, J. K.			Shrinking of Vann Island, Gulf of Mannar, SE coast of India: assessing the impacts	NATURAL HAZARDS																													0921-030X	1573-0840				DEC	2016	84	3					1529	1538		10.1007/s11069-016-2496-5								WOS:000388187900002						
J	Moreno-de las Heras, M; Gallart, F				Moreno-de las Heras, Mariano; Gallart, Francesc			Lithology controls the regional distribution and morphological diversity of montane Mediterranean badlands in the upper Llobregat basin (eastern Pyrenees)	GEOMORPHOLOGY																	gallart, francesc/0000-0002-7050-2204; Moreno de las Heras, Mariano/0000-0003-3366-5060												0169-555X	1872-695X				NOV 15	2016	273						107	115		10.1016/j.geomorph.2016.08.004								WOS:000385323700009						
J	Duan, YW; Liu, YX; Li, MC; Zhou, MX; Yang, YH				Duan Yuewei; Liu Yongxue; Li Manchun; Zhou Minxi; Yang Yuhao			Survey of reefs based on Landsat 8 operational land imager (OLI) images in the Nansha Islands, South China Sea	ACTA OCEANOLOGICA SINICA																													0253-505X	1869-1099				OCT	2016	35	10					11	19		10.1007/s13131-016-0898-6								WOS:000385152000002						
J	Hossain, MS; Bujang, JS; Zakaria, MH; Hashim, M				Hossain, Mohammad Shawkat; Bujang, Japar Sidik; Zakaria, Muta Harah; Hashim, Mazlan			Marine and human habitat mapping for the Coral Triangle Initiative region of Sabah using Landsat and Google Earth imagery	MARINE POLICY																Hashim, Mazlan/J-7291-2012	Hashim, Mazlan/0000-0001-8284-3332; bujang, japar sidik/0000-0002-9797-7963; Hossain, Mohammad Shawkat/0000-0002-1974-7169												0308-597X	1872-9460				OCT	2016	72						176	191		10.1016/j.marpol.2016.07.003								WOS:000383821500019						
J	Pandey, P; Kunte, PD				Pandey, Palak; Kunte, Pravin D.			Geospatial approach towards enumerative analysis of suspended sediment concentration for Ganges-Brahmaputra Bay	COMPUTERS & GEOSCIENCES																													0098-3004	1873-7803				OCT	2016	95						32	58		10.1016/j.cageo.2016.06.019								WOS:000383010000004						
J	Chen, CF; Lau, VK; Chang, NB; Son, NT; Tong, PHS; Chiang, SH				Chen, Chi-Farn; Lau, Va-Khin; Chang, Ni-Bin; Nguyen-Thanh Son; Phuoc-Hoang-Son Tong; Chiang, Shou-Hao			Multi-temporal change detection of seagrass beds using integrated Landsat TM/ETM plus /OLI imageries in Cam Ranh Bay, Vietnam	ECOLOGICAL INFORMATICS																													1574-9541	1878-0512				SEP	2016	35						43	54		10.1016/j,ecoinf.2016.07.005								WOS:000385601800005						
J	McCaul, M; Barland, J; Cleary, J; Cahalane, C; McCarthy, T; Diamond, D				McCaul, Margaret; Barland, Jack; Cleary, John; Cahalane, Conor; McCarthy, Tim; Diamond, Dermot			Combining Remote Temperature Sensing with in-Situ Sensing to Track Marine/Freshwater Mixing Dynamics	SENSORS																	Cahalane, Conor/0000-0003-1657-5688; McCarthy, Timothy/0000-0003-4865-3644												1424-8220					SEP	2016	16	9							1402	10.3390/s16091402								WOS:000385527700063						
J	Roberts, D; Chowdhury, PR; Lowe, SJ; Christensen, AN				Roberts, Doug; Chowdhury, Priyanka Roy; Lowe, Sharon Jenny; Christensen, Asbjorn Norlund			Airborne gravity gradiometer surveying of petroleum systems under Lake Tanganyika, Tanzania	EXPLORATION GEOPHYSICS																													0812-3985	1834-7533				SEP	2016	47	3					228	236		10.1071/EG15075								WOS:000383876300008						
J	Zhang, XD; Zhang, YX; Ji, Y; Zhang, YW; Yang, ZS				Zhang, Xiaodong; Zhang, Yexin; Ji, Yang; Zhang, Yawei; Yang, Zuosheng			Shoreline Change of the Northern Yellow River (Huanghe) Delta after the Latest Deltaic Course Shift in 1976 and Its Influence Factors	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				SEP	2016					74		48	58		10.2112/SI74-005.1								WOS:000383795300006						
J	Principato, SM; Moyer, AN; Hampsch, AG; Ipsen, HA				Principato, Sarah M.; Moyer, Alexis N.; Hampsch, Alyson G.; Ipsen, Heather A.			Using GIS and streamlined landforms to interpret palaeo-ice flow in northern Iceland	BOREAS																													0300-9483	1502-3885				JUL	2016	45	3					470	482		10.1111/bor.12164								WOS:000385404200007						
J	O'Donnell, JPR; Schalles, JF				O'Donnell, John P. R.; Schalles, John F.			Examination of Abiotic Drivers and Their Influence on Spartina alterniflora Biomass over a Twenty-Eight Year Period Using Landsat 5 TM Satellite Imagery of the Central Georgia Coast	REMOTE SENSING																	Schalles, John/0000-0003-4228-1288												2072-4292					JUN	2016	8	6							477	10.3390/rs8060477								WOS:000379985300036						
J	Liu, YX; Sun, C; Yang, YH; Zhou, MX; Zhan, WF; Cheng, WY				Liu, Yongxue; Sun, Chao; Yang, Yuhao; Zhou, Minxi; Zhan, Wenfeng; Cheng, Wangyu			Automatic extraction of offshore platforms using time-series Landsat-8 Operational Land Imager data	REMOTE SENSING OF ENVIRONMENT																Zhan, Wenfeng/I-1137-2014	Zhan, Wenfeng/0000-0001-7487-821X; Liu, Yongxue/0000-0002-6837-5015												0034-4257	1879-0704				MAR 15	2016	175						73	91		10.1016/j.rse.2015.12.047								WOS:000371000000007						
J	Han, B; Loisel, H; Vantrepotte, V; Meriaux, X; Bryere, P; Ouillon, S; Dessailly, D; Xing, QG; Zhu, JH				Han, Bing; Loisel, Hubert; Vantrepotte, Vincent; Meriaux, Xavier; Bryere, Philippe; Ouillon, Sylvain; Dessailly, David; Xing, Qianguo; Zhu, Jianhua			Development of a Semi-Analytical Algorithm for the Retrieval of Suspended Particulate Matter from Remote Sensing over Clear to Very Turbid Waters	REMOTE SENSING																Ouillon, Sylvain/A-6292-2012	Ouillon, Sylvain/0000-0001-7964-7787												2072-4292					MAR	2016	8	3								10.3390/rs8030211								WOS:000373627400068						
J	Nofal, R; Abboud, IA				Nofal, Ramadan; Abboud, Iyad A.			Geomorphological evolution of marine heads on the eastern coast of Red Sea at Saudi Arabian region, using remote sensing techniques	ARABIAN JOURNAL OF GEOSCIENCES																	Abboud, Iyad/0000-0001-5182-9677												1866-7511	1866-7538				FEB	2016	9	2							163	10.1007/s12517-015-2234-4								WOS:000371380500081						
S	Lin, HS; Xu, JY; Jiang, DG; Gao, YK; Wei, LH; Liu, JH			IEEE	Lin, Heshan; Xu, Jinyan; Jiang, Degang; Gao, Yikang; Wei, Lianhuan; Liu, Jianhui			SAND DAM DYNAMIC MONITORING IN COASTAL AREAS BASED ON TIME-SERIES REMOTE SENSING IMAGES	2016 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				36th IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 10-15, 2016	Beijing, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, NSSC																					2153-6996		978-1-5090-3332-4				2016							2838	2841		10.1109/IGARSS.2016.7729733								WOS:000388114602227						
S	Dai, XY; Guo, ZY; Chen, YH; Ma, P; Chen, C			IEEE	Dai, Xiaoyan; Guo, Zhongyang; Chen, Yihui; Ma, Pin; Chen, Chen			MONITORING OF THERMAL PLUME DISCHARGED FROM THERMAL AND NUCLEAR POWER PLANTS IN EASTERN CHINA USING SATELLITE IMAGES	2016 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				36th IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 10-15, 2016	Beijing, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, NSSC																					2153-6996		978-1-5090-3332-4				2016							7659	7662		10.1109/IGARSS.2016.7730997								WOS:000388114607117						
S	Pu, RL; Bell, S			IEEE	Pu, Ruiliang; Bell, Susan			MAPPING SEAGRASS COVERAGE AND SPATIAL PATTERNS WITH HIGH SPATIAL RESOLUTION IKONOS IMAGERY	2016 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				36th IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 10-15, 2016	Beijing, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, NSSC																					2153-6996		978-1-5090-3332-4				2016							7663	7666		10.1109/IGARSS.2016.7730998								WOS:000388114607118						
S	Bakirman, T; Gumusay, MU; Tuney, I		Halounova, L; Safar, V; Raju, PLN; Planka, L; Zdimal, V; Kumar, TS; Faruque, FS; Kerr, Y; Ramasamy, SM; Comiso, J; Hussin, YA; Thenkabail, PS; Lavender, S; Skidmore, A; Yue, P; Patias, P; Altan, O; Weng, Q		Bakirman, T.; Gumusay, M. U.; Tuney, I.			MAPPING OF THE SEAGRASS COVER ALONG THE MEDITERRANEAN COAST OF TURKEY USING LANDSAT 8 OLI IMAGES	XXIII ISPRS CONGRESS, COMMISSION VIII	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				23rd Congress of the International-Society-for-Photogrammetry-and-Remote-Sensing (ISPRS)	JUL 12-19, 2016	Prague, CZECH REPUBLIC	Int Soc Photogrammetry & Remote Sensing								Hashim, Mazlan/J-7291-2012	Hashim, Mazlan/0000-0001-8284-3332												2194-9034						2016	41	B8					1103	1105		10.5194/isprsarchives-XLI-B8-1103-2016								WOS:000393156000185						
S	Bayat, F; Hasanlou, M		Halounova, L; Safar, V; Raju, PLN; Planka, L; Zdimal, V; Kumar, TS; Faruque, FS; Kerr, Y; Ramasamy, SM; Comiso, J; Hussin, YA; Thenkabail, PS; Lavender, S; Skidmore, A; Yue, P; Patias, P; Altan, O; Weng, Q		Bayat, F.; Hasanlou, M.			FEASIBILITY STUDY OF LANDSAT-8 IMAGERY FOR RETRIEVING SEA SURFACE TEMPERATURE (CASE STUDY PERSIAN GULF)	XXIII ISPRS CONGRESS, COMMISSION VIII	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				23rd Congress of the International-Society-for-Photogrammetry-and-Remote-Sensing (ISPRS)	JUL 12-19, 2016	Prague, CZECH REPUBLIC	Int Soc Photogrammetry & Remote Sensing																					2194-9034						2016	41	B8					1107	1110		10.5194/isprsarchives-XLI-B8-1107-2016								WOS:000393156000186						
S	Moradi, N; Hasanlou, M; Saadatseresht, M		Halounova, L; Safar, V; Raju, PLN; Planka, L; Zdimal, V; Kumar, TS; Faruque, FS; Kerr, Y; Ramasamy, SM; Comiso, J; Hussin, YA; Thenkabail, PS; Lavender, S; Skidmore, A; Yue, P; Patias, P; Altan, O; Weng, Q		Moradi, N.; Hasanlou, M.; Saadatseresht, M.			OCEAN COLOR RETRIEVAL USING LANDSAT-8 IMAGERY IN COASTAL CASE 2 WATERS (CASE STUDY PERSIAN AND OMAN GULF)	XXIII ISPRS CONGRESS, COMMISSION VIII	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				23rd Congress of the International-Society-for-Photogrammetry-and-Remote-Sensing (ISPRS)	JUL 12-19, 2016	Prague, CZECH REPUBLIC	Int Soc Photogrammetry & Remote Sensing									Saadatseresht, Mohammad/0000-0002-7918-3166												2194-9034						2016	41	B8					1161	1164		10.5194/isprsarchives-XLI-B8-1161-2016								WOS:000393156000196						
S	Sabuncu, A; Dogru, A; Ozener, H; Turgut, B		Halounova, L; Safar, V; Raju, PLN; Planka, L; Zdimal, V; Kumar, TS; Faruque, FS; Kerr, Y; Ramasamy, SM; Comiso, J; Hussin, YA; Thenkabail, PS; Lavender, S; Skidmore, A; Yue, P; Patias, P; Altan, O; Weng, Q		Sabuncu, A.; Dogru, A.; Ozener, H.; Turgut, B.			DETECTION OF COASTLINE DEFORMATION USING REMOTE SENSING AND GEODETIC SURVEYS	XXIII ISPRS CONGRESS, COMMISSION VIII	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				23rd Congress of the International-Society-for-Photogrammetry-and-Remote-Sensing (ISPRS)	JUL 12-19, 2016	Prague, CZECH REPUBLIC	Int Soc Photogrammetry & Remote Sensing																					2194-9034						2016	41	B8					1169	1174		10.5194/isprsarchives-XLI-B8-1169-2016								WOS:000393156000198						
