PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Panin, GN; Karetnikov, SG				Panin, GN; Karetnikov, SG			Density structure of the fine surface water layer of large lakes and remote measurement of the temperature	HYDROBIOLOGIA					1st International Lake Ladoga Symposium on Ecological Problems of Lake Ladoga	NOV 22-26, 1993	ST PETERSBURG, RUSSIA	Univ Joensuu, Finland, Russian Acad Sci, Inst Limnol								Panin, Gennadiy/P-6227-2014													0018-8158					APR 12	1996	322	1-3					81	84		10.1007/BF00031809								WOS:A1996UT84700013						
J	Cox, RM; Lemieux, G; Lodin, M				Cox, RM; Lemieux, G; Lodin, M			The assessment and condition of Fundy white birches in relation to ambient exposure to acid marine fogs	CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE					16th International Meeting for Specialists in Air Pollution Effects on Forest Ecosystems - Air Pollution and Multiple Stresses	SEP 07-09, 1994	FREDERICTON, CANADA	Nat Resources Canada, Canadian Forest Serv, Fredericton																					0045-5067					APR	1996	26	4					682	688		10.1139/x26-078								WOS:A1996UH46800021						
J	Sublette, MS; Young, GS				Sublette, MS; Young, GS			Warm-season effects of the Gulf Stream on mesoscale characteristics of the atmospheric boundary layer	MONTHLY WEATHER REVIEW																													0027-0644					APR	1996	124	4					653	667										WOS:A1996UG73900007						
J	Alpers, W; Stilke, G				Alpers, W; Stilke, G			Observation of a nonlinear wave disturbance in the marine atmosphere by the synthetic aperture radar aboard the ERS 1 satellite	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													2169-9275	2169-9291				MAR 15	1996	101	C3					6513	6525		10.1029/95JC03304								WOS:A1996UA57400014						
J	Hudak, DR; Stewart, RE; Thomson, AD; List, R				Hudak, DR; Stewart, RE; Thomson, AD; List, R			Warm frontal structure in association with a rapidly deepening extratropical cyclone	ATMOSPHERE-OCEAN																													0705-5900					MAR	1996	34	1					103	132		10.1080/07055900.1996.9649559								WOS:A1996VC18500006						
J	Patruno, R; Mancini, M; Malfatti, A				Patruno, R; Mancini, M; Malfatti, A			The activities of the Italian Coast Guard in the field of airborne remote sensing and the eventual use of satellite platforms in marine pollution abatement activities	SPILL SCIENCE & TECHNOLOGY BULLETIN																													1353-2561					MAR-JUN	1996	3	1-2					25	31		10.1016/S1353-2561(96)00031-X								WOS:A1996XH52800005						
J	Martinez, A; Moreno, V				Martinez, A; Moreno, V			An oil spill monitoring system based on SAR images	SPILL SCIENCE & TECHNOLOGY BULLETIN					2nd ERS Thematic Workshop on Oil Pollution Monitoring in the Mediterranean	MAR 25-26, 1996	ESRIN, FRASCATI, ITALY	ESRIN	ESRIN																				1353-2561					MAR-JUN	1996	3	1-2					65	71		10.1016/S1353-2561(96)00025-4								WOS:A1996XH52800010						
J	Robins, DB; Aiken, J				Robins, DB; Aiken, J			The Atlantic Meridional Transect: An oceanographic research programme to investigate physical, chemical, biological and optical variables of the Atlantic Ocean	UNDERWATER TECHNOLOGY																													0141-0814					SPR	1996	21	4					8	14		10.3723/175605496783328529								WOS:A1996UN70700003						
J	Dabberdt, WF; Schlatter, TW				Dabberdt, WF; Schlatter, TW			Research opportunities from emerging atmospheric observing and modeling capabilities	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY																Schlatter, Thomas /E-7480-2015													0003-0007					FEB	1996	77	2					305	323		10.1175/1520-0477(1996)077<0305:ROFEAO>2.0.CO;2								WOS:A1996UB90400007						
J	Green, EP; Mumby, PJ; Edwards, AJ; Clark, CD				Green, EP; Mumby, PJ; Edwards, AJ; Clark, CD			A review of remote sensing for the assessment and management of tropical coastal resources	COASTAL MANAGEMENT																Mumby, Peter/F-9914-2010; Clark, Chris/C-3830-2009; Edwards, Alasdair/C-9558-2009	Clark, Chris/0000-0002-1021-6679; Edwards, Alasdair/0000-0002-2979-7389												0892-0753					JAN-MAR	1996	24	1					1	40		10.1080/08920759609362279								WOS:A1996UD89800001						
J	Siegel, DA; Michaels, AF				Siegel, DA; Michaels, AF			Quantification of non-algal light attenuation in the Sargasso Sea: Implications for biogeochemistry and remote sensing	DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY																Wright, Dawn/A-4518-2011; Siegel, David/C-5587-2008	Wright, Dawn/0000-0002-2997-7611; 												0967-0645						1996	43	2-3					321	345		10.1016/0967-0645(96)00088-4								WOS:A1996UL21000010						
J	Wiebe, PH; Mountain, DG; Stanton, TK; Greene, CH; Lough, G; Kaartvedt, S; Dawson, J; Copley, N				Wiebe, PH; Mountain, DG; Stanton, TK; Greene, CH; Lough, G; Kaartvedt, S; Dawson, J; Copley, N			Acoustical study of the spatial distribution of plankton on Georges Bank and the relationship between volume backscattering strength and the taxonomic composition of the plankton	DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY																	Copley, Nancy/0000-0003-1473-8789												0967-0645						1996	43	7-8					1971	&		10.1016/S0967-0645(96)00039-2								WOS:A1996WB78300024						
J	Burnett, TL				Burnett, TL			Petroleum exploration risk reduction using new geoscience technology	ENERGY EXPLORATION & EXPLOITATION																													0144-5987						1996	14	6					507	534		10.1177/014459879601400602								WOS:A1996WH92800002						
J	Frihy, OE				Frihy, OE			Some proposals for coastal management of the Nile delta coast	OCEAN & COASTAL MANAGEMENT																													0964-5691						1996	30	1					43	59		10.1016/0964-5691(95)00044-5								WOS:A1996VF87200002						
J	Barale, V; Folving, S				Barale, V; Folving, S			Remote sensing of coastal interactions in the Mediterranean region	OCEAN & COASTAL MANAGEMENT																													0964-5691						1996	30	2-3					217	233		10.1016/0964-5691(95)00059-3								WOS:A1996VK02200008						
J	Brown, CE; Nelson, RD; Fingas, MF; Mullin, JV				Brown, CE; Nelson, RD; Fingas, MF; Mullin, JV			Laser fluorosensor overflights of the Santa Barbara oil seeps	SPILL SCIENCE & TECHNOLOGY BULLETIN																													1353-2561						1996	3	4					227	230		10.1016/S1353-2561(97)00018-2								WOS:000169018300013						
J	Raeder, W				Raeder, W			Third Thematic Conference on Remote Sensing for Marine and Coastal Environments: Technology and applications, held in Seattle, Washington, USA, during 18-20 September 1995	ENVIRONMENTAL CONSERVATION																													0376-8929					WIN	1995	22	4					376	377		10.1017/S037689290003513X								WOS:A1995UG62700029						
J	Tassan, S				Tassan, S			SeaWiFS potential for remote sensing of marine Trichodesmium at sub-bloom concentration	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					DEC	1995	16	18					3619	3627		10.1080/01431169508954650								WOS:A1995TK87900009						
J	Nakajima, TY; Nakajima, T				Nakajima, TY; Nakajima, T			Wide-area determination of cloud microphysical properties from NOAA AVHRR measurements for FIRE and ASTEX regions	JOURNAL OF THE ATMOSPHERIC SCIENCES																Nakajima, Teruyuki/H-2370-2013; Nakajima, Takashi/C-2747-2009	Nakajima, Teruyuki/0000-0002-9042-504X; 												0022-4928					DEC 1	1995	52	23					4043	4059		10.1175/1520-0469(1995)052<4043:WADOCM>2.0.CO;2								WOS:A1995TL53800002						
J	SIKORA, TD; YOUNG, GS; BEAL, RC; EDSON, JB				SIKORA, TD; YOUNG, GS; BEAL, RC; EDSON, JB			USE OF SPACEBORNE SYNTHETIC-APERTURE RADAR IMAGERY OF THE SEA-SURFACE IN DETECTING THE PRESENCE AND STRUCTURE OF THE CONVECTIVE MARINE ATMOSPHERIC BOUNDARY-LAYER	MONTHLY WEATHER REVIEW																													0027-0644					DEC	1995	123	12					3623	3632		10.1175/1520-0493(1995)123<3623:UOSSAR>2.0.CO;2								WOS:A1995TG28500016						
J	Piazena, H; Hader, DP				Piazena, H; Hader, DP			Vertical distribution of phytoplankton in coastal waters and its detection by backscattering measurements	PHOTOCHEMISTRY AND PHOTOBIOLOGY																													0031-8655					DEC	1995	62	6					1027	1034										WOS:A1995TQ24500014						
J	GUDMANDSEN, P; THOMSEN, BB; PEDERSEN, LT; SKRIVER, H; MINNETT, PJ				GUDMANDSEN, P; THOMSEN, BB; PEDERSEN, LT; SKRIVER, H; MINNETT, PJ			NORTHEAST WATER POLYNYA - SATELLITE-OBSERVATIONS SUMMER 1992 AND 1993	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					NOV 20	1995	16	17					3307	3324		10.1080/01431169508954632								WOS:A1995TH68900008						
J	WIELICKI, BA; CESS, RD; KING, MD; RANDALL, DA; HARRISON, EF				WIELICKI, BA; CESS, RD; KING, MD; RANDALL, DA; HARRISON, EF			MISSION TO PLANET EARTH - ROLE OF CLOUDS AND RADIATION IN CLIMATE	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY																King, Michael/C-7153-2011; Randall, David/E-6113-2011	King, Michael/0000-0003-2645-7298; Randall, David/0000-0001-6935-4112												0003-0007					NOV	1995	76	11					2125	2153		10.1175/1520-0477(1995)076<2125:MTPERO>2.0.CO;2								WOS:A1995TH34300001						
J	MILLER, MA; ALBRECHT, BA				MILLER, MA; ALBRECHT, BA			SURFACED-BASED REMOTE-SENSING OF MARINE BOUNDARY-LAYER CLOUD PROPERTIES (VOL 52, PG 2809, 1995)	JOURNAL OF THE ATMOSPHERIC SCIENCES																													0022-4928					OCT 15	1995	52	20					3635	3636										WOS:A1995RY94300012						
J	GRIFFITH, LL; SHOCK, EL				GRIFFITH, LL; SHOCK, EL			A GEOCHEMICAL MODEL FOR THE FORMATION OF HYDROTHERMAL CARBONATES ON MARS	NATURE																													0028-0836					OCT 5	1995	377	6548					406	408		10.1038/377406a0								WOS:A1995RY19000041	7566116					
J	AAS, E; SORENSEN, K				AAS, E; SORENSEN, K			FIELD OBSERVATIONS OF THE RELATION BETWEEN SATELLITE AND SEA RADIANCES IN COASTAL WATERS	APPLIED OPTICS																													0003-6935					AUG 20	1995	34	24					5422	5432		10.1364/AO.34.005422								WOS:A1995RP42100022	21060364					
J	WHITE, AB; FAIRALL, CW; SNIDER, JB				WHITE, AB; FAIRALL, CW; SNIDER, JB			SURFACE-BASED REMOTE-SENSING OF MARINE BOUNDARY-LAYER CLOUD PROPERTIES	JOURNAL OF THE ATMOSPHERIC SCIENCES																													0022-4928					AUG 15	1995	52	16					2827	2838		10.1175/1520-0469(1995)052<2827:SBRSOM>2.0.CO;2								WOS:A1995RN65500011						
J	GUINET, C; JOUVENTIN, P; MALACAMP, J				GUINET, C; JOUVENTIN, P; MALACAMP, J			SATELLITE REMOTE-SENSING IN MONITORING CHANGE OF SEABIRDS - USE OF SPOT IMAGE IN KING PENGUIN POPULATION INCREASE AT ILE-AUX-COCHONS, CROZET ARCHIPELAGO	POLAR BIOLOGY																													0722-4060					AUG	1995	15	7					511	515										WOS:A1995RR49900007						
J	CULLEN, JJ; LEWIS, MR				CULLEN, JJ; LEWIS, MR			BIOLOGICAL PROCESSES AND OPTICAL MEASUREMENTS NEAR THE SEA SURFACE: SOME ISSUES RELEVANT TO REMOTE SENSING	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																Cullen, John/B-6105-2008	Cullen, John/0000-0002-7740-0999												0148-0227					JUL 15	1995	100	C7					13255	13266		10.1029/95JC00454								WOS:A1995RJ35600012						
J	TAYLOR, JP; ENGLISH, SJ				TAYLOR, JP; ENGLISH, SJ			THE RETRIEVAL OF CLOUD RADIATIVE AND MICROPHYSICAL PROPERTIES USING COMBINED NEAR-INFRARED AND MICROWAVE RADIOMETRY	QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY																Taylor, Jonathan/B-3786-2013													0035-9009					JUL	1995	121	525	A				1083	1112										WOS:A1995RM41200006						
J	HOOD, RR				HOOD, RR			LIGHT RESPONSE OF PHYTOPLANKTON IN THE SOUTH-ATLANTIC OCEAN - INTERPRETATION OF OBSERVATIONS AND APPLICATION TO REMOTE-SENSING	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																hood, raleigh/F-9364-2013													0148-0227					JUN 15	1995	100	C6					10927	10942		10.1029/95JC00465								WOS:A1995RD77500022						
J	ALBRECHT, BA; BRETHERTON, CS; JOHNSON, D; SCUBERT, WH; FRISCH, AS				ALBRECHT, BA; BRETHERTON, CS; JOHNSON, D; SCUBERT, WH; FRISCH, AS			THE ATLANTIC STRATOCUMULUS TRANSITION EXPERIMENT - ASTEX	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY																													0003-0007					JUN	1995	76	6					889	904		10.1175/1520-0477(1995)076<0889:TASTE>2.0.CO;2								WOS:A1995RG21000003						
J	CARDER, KL; LEE, ZP; MARRA, J; STEWARD, RG; PERRY, MJ				CARDER, KL; LEE, ZP; MARRA, J; STEWARD, RG; PERRY, MJ			CALCULATED QUANTUM YIELD OF PHOTOSYNTHESIS OF PHYTOPLANKTON IN THE MARINE LIGHT-MIXED LAYERS (59-DEGREES-N, 21-DEGREES-W)	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													0148-0227					APR 15	1995	100	C4					6655	6663		10.1029/94JC02793								WOS:A1995QT22200011						
J	MUMBY, PJ; RAINES, PS; GRAY, DA; GIBSON, JP				MUMBY, PJ; RAINES, PS; GRAY, DA; GIBSON, JP			GEOGRAPHIC INFORMATION-SYSTEMS - A TOOL FOR INTEGRATED COASTAL ZONE MANAGEMENT IN BELIZE	COASTAL MANAGEMENT																Mumby, Peter/F-9914-2010													0892-0753					APR-JUN	1995	23	2					111	121		10.1080/08920759509362260								WOS:A1995RD94900002						
J	CLOTHIAUX, EE; MILLER, MA; ALBRECHT, BA; ACKERMAN, TP; VERLINDE, J; BABB, DM; PETERS, RM; SYRETT, WJ				CLOTHIAUX, EE; MILLER, MA; ALBRECHT, BA; ACKERMAN, TP; VERLINDE, J; BABB, DM; PETERS, RM; SYRETT, WJ			AN EVALUATION OF A 94-GHZ RADAR FOR REMOTE-SENSING OF CLOUD PROPERTIES	JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY																Verlinde, Johannes/H-8351-2017	Verlinde, Johannes/0000-0002-9121-3110												0739-0572					APR	1995	12	2					201	229		10.1175/1520-0426(1995)012<0201:AEOAGR>2.0.CO;2								WOS:A1995RD05900001						
J	PAERL, HW				PAERL, HW			COASTAL EUTROPHICATION IN RELATION TO ATMOSPHERIC NITROGEN DEPOSITION - CURRENT PERSPECTIVES	OPHELIA					International Symposium on Nutrient Dynamics in Coastal and Estuarine Environments	OCT 13-16, 1993	HELSINGOR, DENMARK	Danish Envirnm Protect Agcy, Commiss European Communities, Directorate Gen Sci Res & Dev																					0078-5326					MAR	1995	41						237	259		10.1080/00785236.1995.10422046								WOS:A1995QQ83600012						
J	DEMIDOV, AA; BAULIN, EV				DEMIDOV, AA; BAULIN, EV			DETERMINATION OF CHLOROPHYLL-A AND PHEOPHYTIN A CONCENTRATIONS IN ACETONE EXTRACTS BY LASER FLUOROMETRY	APPLIED SPECTROSCOPY																													0003-7028					FEB	1995	49	2					200	206		10.1366/0003702953963715								WOS:A1995QG75700010						
J	POPULUS, J; MOREAU, F; COQUELET, D; XAVIER, JP				POPULUS, J; MOREAU, F; COQUELET, D; XAVIER, JP			AN ASSESSMENT OF ENVIRONMENTAL SENSITIVITY TO MARINE POLLUTIONS - SOLUTIONS WITH REMOTE-SENSING AND GEOGRAPHICAL INFORMATION-SYSTEMS (GIS)	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					JAN 10	1995	16	1					3	15		10.1080/01431169508954368								WOS:A1995QE99000001						
J	ROSSBY, T; SIEDLER, G; ZENK, W				ROSSBY, T; SIEDLER, G; ZENK, W			THE VOLUNTEER OBSERVING SHIP AND FUTURE OCEAN MONITORING	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY																													0003-0007					JAN	1995	76	1					5	11		10.1175/1520-0477(1995)076<0005:TVOSAF>2.0.CO;2								WOS:A1995QD94400001						
J	THOMAS, JP				THOMAS, JP			REMOTE-SENSING AND RELATING COASTAL DEVELOPMENT TO LIVING MARINE RESOURCES AND THEIR HABITATS	NATURAL AREAS JOURNAL																													0885-8608					JAN	1995	15	1					21	36										WOS:A1995QH04000005						
J	ANDREAE, TW; ANDREAE, MO; SCHEBESKE, G				ANDREAE, TW; ANDREAE, MO; SCHEBESKE, G			BIOGENIC SULFUR EMISSIONS AND AEROSOLS OVER THE TROPICAL SOUTH-ATLANTIC .1. DIMETHYLSULFIDE IN SEAWATER AND IN THE ATMOSPHERIC BOUNDARY-LAYER	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																Andreae, Meinrat/B-1068-2008	Andreae, Meinrat/0000-0003-1968-7925												2169-897X					NOV 20	1994	99	D11					22819	22829		10.1029/94JD01837								WOS:A1994PT03200007						
J	STANTON, TK; WIEBE, PH; CHU, DZ; GOODMAN, L				STANTON, TK; WIEBE, PH; CHU, DZ; GOODMAN, L			ACOUSTIC CHARACTERIZATION AND DISCRIMINATION OF MARINE ZOOPLANKTON AND TURBULENCE	ICES JOURNAL OF MARINE SCIENCE																Chu, Dezhang/L-7004-2015	Chu, Dezhang/0000-0001-5196-4991												1054-3139					NOV	1994	51	4					469	479		10.1006/jmsc.1994.1048								WOS:A1994PR90600013						
J	CAPPA, C; FISCELLA, B; GOMEZ, F; LOMBARDINI, PP; PAVESE, P; TRIVERO, P; CINI, R; INNOCENTI, ND; LOGLIO, G; TESEI, U				CAPPA, C; FISCELLA, B; GOMEZ, F; LOMBARDINI, PP; PAVESE, P; TRIVERO, P; CINI, R; INNOCENTI, ND; LOGLIO, G; TESEI, U			CORRELATION BETWEEN DAMPING OF SEA RIPPLES AND OTHER PHYSICOCHEMICAL PROPERTIES IN COASTAL MARINE WATER	NUOVO CIMENTO DELLA SOCIETA ITALIANA DI FISICA C-GEOPHYSICS AND SPACE PHYSICS																	Loglio, Giuseppe/0000-0002-5392-670X												0390-5551					NOV-DEC	1994	17	6					701	711		10.1007/BF02510881								WOS:A1994PZ07400001						
J	LEDREW, E; BARBER, DG				LEDREW, E; BARBER, DG			THE SIMMS PROGRAM - A STUDY OF CHANGE AND VARIABILITY WITHIN THE MARINE CRYOSPHERE	ARCTIC																													0004-0843					SEP	1994	47	3					256	264										WOS:A1994PJ50800006						
J	STOFFLE, RW; HALMO, DB; WAGNER, TW; LUCZKOVICH, JJ				STOFFLE, RW; HALMO, DB; WAGNER, TW; LUCZKOVICH, JJ			REEFS FROM SPACE - SATELLITE IMAGERY, MARINE ECOLOGY, AND ETHNOGRAPHY IN THE DOMINICAN-REPUBLIC	HUMAN ECOLOGY																													0300-7839					SEP	1994	22	3					355	378		10.1007/BF02168857								WOS:A1994PZ90400006						
J	Platnick, S; Twomey, S				Platnick, S.; Twomey, S.			Remote sensing the susceptibility of cloud albedo to changes in drop concentration	ATMOSPHERIC RESEARCH																	Platnick, Steven/0000-0003-3964-3567												0169-8095	1873-2895				JUN 20	1994	34	1-4					85	98		10.1016/0169-8095(94)90082-5								WOS:000209344800005						
J	Wei, C; Lu, DR				Wei, Chong; Lu, Daren			A universal regression retrieval method of the ground-based microwave remote sensing of precipitable water vapor and path-integrated cloud liquid water content	ATMOSPHERIC RESEARCH																													0169-8095	1873-2895				JUN 20	1994	34	1-4					309	322		10.1016/0169-8095(94)90099-X								WOS:000209344800022						
J	ARVIDSON, R; BECKER, R; SHANABROOK, A; LUO, W; STURCHIO, N; SULTAN, M; LOTFY, Z; MAHMOOD, AM; ELALFY, Z				ARVIDSON, R; BECKER, R; SHANABROOK, A; LUO, W; STURCHIO, N; SULTAN, M; LOTFY, Z; MAHMOOD, AM; ELALFY, Z			CLIMATIC, EUSTATIC, AND TECTONIC CONTROLS ON QUATERNARY DEPOSITS AND LANDFORMS, RED-SEA COAST, EGYPT	JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH																Becker, Richard/A-9120-2010	Becker, Richard/0000-0003-2514-2040												2169-9313	2169-9356				JUN 10	1994	99	B6					12175	12190		10.1029/94JB00037								WOS:A1994NT16800042						
J	ENGELHARDT, FR				ENGELHARDT, FR			REMOTE-SENSING FOR MARINE AND COASTAL ENVIRONMENTS - INTRODUCTION	MARINE TECHNOLOGY SOCIETY JOURNAL																													0025-3324					SUM	1994	28	2					3	3										WOS:A1994PQ19700001						
J	WHITEHOUSE, BG; LANDERS, PM				WHITEHOUSE, BG; LANDERS, PM			TRANSFERRING EARTH OBSERVATION IMAGERY TO THE COASTAL ZONE VIA CELLULAR TELEPHONY	MARINE TECHNOLOGY SOCIETY JOURNAL																													0025-3324					SUM	1994	28	2					78	81										WOS:A1994PQ19700011						
J	KOZHEVNIKOVA, IN; BJORNO, L				KOZHEVNIKOVA, IN; BJORNO, L			NONLINEAR ACOUSTICAL PROPERTIES OF SUSPENDED SEDIMENT	JOURNAL DE PHYSIQUE IV					3rd French Conference on Acoustics	MAY 02-06, 1994	UNIV TOULOUSE, TOULOUSE, FRANCE	FRENCH ACOUST SOC, UNIV TOULOUSE LE MIRAIL	UNIV TOULOUSE																				1155-4339					MAY	1994	4	C5	2				1145	1148		10.1051/jp4:19945253								WOS:A1994NT30100110						
J	BALCH, WM; BYRNE, CF				BALCH, WM; BYRNE, CF			FACTORS AFFECTING THE ESTIMATE OF PRIMARY PRODUCTION FROM SPACE	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													0148-0227					APR 15	1994	99	C4					7555	7570		10.1029/93JC03091								WOS:A1994NG71000021						
J	SIKORA, TD; YOUNG, GS				SIKORA, TD; YOUNG, GS			OBSERVATIONS AND APPLICATIONS OF THE HORIZONTAL PERTURBATION WIND-FIELD WITHIN CONVECTIVE STRUCTURES OF THE MARINE ATMOSPHERIC SURFACE-LAYER	BOUNDARY-LAYER METEOROLOGY																													0006-8314	1573-1472				MAR	1994	68	4					419	426		10.1007/BF00706799								WOS:A1994NQ62600005						
J	PLATNICK, S; TWOMEY, S				PLATNICK, S; TWOMEY, S			DETERMINING THE SUSCEPTIBILITY OF CLOUD ALBEDO TO CHANGES IN DROPLET CONCENTRATION WITH THE ADVANCED VERY HIGH-RESOLUTION RADIOMETER	JOURNAL OF APPLIED METEOROLOGY																Platnick, Steven/J-9982-2014	Platnick, Steven/0000-0003-3964-3567												0894-8763					MAR	1994	33	3					334	347		10.1175/1520-0450(1994)033<0334:DTSOCA>2.0.CO;2								WOS:A1994MZ78900002						
S	FEDRA, K		Guariso, G; Page, B		FEDRA, K			INTEGRATED ENVIRONMENTAL INFORMATION AND DECISION-SUPPORT SYSTEMS	COMPUTER SUPPORT FOR ENVIRONMENTAL IMPACT ASSESSMENT	IFIP TRANSACTIONS B-APPLICATIONS IN TECHNOLOGY				IFIP TC5/WG5.11 Working Conference on Computer Support for Environmental Impact Assessment (CSEIA 93)	OCT 06-08, 1993	COMO, ITALY	INT FEDERAT INFORMAT PROC, TECH COMM COMP APPL TECHNOL. WG5.11																					0926-5481		0-444-81838-3				1994	16						269	288										WOS:A1994BA10D00026						
J	KRAUSE, DC; ANGEL, MV				KRAUSE, DC; ANGEL, MV			MARINE BIOGEOGRAPHY, CLIMATE-CHANGE AND SOCIETAL NEEDS	PROGRESS IN OCEANOGRAPHY																													0079-6611						1994	34	2-3					221	235		10.1016/0079-6611(94)90010-8								WOS:A1994QB20400010						
J	BUNDY, MH; PAFFENHOFER, GA				BUNDY, MH; PAFFENHOFER, GA			INNERVATION OF COPEPOD ANTENNULES INVESTIGATED USING LASER-SCANNING CONFOCAL MICROSCOPY	MARINE ECOLOGY PROGRESS SERIES																													0171-8630					DEC	1993	102	1-2					1	14		10.3354/meps102001								WOS:A1993MH48400001						
J	CLARK, CD				CLARK, CD			SATELLITE REMOTE-SENSING OF MARINE POLLUTION	INTERNATIONAL JOURNAL OF REMOTE SENSING																Clark, Chris/C-3830-2009	Clark, Chris/0000-0002-1021-6679												0143-1161					NOV 10	1993	14	16					2985	3004		10.1080/01431169308904414								WOS:A1993ML55600006						
J	MILLIE, DF; PAERL, HW; HURLEY, JP				MILLIE, DF; PAERL, HW; HURLEY, JP			MICROALGAL PIGMENT ASSESSMENTS USING HIGH-PERFORMANCE LIQUID-CHROMATOGRAPHY - A SYNOPSIS OF ORGANISMAL AND ECOLOGICAL APPLICATIONS	CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES																Hurley, James/A-9216-2010													0706-652X					NOV	1993	50	11					2513	2527		10.1139/f93-275								WOS:A1993MZ45600023						
J	PAERL, HW				PAERL, HW			EMERGING ROLE OF ATMOSPHERIC NITROGEN DEPOSITION IN COASTAL EUTROPHICATION - BIOGEOCHEMICAL AND TROPHIC PERSPECTIVES	CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES																													0706-652X					OCT	1993	50	10					2254	2269		10.1139/f93-251								WOS:A1993MU35200023						
J	WILLIAMS, PDL				WILLIAMS, PDL			MARINE RADAR - A SELECTIVE REVIEW OF RESEARCH-AND-DEVELOPMENT AND A WAY AHEAD	JOURNAL OF NAVIGATION																													0373-4633					SEP	1993	46	3					442	447		10.1017/S0373463300011899								WOS:A1993LZ35500018						
J	SIKORA, TD; YOUNG, GS				SIKORA, TD; YOUNG, GS			OBSERVATIONS OF PLANVIEW FLUX PATTERNS WITHIN CONVECTIVE STRUCTURES OF THE MARINE ATMOSPHERIC SURFACE-LAYER	BOUNDARY-LAYER METEOROLOGY																													0006-8314					AUG	1993	65	3					273	288		10.1007/BF00705530								WOS:A1993LU20200004						
J	VOUTE, C				VOUTE, C			THE FUTURE OF EARTH OBSERVATIONS IN CENTRAL AND EASTERN-EUROPE	SPACE POLICY																													0265-9646					AUG	1993	9	3					233	236		10.1016/0265-9646(93)90057-G								WOS:A1993LT05500007						
J	CLARK, CD				CLARK, CD			SATELLITE REMOTE-SENSING FOR MARINE POLLUTION INVESTIGATIONS	MARINE POLLUTION BULLETIN																Clark, Chris/C-3830-2009	Clark, Chris/0000-0002-1021-6679												0025-326X	1879-3363				JUL	1993	26	7					357	368		10.1016/0025-326X(93)90182-J								WOS:A1993LP46100004						
J	HINES, ME; PELLETIER, RE; CRILL, PM				HINES, ME; PELLETIER, RE; CRILL, PM			EMISSIONS OF SULFUR GASES FROM MARINE AND FRESH-WATER WETLANDS OF THE FLORIDA EVERGLADES - RATES AND EXTRAPOLATION USING REMOTE-SENSING	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																	Crill, Patrick/0000-0003-1110-3059												0148-0227					MAY 20	1993	98	D5					8991	8999		10.1029/92JD03019								WOS:A1993LD68600033						
J	[Anonymous]				[Anonymous]			SPECIAL ISSUE - REMOTE-SENSING FOR MARINE AND COASTAL ENVIRONMENTS - FOREWORD	PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING																													0099-1112					MAR	1993	59	3					321	321										WOS:A1993LC77500002						
J	JOHANNESSEN, JA; ROED, LP; JOHANNESSEN, OM; EVENSEN, G; HACKETT, B; PETTERSSON, LH; HAUGAN, PM; SANDVEN, S; SHUCHMAN, R				JOHANNESSEN, JA; ROED, LP; JOHANNESSEN, OM; EVENSEN, G; HACKETT, B; PETTERSSON, LH; HAUGAN, PM; SANDVEN, S; SHUCHMAN, R			MONITORING AND MODELING OF THE MARINE COASTAL ENVIRONMENT	PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING																													0099-1112					MAR	1993	59	3					351	361										WOS:A1993LC77500007						
